"b","unit","day","dentadult","dentinf"
39,"u7",22,52,0
39,"u7",27,22,4
39,"u7",32,6,0
39,"u7",37,6,7
39,"u7",42,0,0
39,"u7",47,0,0
39,"u7",52,0,0
39,"u8",7,1,0
39,"u8",12,7,0
39,"u8",17,24,2
39,"u8",22,43,1
39,"u8",27,25,0
39,"u8",32,10,7
39,"u8",37,7,2
39,"u8",42,6,0
39,"u8",47,1,1
39,"u8",52,4,0
39,"u9",7,0,0
39,"u9",12,0,0
39,"u9",17,5,0
39,"u9",22,14,2
39,"u9",27,26,2
39,"u9",32,20,2
39,"u9",37,6,0
39,"u9",42,9,2
39,"u9",47,6,1
39,"u9",52,1,2
40,"u1",7,6,0
40,"u1",12,7,0
40,"u1",17,9,0
40,"u1",22,13,1
40,"u1",27,16,1
40,"u1",32,8,0
40,"u1",37,6,0
40,"u1",42,12,0
40,"u1",47,1,0
40,"u1",52,1,0
40,"u2",7,0,0
40,"u2",12,5,0
40,"u2",17,2,0
40,"u2",22,4,0
40,"u2",27,4,0
40,"u2",32,7,3
40,"u2",37,1,0
40,"u2",42,3,0
40,"u2",47,2,1
40,"u2",52,3,0
40,"u3",7,2,0
40,"u3",12,5,0
40,"u3",17,9,0
40,"u3",22,12,0
40,"u3",27,20,0
40,"u3",32,19,2
40,"u3",37,15,3
40,"u3",42,11,0
40,"u3",47,12,0
40,"u3",52,4,0
40,"u4",7,2,0
40,"u4",12,10,0
40,"u4",17,8,0
40,"u4",22,13,0
40,"u4",27,35,1
40,"u4",32,23,2
40,"u4",37,3,1
40,"u4",42,1,0
40,"u4",47,0,0
40,"u4",52,1,0
40,"u5",7,6,0
40,"u5",12,29,2
40,"u5",17,27,0
40,"u5",22,24,1
40,"u5",27,6,0
40,"u5",32,3,0
40,"u5",37,3,0
40,"u5",42,1,0
40,"u5",47,0,0
40,"u5",52,1,0
40,"u6",7,0,0
40,"u6",12,5,2
40,"u6",17,15,1
40,"u6",22,25,0
40,"u6",27,7,0
40,"u6",32,7,2
40,"u6",37,4,1
40,"u6",42,4,0
40,"u6",47,1,0
40,"u6",52,3,2
40,"u7",7,4,0
40,"u7",12,27,1
40,"u7",17,69,1
40,"u7",22,14,16
40,"u7",27,3,0
40,"u7",32,3,4
40,"u7",37,1,3
40,"u7",42,0,0
40,"u7",47,0,1
40,"u7",52,2,0
40,"u8",7,4,0
40,"u8",12,29,0
40,"u8",17,55,8
40,"u8",22,61,30
40,"u8",27,98,6
40,"u8",32,142,23
40,"u8",37,27,5
40,"u8",42,5,1
40,"u8",47,1,1
40,"u8",52,0,9
40,"u9",7,3,0
40,"u9",12,9,0
40,"u9",17,18,1
40,"u9",22,36,1
40,"u9",27,70,1
40,"u9",32,156,24
40,"u9",37,101,16
40,"u9",42,19,4
40,"u9",47,2,7
40,"u9",52,0,3
41,"u1",7,3,0
41,"u1",12,2,0
41,"u1",17,2,0
41,"u1",22,10,1
41,"u1",27,15,1
41,"u1",32,30,3
41,"u1",37,14,15
41,"u1",42,3,10
41,"u1",47,1,0
41,"u1",52,1,0
41,"u2",7,6,0
41,"u2",12,7,0
41,"u2",17,7,0
41,"u2",22,26,1
41,"u2",27,27,2
41,"u2",32,8,1
41,"u2",37,4,1
41,"u2",42,9,1
41,"u2",47,1,1
41,"u2",52,3,1
41,"u3",7,3,0
41,"u3",12,9,1
41,"u3",17,26,1
41,"u3",22,20,0
41,"u3",27,15,1
41,"u3",32,14,0
41,"u3",37,25,4
41,"u3",42,15,8
41,"u3",47,1,0
41,"u3",52,0,0
41,"u4",7,6,0
41,"u4",12,5,0
41,"u4",17,6,0
41,"u4",22,51,1
41,"u4",27,23,8
41,"u4",32,10,2
41,"u4",37,5,0
41,"u4",42,5,0
41,"u4",47,4,0
41,"u4",52,2,0
41,"u5",7,1,0
41,"u5",12,9,0
41,"u5",17,26,1
41,"u5",22,17,1
41,"u5",27,16,0
41,"u5",32,2,0
41,"u5",37,1,2
41,"u5",42,0,0
41,"u5",47,0,0
41,"u5",52,0,0
41,"u6",7,1,0
41,"u6",12,1,0
41,"u6",17,3,0
41,"u6",22,6,0
41,"u6",27,19,0
41,"u6",32,29,2
41,"u6",37,57,0
41,"u6",42,52,4
41,"u6",47,18,13
41,"u6",52,13,0
41,"u7",7,0,0
41,"u7",12,11,0
41,"u7",17,16,1
41,"u7",22,9,2
41,"u7",27,8,1
41,"u7",32,4,1
41,"u7",37,6,0
41,"u7",42,0,0
41,"u7",47,7,0
41,"u7",52,15,0
41,"u8",7,2,0
41,"u8",12,3,0
41,"u8",17,14,1
41,"u8",22,23,0
41,"u8",27,27,2
41,"u8",32,62,1
41,"u8",37,51,14
41,"u8",42,32,23
41,"u8",47,27,4
41,"u8",52,16,1
41,"u9",7,2,0
41,"u9",12,5,0
41,"u9",17,12,0
41,"u9",22,42,0
41,"u9",27,20,8
41,"u9",32,8,0
41,"u9",37,3,2
41,"u9",42,6,0
41,"u9",47,7,1
41,"u9",52,6,0
42,"u1",7,5,0
42,"u1",12,6,0
42,"u1",17,10,0
42,"u1",22,21,0
42,"u1",27,11,2
42,"u1",32,17,0
42,"u1",37,68,4
42,"u1",42,22,3
42,"u1",47,25,13
42,"u1",52,5,0
42,"u2",7,3,0
42,"u2",12,4,1
42,"u2",17,19,0
42,"u2",22,21,2
42,"u2",27,83,2
42,"u2",32,51,10
42,"u2",37,32,0
42,"u2",42,47,15
42,"u2",47,36,3
42,"u2",52,38,1
42,"u3",7,3,0
42,"u3",12,4,0
42,"u3",17,6,2
42,"u3",22,29,2
42,"u3",27,22,7
42,"u3",32,41,2
42,"u3",37,30,22
42,"u3",42,21,7
42,"u3",47,17,1
42,"u3",52,6,2
42,"u4",7,3,0
42,"u4",12,7,0
42,"u4",17,18,0
42,"u4",22,18,2
42,"u4",27,28,4
42,"u4",32,70,2
42,"u4",37,14,5
42,"u4",42,12,5
42,"u4",47,3,4
42,"u4",52,1,0
42,"u5",7,6,0
42,"u5",12,6,0
42,"u5",17,28,3
42,"u5",22,14,0
42,"u5",27,12,1
42,"u5",32,19,0
42,"u5",37,10,1
42,"u5",42,14,0
42,"u5",47,5,1
42,"u5",52,3,0
42,"u6",7,2,0
42,"u6",12,6,0
42,"u6",17,15,2
42,"u6",22,8,0
42,"u6",27,3,2
42,"u6",32,17,2
42,"u6",37,18,1
42,"u6",42,14,6
42,"u6",47,17,1
42,"u6",52,10,9
42,"u7",7,3,1
42,"u7",12,6,0
42,"u7",17,61,3
42,"u7",22,16,3
42,"u7",27,29,7
42,"u7",32,49,1
42,"u7",37,64,0
42,"u7",42,106,4
42,"u7",47,99,22
42,"u7",52,29,25
42,"u8",7,0,0
42,"u8",12,7,0
42,"u8",17,40,0
42,"u8",22,29,2
42,"u8",27,24,7
42,"u8",32,7,0
42,"u8",37,1,0
42,"u8",42,5,2
42,"u8",47,4,0
42,"u8",52,2,2
42,"u9",7,3,1
42,"u9",12,2,0
42,"u9",17,2,0
42,"u9",22,10,0
42,"u9",27,4,0
42,"u9",32,14,0
42,"u9",37,8,5
42,"u9",42,11,2
42,"u9",47,9,0
42,"u9",52,4,0
43,"u1",7,9,0
43,"u1",12,18,0
43,"u1",17,15,1
43,"u1",22,19,3
43,"u1",27,17,0
43,"u1",32,8,0
43,"u1",37,0,2
43,"u1",42,1,0
43,"u1",47,0,1
43,"u1",52,2,0
43,"u2",7,9,0
43,"u2",12,35,0
43,"u2",17,37,2
43,"u2",22,34,8
43,"u2",27,38,9
43,"u2",32,46,17
43,"u2",37,6,20
43,"u2",42,0,4
43,"u2",47,0,0
43,"u2",52,0,0
43,"u3",7,0,0
43,"u3",12,4,0
43,"u3",17,7,0
43,"u3",22,16,0
43,"u3",27,7,0
43,"u3",32,11,1
43,"u3",37,12,1
43,"u3",42,14,1
43,"u3",47,19,0
43,"u3",52,2,0
43,"u4",7,5,0
43,"u4",12,7,0
43,"u4",17,8,0
43,"u4",22,17,0
43,"u4",27,59,0
43,"u4",32,53,11
43,"u4",37,4,4
43,"u4",42,2,0
43,"u4",47,2,1
43,"u4",52,1,0
43,"u5",7,5,0
43,"u5",12,9,0
43,"u5",17,23,3
43,"u5",22,20,0
43,"u5",27,29,1
43,"u5",32,13,3
43,"u5",37,5,1
43,"u5",42,2,1
43,"u5",47,2,0
43,"u5",52,1,0
43,"u6",7,3,0
43,"u6",12,1,0
43,"u6",17,15,1
43,"u6",22,62,1
43,"u6",27,26,7
43,"u6",32,26,2
43,"u6",37,16,5
43,"u6",42,6,2
43,"u6",47,9,3
43,"u6",52,11,1
43,"u7",7,1,0
43,"u7",12,3,1
43,"u7",17,13,0
43,"u7",22,19,0
43,"u7",27,22,3
43,"u7",32,4,2
43,"u7",37,1,1
43,"u7",42,1,0
43,"u7",47,2,1
43,"u7",52,0,0
43,"u8",7,5,0
43,"u8",12,5,0
43,"u8",17,14,0
43,"u8",22,19,1
43,"u8",27,5,0
43,"u8",32,9,0
43,"u8",37,5,0
43,"u8",42,4,0
43,"u8",47,26,1
43,"u8",52,17,0
43,"u9",7,1,0
43,"u9",12,9,0
43,"u9",17,11,0
43,"u9",22,9,0
43,"u9",27,15,0
43,"u9",32,20,0
43,"u9",37,34,3
43,"u9",42,38,3
43,"u9",47,28,0
43,"u9",52,11,3
44,"u1",7,4,0
44,"u1",12,8,1
44,"u1",17,21,0
44,"u1",22,48,1
44,"u1",27,20,1
44,"u1",32,9,3
44,"u1",37,6,4
44,"u1",42,14,1
44,"u1",47,4,0
44,"u1",52,3,1
44,"u2",7,3,0
44,"u2",12,14,0
44,"u2",17,45,1
44,"u2",22,27,2
44,"u2",27,3,0
44,"u2",32,1,0
44,"u2",37,2,0
44,"u2",42,2,2
44,"u2",47,1,0
44,"u2",52,0,0
44,"u3",7,2,0
44,"u3",12,12,1
44,"u3",17,22,0
44,"u3",22,31,1
44,"u3",27,76,7
44,"u3",32,8,3
44,"u3",37,1,0
44,"u3",42,5,2
44,"u3",47,0,0
44,"u3",52,0,0
44,"u4",7,8,0
44,"u4",12,6,0
44,"u4",17,52,0
44,"u4",22,21,0
44,"u4",27,9,2
44,"u4",32,4,0
44,"u4",37,1,0
44,"u4",42,2,0
44,"u4",47,3,2
44,"u4",52,3,2
44,"u5",7,2,0
44,"u5",12,3,1
44,"u5",17,6,0
44,"u5",22,4,1
44,"u5",27,6,0
44,"u5",32,7,0
44,"u5",37,16,0
44,"u5",42,25,4
44,"u5",47,66,0
44,"u5",52,2,3
44,"u6",7,1,0
44,"u6",12,5,0
44,"u6",17,10,0
44,"u6",22,22,0
44,"u6",27,43,4
44,"u6",32,74,12
44,"u6",37,30,3
44,"u6",42,0,8
44,"u6",47,0,0
44,"u6",52,0,0
44,"u7",7,5,0
44,"u7",12,12,0
44,"u7",17,12,0
44,"u7",22,4,1
44,"u7",27,6,0
44,"u7",32,14,1
44,"u7",37,26,1
44,"u7",42,12,7
44,"u7",47,21,9
44,"u7",52,4,2
44,"u8",7,5,0
44,"u8",12,10,0
44,"u8",17,23,0
44,"u8",22,17,0
44,"u8",27,5,1
44,"u8",32,10,0
44,"u8",37,25,12
44,"u8",42,34,0
44,"u8",47,7,4
44,"u8",52,5,2
44,"u9",7,7,0
44,"u9",12,7,2
44,"u9",17,7,2
44,"u9",22,10,0
44,"u9",27,11,1
44,"u9",32,77,1
44,"u9",37,85,14
44,"u9",42,10,7
44,"u9",47,2,2
44,"u9",52,2,3
45,"u1",7,7,0
45,"u1",12,3,1
45,"u1",17,11,0
45,"u1",22,18,0
45,"u1",27,20,0
45,"u1",32,9,0
45,"u1",37,16,0
45,"u1",42,30,4
45,"u1",47,17,1
45,"u1",52,18,9
45,"u2",7,2,1
45,"u2",12,13,0
45,"u2",17,8,1
45,"u2",22,8,0
45,"u2",27,11,0
45,"u2",32,22,3
45,"u2",37,12,1
45,"u2",42,44,1
45,"u2",47,7,3
45,"u2",52,35,10
45,"u3",7,3,0
45,"u3",12,4,0
45,"u3",17,12,1
45,"u3",22,19,0
45,"u3",27,33,2
45,"u3",32,15,3
45,"u3",37,5,0
45,"u3",42,1,2
45,"u3",47,0,0
45,"u3",52,0,0
45,"u4",7,2,0
45,"u4",12,7,0
45,"u4",17,8,0
45,"u4",22,19,2
45,"u4",27,22,1
45,"u4",32,21,0
45,"u4",37,11,1
45,"u4",42,2,1
45,"u4",47,2,1
45,"u4",52,1,0
45,"u5",7,0,0
45,"u5",12,1,0
45,"u5",17,12,1
45,"u5",22,20,0
45,"u5",27,12,1
45,"u5",32,10,1
45,"u5",37,20,0
45,"u5",42,6,3
45,"u5",47,11,0
45,"u5",52,0,0
45,"u6",7,0,0
45,"u6",12,8,0
45,"u6",17,10,0
45,"u6",22,82,3
45,"u6",27,49,1
45,"u6",32,14,11
45,"u6",37,9,0
45,"u6",42,10,0
45,"u6",47,2,3
45,"u6",52,3,0
45,"u7",7,2,0
45,"u7",12,12,0
45,"u7",17,22,2
45,"u7",22,14,2
45,"u7",27,8,2
45,"u7",32,3,0
45,"u7",37,6,2
45,"u7",42,9,1
45,"u7",47,7,0
45,"u7",52,2,1
45,"u8",7,3,0
45,"u8",12,5,0
45,"u8",17,7,1
45,"u8",22,17,0
45,"u8",27,15,0
45,"u8",32,9,0
45,"u8",37,17,1
45,"u8",42,14,2
45,"u8",47,16,6
45,"u8",52,6,2
45,"u9",7,1,0
45,"u9",12,9,0
45,"u9",17,38,1
45,"u9",22,44,1
45,"u9",27,38,12
45,"u9",32,21,11
45,"u9",37,5,3
45,"u9",42,1,6
45,"u9",47,0,3
45,"u9",52,0,4
46,"u1",7,1,0
46,"u1",12,6,0
46,"u1",17,2,0
46,"u1",22,8,0
46,"u1",27,15,1
46,"u1",32,5,0
46,"u1",37,22,0
46,"u1",42,9,1
46,"u1",47,6,0
46,"u1",52,3,0
46,"u2",7,5,0
46,"u2",12,10,0
46,"u2",17,15,1
46,"u2",22,34,0
46,"u2",27,33,9
46,"u2",32,62,0
46,"u2",37,8,13
46,"u2",42,5,3
46,"u2",47,1,5
46,"u2",52,0,1
46,"u3",7,5,0
46,"u3",12,5,0
46,"u3",17,8,0
46,"u3",22,11,0
46,"u3",27,30,7
46,"u3",32,24,2
46,"u3",37,9,1
46,"u3",42,24,0
46,"u3",47,54,3
46,"u3",52,65,1
46,"u4",7,5,0
46,"u4",12,0,0
46,"u4",17,2,0
46,"u4",22,2,0
46,"u4",27,18,2
46,"u4",32,35,0
46,"u4",37,46,1
46,"u4",42,18,3
46,"u4",47,6,0
46,"u4",52,14,0
46,"u5",7,1,0
46,"u5",12,7,0
46,"u5",17,11,0
46,"u5",22,15,2
46,"u5",27,6,0
46,"u5",32,15,2
46,"u5",37,23,2
46,"u5",42,22,6
46,"u5",47,23,11
46,"u5",52,35,4
46,"u6",7,1,0
46,"u6",12,3,0
46,"u6",17,26,1
46,"u6",22,34,1
46,"u6",27,10,0
46,"u6",32,7,6
46,"u6",37,3,0
46,"u6",42,0,1
46,"u6",47,0,0
46,"u6",52,1,0
46,"u7",7,3,0
46,"u7",12,26,0
46,"u7",17,21,0
46,"u7",22,11,3
46,"u7",27,3,1
46,"u7",32,2,0
46,"u7",37,8,6
46,"u7",42,8,0
46,"u7",47,9,0
46,"u7",52,8,2
46,"u8",7,3,0
46,"u8",12,4,0
46,"u8",17,5,0
46,"u8",22,6,0
46,"u8",27,2,1
46,"u8",32,6,0
46,"u8",37,6,0
46,"u8",42,6,2
46,"u8",47,6,0
46,"u8",52,6,0
46,"u9",7,0,0
46,"u9",12,4,0
46,"u9",17,6,1
46,"u9",22,19,0
46,"u9",27,8,0
46,"u9",32,11,0
46,"u9",37,5,0
46,"u9",42,0,0
46,"u9",47,3,0
46,"u9",52,5,1
47,"u1",7,3,0
47,"u1",12,26,1
47,"u1",17,64,1
47,"u1",22,89,6
47,"u1",27,106,7
47,"u1",32,152,13
47,"u1",37,115,28
47,"u1",42,32,21
47,"u1",47,10,6
47,"u1",52,4,0
47,"u2",7,3,1
47,"u2",12,4,0
47,"u2",17,10,3
47,"u2",22,21,0
47,"u2",27,11,1
47,"u2",32,4,1
47,"u2",37,0,0
47,"u2",42,7,0
47,"u2",47,3,0
47,"u2",52,6,1
47,"u3",7,3,0
47,"u3",12,0,0
47,"u3",17,14,0
47,"u3",22,31,0
47,"u3",27,23,1
47,"u3",32,31,0
47,"u3",37,19,1
47,"u3",42,7,7
47,"u3",47,4,1
47,"u3",52,1,2
47,"u4",7,3,0
47,"u4",12,9,0
47,"u4",17,17,1
47,"u4",22,23,0
47,"u4",27,42,5
47,"u4",32,26,0
47,"u4",37,17,0
47,"u4",42,18,2
47,"u4",47,7,1
47,"u4",52,7,0
47,"u5",7,6,0
47,"u5",12,16,0
47,"u5",17,30,1
47,"u5",22,10,0
47,"u5",27,14,0
47,"u5",32,5,6
47,"u5",37,0,0
47,"u5",42,0,4
47,"u5",47,1,0
47,"u5",52,1,0
47,"u6",7,2,1
47,"u6",12,1,0
47,"u6",17,12,1
47,"u6",22,26,0
47,"u6",27,26,0
47,"u6",32,7,3
47,"u6",37,7,1
47,"u6",42,7,0
47,"u6",47,2,0
47,"u6",52,2,0
47,"u7",7,3,1
47,"u7",12,4,0
47,"u7",17,12,0
47,"u7",22,14,0
47,"u7",27,8,0
47,"u7",32,25,0
47,"u7",37,22,2
47,"u7",42,39,1
47,"u7",47,42,3
47,"u7",52,58,0
47,"u8",7,0,1
47,"u8",12,3,0
47,"u8",17,13,0
47,"u8",22,40,1
47,"u8",27,33,7
47,"u8",32,10,8
47,"u8",37,8,9
47,"u8",42,3,1
47,"u8",47,6,2
47,"u8",52,5,7
47,"u9",7,6,0
47,"u9",12,7,1
47,"u9",17,8,0
47,"u9",22,29,0
47,"u9",27,58,1
47,"u9",32,55,15
47,"u9",37,23,1
47,"u9",42,16,32
47,"u9",47,58,14
47,"u9",52,28,9
48,"u1",7,4,0
48,"u1",12,2,0
48,"u1",17,10,0
48,"u1",22,18,3
48,"u1",27,42,3
48,"u1",32,42,1
48,"u1",37,25,3
48,"u1",42,7,2
48,"u1",47,0,0
48,"u1",52,3,0
48,"u2",7,4,0
48,"u2",12,8,0
48,"u2",17,8,0
48,"u2",22,19,1
48,"u2",27,64,0
48,"u2",32,59,4
48,"u2",37,22,11
48,"u2",42,5,5
48,"u2",47,0,1
48,"u2",52,2,0
48,"u3",7,3,0
48,"u3",12,12,0
48,"u3",17,15,0
48,"u3",22,17,0
48,"u3",27,14,0
48,"u3",32,7,0
48,"u3",37,7,1
48,"u3",42,2,0
48,"u3",47,6,0
48,"u3",52,2,0
48,"u4",7,4,0
48,"u4",12,3,0
48,"u4",17,4,0
48,"u4",22,6,1
48,"u4",27,5,0
48,"u4",32,13,0
48,"u4",37,14,1
48,"u4",42,6,0
48,"u4",47,1,1
48,"u4",52,4,0
48,"u5",7,1,0
48,"u5",12,4,0
48,"u5",17,4,1
48,"u5",22,9,0
48,"u5",27,8,0
48,"u5",32,19,0
48,"u5",37,12,1
48,"u5",42,11,0
48,"u5",47,20,0
48,"u5",52,11,1
48,"u6",7,3,0
48,"u6",12,3,2
48,"u6",17,5,0
48,"u6",22,14,0
48,"u6",27,13,1
48,"u6",32,20,0
48,"u6",37,17,3
48,"u6",42,28,1
48,"u6",47,13,4
48,"u6",52,1,2
48,"u7",7,2,0
48,"u7",12,5,0
48,"u7",17,25,1
48,"u7",22,32,0
48,"u7",27,33,4
48,"u7",32,75,4
48,"u7",37,21,13
48,"u7",42,11,6
48,"u7",47,8,0
48,"u7",52,4,0
48,"u8",7,6,0
48,"u8",12,10,0
48,"u8",17,22,0
48,"u8",22,136,6
48,"u8",27,60,39
48,"u8",32,42,8
48,"u8",37,21,5
48,"u8",42,31,0
48,"u8",47,15,9
48,"u8",52,35,6
48,"u9",7,6,0
48,"u9",12,17,1
48,"u9",17,16,4
48,"u9",22,18,0
48,"u9",27,19,0
48,"u9",32,12,3
48,"u9",37,16,0
48,"u9",42,5,1
48,"u9",47,6,0
48,"u9",52,1,0
49,"u1",7,11,0
49,"u1",12,34,0
49,"u1",17,26,1
49,"u1",22,28,4
49,"u1",27,21,6
49,"u1",32,10,3
49,"u1",37,5,1
49,"u1",42,1,0
49,"u1",47,0,1
49,"u1",52,0,2
49,"u2",7,2,0
49,"u2",12,7,1
49,"u2",17,4,0
49,"u2",22,12,2
49,"u2",27,2,0
49,"u2",32,3,1
49,"u2",37,10,0
49,"u2",42,10,0
49,"u2",47,1,0
49,"u2",52,17,2
49,"u3",7,4,0
49,"u3",12,6,2
49,"u3",17,16,2
49,"u3",22,20,1
49,"u3",27,14,5
49,"u3",32,6,2
49,"u3",37,3,0
49,"u3",42,8,1
49,"u3",47,11,0
49,"u3",52,5,1
49,"u4",7,4,0
49,"u4",12,5,0
49,"u4",17,8,0
49,"u4",22,28,0
49,"u4",27,55,0
49,"u4",32,118,2
49,"u4",37,46,51
49,"u4",42,37,24
49,"u4",47,60,2
49,"u4",52,35,33
49,"u5",7,2,0
49,"u5",12,5,2
49,"u5",17,17,0
49,"u5",22,27,2
49,"u5",27,24,1
49,"u5",32,15,2
49,"u5",37,3,1
49,"u5",42,0,0
49,"u5",47,1,3
49,"u5",52,0,1
49,"u6",7,2,0
49,"u6",12,8,0
49,"u6",17,9,0
49,"u6",22,48,3
49,"u6",27,24,2
49,"u6",32,6,2
49,"u6",37,4,2
49,"u6",42,0,0
49,"u6",47,4,0
49,"u6",52,0,0
49,"u7",7,2,0
49,"u7",12,13,2
49,"u7",17,9,0
49,"u7",22,8,0
49,"u7",27,12,1
49,"u7",32,22,3
49,"u7",37,18,3
49,"u7",42,9,2
49,"u7",47,4,1
49,"u7",52,3,0
49,"u8",7,2,0
49,"u8",12,15,0
49,"u8",17,31,1
49,"u8",22,80,6
49,"u8",27,35,3
49,"u8",32,8,1
49,"u8",37,12,3
49,"u8",42,3,0
49,"u8",47,1,2
49,"u8",52,1,0
49,"u9",7,2,0
49,"u9",12,4,0
49,"u9",17,17,0
49,"u9",22,39,1
49,"u9",27,41,2
49,"u9",32,29,4
49,"u9",37,6,1
49,"u9",42,8,2
49,"u9",47,6,0
49,"u9",52,2,5
50,"u1",7,3,0
50,"u1",12,3,0
50,"u1",17,3,0
50,"u1",22,19,1
50,"u1",27,32,3
50,"u1",32,14,1
50,"u1",37,9,0
50,"u1",42,4,1
50,"u1",47,10,4
50,"u1",52,15,0
50,"u2",7,2,0
50,"u2",12,11,1
50,"u2",17,16,0
50,"u2",22,48,0
50,"u2",27,42,7
50,"u2",32,28,0
50,"u2",37,19,2
50,"u2",42,53,2
50,"u2",47,91,22
50,"u2",52,22,29
50,"u3",7,3,0
50,"u3",12,7,0
50,"u3",17,14,1
50,"u3",22,20,0
50,"u3",27,15,0
50,"u3",32,13,2
50,"u3",37,2,0
50,"u3",42,7,0
50,"u3",47,0,0
50,"u3",52,0,0
50,"u4",7,1,0
50,"u4",12,4,0
50,"u4",17,22,1
50,"u4",22,35,0
50,"u4",27,36,2
50,"u4",32,27,1
50,"u4",37,18,2
50,"u4",42,12,1
50,"u4",47,21,4
50,"u4",52,11,3
50,"u5",7,2,0
50,"u5",12,7,0
50,"u5",17,17,0
50,"u5",22,29,0
50,"u5",27,48,3
50,"u5",32,9,9
50,"u5",37,11,1
50,"u5",42,6,0
50,"u5",47,8,1
50,"u5",52,8,2
50,"u6",7,6,0
50,"u6",12,4,0
50,"u6",17,13,1
50,"u6",22,9,4
50,"u6",27,12,0
50,"u6",32,18,2
50,"u6",37,24,2
50,"u6",42,16,1
50,"u6",47,1,1
50,"u6",52,0,0
50,"u7",7,1,0
50,"u7",12,7,0
50,"u7",17,9,0
50,"u7",22,29,1
50,"u7",27,15,1
50,"u7",32,11,0
50,"u7",37,5,3
50,"u7",42,12,5
50,"u7",47,10,2
50,"u7",52,8,0
50,"u8",7,1,0
50,"u8",12,2,0
50,"u8",17,9,0
50,"u8",22,10,1
50,"u8",27,22,0
50,"u8",32,21,3
50,"u8",37,48,5
50,"u8",42,56,1
50,"u8",47,59,27
50,"u8",52,41,8
50,"u9",7,4,0
50,"u9",12,9,0
50,"u9",17,8,0
50,"u9",22,40,0
50,"u9",27,114,2
50,"u9",32,169,6
50,"u9",37,41,2
50,"u9",42,18,4
50,"u9",47,5,0
50,"u9",52,7,2
51,"u1",7,3,0
51,"u1",12,8,0
51,"u1",17,15,1
51,"u1",22,32,0
51,"u1",27,28,2
51,"u1",32,19,5
51,"u1",37,23,1
51,"u1",42,33,2
51,"u1",47,10,1
51,"u1",52,5,1
51,"u2",7,2,0
51,"u2",12,8,0
51,"u2",17,16,0
51,"u2",22,22,1
51,"u2",27,15,5
51,"u2",32,18,3
51,"u2",37,10,0
51,"u2",42,4,0
51,"u2",47,4,0
51,"u2",52,1,1
51,"u3",7,4,0
51,"u3",12,11,1
51,"u3",17,35,0
51,"u3",22,32,5
51,"u3",27,45,0
51,"u3",32,51,11
51,"u3",37,55,13
51,"u3",42,57,2
51,"u3",47,36,14
51,"u3",52,8,9
51,"u4",7,2,0
51,"u4",12,14,1
51,"u4",17,12,0
51,"u4",22,21,0
51,"u4",27,11,0
51,"u4",32,3,1
51,"u4",37,4,1
51,"u4",42,4,0
51,"u4",47,22,0
51,"u4",52,18,1
51,"u5",7,0,0
51,"u5",12,4,0
51,"u5",17,10,0
51,"u5",22,71,0
51,"u5",27,90,0
51,"u5",32,164,5
51,"u5",37,79,16
51,"u5",42,18,5
51,"u5",47,6,1
51,"u5",52,2,1
51,"u6",7,5,0
51,"u6",12,12,1
51,"u6",17,46,0
51,"u6",22,21,2
51,"u6",27,14,3
51,"u6",32,6,6
51,"u6",37,7,3
51,"u6",42,5,3
51,"u6",47,2,0
51,"u6",52,0,1
51,"u7",7,3,0
51,"u7",12,12,0
51,"u7",17,19,0
51,"u7",22,27,3
51,"u7",27,38,1
51,"u7",32,10,2
51,"u7",37,13,3
51,"u7",42,5,6
51,"u7",47,5,8
51,"u7",52,0,2
51,"u8",7,1,0
51,"u8",12,0,0
51,"u8",17,9,1
51,"u8",22,34,0
51,"u8",27,28,0
51,"u8",32,5,1
51,"u8",37,12,0
51,"u8",42,7,0
51,"u8",47,4,2
51,"u8",52,7,6
51,"u9",7,2,0
51,"u9",12,5,0
51,"u9",17,44,1
51,"u9",22,79,1
51,"u9",27,23,8
51,"u9",32,5,5
51,"u9",37,1,0
51,"u9",42,1,0
51,"u9",47,0,0
51,"u9",52,0,0
52,"u1",7,8,1
52,"u1",12,10,0
52,"u1",17,37,1
52,"u1",22,30,0
52,"u1",27,35,1
52,"u1",32,20,1
52,"u1",37,21,7
52,"u1",42,9,0
52,"u1",47,5,0
52,"u1",52,5,1
52,"u2",7,8,0
52,"u2",12,17,0
52,"u2",17,25,0
52,"u2",22,53,7
52,"u2",27,9,12
52,"u2",32,5,9
52,"u2",37,15,8
52,"u2",42,7,1
52,"u2",47,0,2
52,"u2",52,0,0
52,"u3",7,2,0
52,"u3",12,4,0
52,"u3",17,28,0
52,"u3",22,14,4
52,"u3",27,8,5
52,"u3",32,10,0
52,"u3",37,2,0
52,"u3",42,2,0
52,"u3",47,0,0
52,"u3",52,0,1
52,"u4",7,6,0
52,"u4",12,10,0
52,"u4",17,11,1
52,"u4",22,15,0
52,"u4",27,22,3
52,"u4",32,48,3
52,"u4",37,21,2
52,"u4",42,3,14
52,"u4",47,2,6
52,"u4",52,0,0
52,"u5",7,2,0
52,"u5",12,8,0
52,"u5",17,10,2
52,"u5",22,9,0
52,"u5",27,18,2
52,"u5",32,29,2
52,"u5",37,32,1
52,"u5",42,11,0
52,"u5",47,5,1
52,"u5",52,1,1
52,"u6",7,8,0
52,"u6",12,6,0
52,"u6",17,29,0
52,"u6",22,44,1
52,"u6",27,39,1
52,"u6",32,24,2
52,"u6",37,9,3
52,"u6",42,3,2
