"b","unit","day","dentadult","dentinf"
73,"u5",7,6,0
73,"u5",12,9,0
73,"u5",17,43,0
73,"u5",22,116,0
73,"u5",27,146,0
73,"u5",32,217,170
73,"u5",37,52,20
73,"u5",42,30,2
73,"u5",47,15,2
73,"u5",52,2,2
73,"u6",7,5,0
73,"u6",12,26,0
73,"u6",17,61,0
73,"u6",22,105,0
73,"u6",27,80,0
73,"u6",32,43,9
73,"u6",37,23,3
73,"u6",42,24,2
73,"u6",47,41,2
73,"u6",52,68,1
73,"u7",7,7,0
73,"u7",12,38,0
73,"u7",17,52,2
73,"u7",22,67,4
73,"u7",27,155,4
73,"u7",32,160,6
73,"u7",37,105,10
73,"u7",42,21,1
73,"u7",47,18,0
73,"u7",52,21,0
73,"u8",7,4,0
73,"u8",12,37,0
73,"u8",17,66,0
73,"u8",22,123,0
73,"u8",27,129,0
73,"u8",32,193,3
73,"u8",37,151,1
73,"u8",42,85,28
73,"u8",47,106,8
73,"u8",52,96,65
74,"u1",7,7,0
74,"u1",12,19,0
74,"u1",17,23,0
74,"u1",22,37,0
74,"u1",27,151,2
74,"u1",32,165,7
74,"u1",37,169,42
74,"u1",42,27,11
74,"u1",47,12,2
74,"u1",52,2,54
74,"u2",7,10,0
74,"u2",12,14,0
74,"u2",17,58,0
74,"u2",22,102,10
74,"u2",27,115,18
74,"u2",32,62,1
74,"u2",37,20,1
74,"u2",42,4,15
74,"u2",47,5,5
74,"u2",52,3,0
74,"u3",7,10,0
74,"u3",12,22,0
74,"u3",17,31,0
74,"u3",22,111,0
74,"u3",27,64,0
74,"u3",32,163,24
74,"u3",37,178,2
74,"u3",42,33,30
74,"u3",47,9,5
74,"u3",52,2,6
74,"u4",7,7,0
74,"u4",12,19,0
74,"u4",17,100,0
74,"u4",22,223,3
74,"u4",27,191,5
74,"u4",32,378,40
74,"u4",37,94,8
74,"u4",42,44,33
74,"u4",47,79,41
74,"u4",52,144,2
74,"u5",7,13,0
74,"u5",12,17,0
74,"u5",17,40,0
74,"u5",22,115,0
74,"u5",27,254,2
74,"u5",32,303,32
74,"u5",37,117,100
74,"u5",42,29,8
74,"u5",47,19,16
74,"u5",52,20,6
74,"u6",7,18,2
74,"u6",12,45,0
74,"u6",17,90,3
74,"u6",22,46,17
74,"u6",27,70,16
74,"u6",32,50,17
74,"u6",37,34,1
74,"u6",42,29,2
74,"u6",47,27,1
74,"u6",52,25,1
74,"u7",7,7,0
74,"u7",12,11,0
74,"u7",17,27,0
74,"u7",22,69,1
74,"u7",27,81,1
74,"u7",32,49,12
74,"u7",37,21,45
74,"u7",42,4,1
74,"u7",47,0,1
74,"u7",52,8,0
74,"u8",7,1,0
74,"u8",12,34,0
74,"u8",17,41,1
74,"u8",22,66,0
74,"u8",27,125,2
74,"u8",32,248,2
74,"u8",37,174,95
74,"u8",42,70,166
74,"u8",47,9,180
74,"u8",52,7,6
75,"u1",7,9,0
75,"u1",12,36,1
75,"u1",17,48,1
75,"u1",22,112,5
75,"u1",27,101,6
75,"u1",32,190,2
75,"u1",37,26,8
75,"u1",42,17,2
75,"u1",47,19,2
75,"u1",52,18,8
75,"u2",7,4,0
75,"u2",12,11,0
75,"u2",17,17,1
75,"u2",22,126,0
75,"u2",27,207,2
75,"u2",32,223,58
75,"u2",37,137,19
75,"u2",42,21,34
75,"u2",47,10,12
75,"u2",52,4,0
75,"u3",7,7,0
75,"u3",12,12,0
75,"u3",17,114,0
75,"u3",22,213,17
75,"u3",27,182,37
75,"u3",32,132,300
75,"u3",37,68,33
75,"u3",42,47,0
75,"u3",47,8,0
75,"u3",52,4,1
75,"u4",7,6,0
75,"u4",12,17,0
75,"u4",17,13,0
75,"u4",22,125,0
75,"u4",27,152,3
75,"u4",32,225,131
75,"u4",37,51,23
75,"u4",42,35,11
75,"u4",47,98,0
75,"u4",52,39,13
75,"u5",7,4,0
75,"u5",12,38,0
75,"u5",17,64,1
75,"u5",22,282,1
75,"u5",27,134,114
75,"u5",32,53,235
75,"u5",37,9,7
75,"u5",42,6,12
75,"u5",47,4,6
75,"u5",52,4,0
75,"u6",7,5,0
75,"u6",12,22,0
75,"u6",17,42,0
75,"u6",22,62,8
75,"u6",27,78,5
75,"u6",32,27,7
75,"u6",37,8,7
75,"u6",42,15,3
75,"u6",47,23,5
75,"u6",52,17,3
75,"u7",7,9,0
75,"u7",12,9,0
75,"u7",17,47,0
75,"u7",22,112,0
75,"u7",27,122,0
75,"u7",32,366,0
75,"u7",37,514,75
75,"u7",42,163,229
75,"u7",47,95,19
75,"u7",52,16,4
75,"u8",7,16,0
75,"u8",12,24,0
75,"u8",17,58,0
75,"u8",22,127,0
75,"u8",27,157,0
75,"u8",32,253,11
75,"u8",37,92,49
75,"u8",42,22,16
75,"u8",47,11,24
75,"u8",52,2,2
76,"u1",7,7,1
76,"u1",12,22,0
76,"u1",17,67,1
76,"u1",22,80,1
76,"u1",27,274,0
76,"u1",32,352,3
76,"u1",37,300,15
76,"u1",42,180,29
76,"u1",47,45,2
76,"u1",52,48,0
76,"u2",7,7,0
76,"u2",12,11,0
76,"u2",17,38,0
76,"u2",22,83,3
76,"u2",27,181,18
76,"u2",32,207,92
76,"u2",37,135,68
76,"u2",42,53,175
76,"u2",47,9,48
76,"u2",52,14,14
76,"u3",7,5,0
76,"u3",12,14,0
76,"u3",17,27,0
76,"u3",22,70,1
76,"u3",27,347,13
76,"u3",32,125,66
76,"u3",37,31,6
76,"u3",42,9,2
76,"u3",47,3,0
76,"u3",52,2,0
76,"u4",7,7,0
76,"u4",12,23,0
76,"u4",17,52,0
76,"u4",22,78,0
76,"u4",27,118,11
76,"u4",32,126,35
76,"u4",37,87,19
76,"u4",42,57,3
76,"u4",47,39,0
76,"u4",52,20,5
76,"u5",7,7,0
76,"u5",12,16,0
76,"u5",17,49,1
76,"u5",22,146,10
76,"u5",27,229,6
76,"u5",32,208,60
76,"u5",37,89,113
76,"u5",42,19,6
76,"u5",47,29,2
76,"u5",52,28,75
76,"u6",7,13,0
76,"u6",12,37,2
76,"u6",17,37,0
76,"u6",22,142,1
76,"u6",27,177,12
76,"u6",32,116,2
76,"u6",37,44,43
76,"u6",42,17,14
76,"u6",47,17,2
76,"u6",52,6,42
76,"u7",7,7,0
76,"u7",12,15,1
76,"u7",17,23,0
76,"u7",22,83,4
76,"u7",27,115,10
76,"u7",32,178,4
76,"u7",37,167,9
76,"u7",42,81,16
76,"u7",47,34,40
76,"u7",52,13,0
76,"u8",7,8,0
76,"u8",12,13,0
76,"u8",17,35,0
76,"u8",22,81,0
76,"u8",27,135,38
76,"u8",32,73,1
76,"u8",37,40,53
76,"u8",42,8,1
76,"u8",47,16,2
76,"u8",52,24,0
77,"u1",7,12,0
77,"u1",12,95,0
77,"u1",17,205,0
77,"u1",22,206,7
77,"u1",27,87,37
77,"u1",32,16,0
77,"u1",37,17,3
77,"u1",42,6,5
77,"u1",47,10,2
77,"u1",52,10,0
77,"u2",7,3,0
77,"u2",12,17,0
77,"u2",17,39,0
77,"u2",22,80,0
77,"u2",27,81,0
77,"u2",32,189,11
77,"u2",37,38,8
77,"u2",42,5,4
77,"u2",47,8,0
77,"u2",52,13,5
77,"u3",7,5,0
77,"u3",12,11,0
77,"u3",17,21,0
77,"u3",22,53,0
77,"u3",27,127,0
77,"u3",32,160,0
77,"u3",37,153,0
77,"u3",42,281,4
77,"u3",47,235,14
77,"u3",52,93,16
77,"u4",7,4,0
77,"u4",12,11,0
77,"u4",17,49,0
77,"u4",22,229,0
77,"u4",27,256,1
77,"u4",32,214,23
77,"u4",37,59,29
77,"u4",42,48,4
77,"u4",47,18,5
77,"u4",52,22,4
77,"u5",7,6,0
77,"u5",12,6,0
77,"u5",17,14,0
77,"u5",22,16,0
77,"u5",27,79,0
77,"u5",32,72,3
77,"u5",37,137,3
77,"u5",42,142,44
77,"u5",47,63,10
77,"u5",52,44,3
77,"u6",7,7,0
77,"u6",12,13,0
77,"u6",17,14,0
77,"u6",22,32,0
77,"u6",27,83,0
77,"u6",32,76,0
77,"u6",37,142,0
77,"u6",42,160,49
77,"u6",47,33,2
77,"u6",52,20,15
77,"u7",7,4,0
77,"u7",12,10,0
77,"u7",17,10,0
77,"u7",22,18,0
77,"u7",27,69,0
77,"u7",32,287,0
77,"u7",37,266,10
77,"u7",42,167,24
77,"u7",47,64,3
77,"u7",52,64,0
77,"u8",7,9,0
77,"u8",12,23,0
77,"u8",17,61,0
77,"u8",22,74,0
77,"u8",27,79,4
77,"u8",32,326,0
77,"u8",37,145,2
77,"u8",42,96,104
77,"u8",47,14,108
77,"u8",52,15,0
78,"u1",7,4,0
78,"u1",12,18,0
78,"u1",17,57,0
78,"u1",22,96,1
78,"u1",27,111,4
78,"u1",32,130,1
78,"u1",37,184,7
78,"u1",42,162,35
78,"u1",47,108,66
78,"u1",52,14,3
78,"u2",7,6,0
78,"u2",12,14,0
78,"u2",17,11,0
78,"u2",22,49,0
78,"u2",27,115,0
78,"u2",32,277,8
78,"u2",37,123,5
78,"u2",42,49,19
78,"u2",47,17,31
78,"u2",52,3,1
78,"u3",7,8,0
78,"u3",12,13,0
78,"u3",17,40,0
78,"u3",22,63,0
78,"u3",27,110,0
78,"u3",32,272,10
78,"u3",37,190,24
78,"u3",42,64,19
78,"u3",47,30,4
78,"u3",52,14,22
78,"u4",7,5,0
78,"u4",12,19,0
78,"u4",17,42,1
78,"u4",22,89,9
78,"u4",27,71,2
78,"u4",32,65,121
78,"u4",37,34,0
78,"u4",42,32,5
78,"u4",47,15,4
78,"u4",52,0,12
78,"u5",7,4,0
78,"u5",12,16,1
78,"u5",17,45,0
78,"u5",22,45,0
78,"u5",27,113,0
78,"u5",32,92,4
78,"u5",37,89,0
78,"u5",42,71,5
78,"u5",47,46,8
78,"u5",52,22,3
78,"u6",7,1,0
78,"u6",12,10,0
78,"u6",17,30,0
78,"u6",22,64,0
78,"u6",27,179,3
78,"u6",32,279,13
78,"u6",37,169,62
78,"u6",42,83,85
78,"u6",47,58,9
78,"u6",52,99,0
78,"u7",7,11,0
78,"u7",12,25,0
78,"u7",17,75,0
78,"u7",22,132,0
78,"u7",27,208,1
78,"u7",32,164,15
78,"u7",37,200,0
78,"u7",42,68,1
78,"u7",47,30,0
78,"u7",52,52,5
78,"u8",7,4,0
78,"u8",12,36,0
78,"u8",17,27,0
78,"u8",22,80,2
78,"u8",27,114,1
78,"u8",32,52,42
78,"u8",37,43,22
78,"u8",42,21,0
78,"u8",47,14,1
78,"u8",52,10,0
79,"u1",7,5,0
79,"u1",12,9,0
79,"u1",17,96,0
79,"u1",22,161,1
79,"u1",27,208,10
79,"u1",32,228,198
79,"u1",37,120,1
79,"u1",42,19,11
79,"u1",47,7,6
79,"u1",52,4,33
79,"u2",7,4,0
79,"u2",12,34,2
79,"u2",17,151,0
79,"u2",22,323,6
79,"u2",27,130,16
79,"u2",32,17,0
79,"u2",37,6,26
79,"u2",42,1,3
79,"u2",47,0,0
79,"u2",52,0,0
79,"u3",7,11,0
79,"u3",12,39,0
79,"u3",17,22,0
79,"u3",22,113,1
79,"u3",27,183,12
79,"u3",32,60,93
79,"u3",37,30,10
79,"u3",42,6,12
79,"u3",47,10,1
79,"u3",52,5,0
79,"u4",7,5,0
79,"u4",12,6,0
79,"u4",17,58,2
79,"u4",22,109,5
79,"u4",27,138,13
79,"u4",32,99,6
79,"u4",37,53,19
79,"u4",42,18,13
79,"u4",47,13,0
79,"u4",52,16,7
79,"u5",7,3,0
79,"u5",12,21,0
79,"u5",17,24,0
79,"u5",22,56,0
79,"u5",27,116,7
79,"u5",32,173,19
79,"u5",37,119,31
79,"u5",42,47,32
79,"u5",47,24,8
79,"u5",52,43,0
79,"u6",7,5,0
79,"u6",12,11,0
79,"u6",17,42,5
79,"u6",22,18,2
79,"u6",27,4,1
79,"u6",32,13,0
79,"u6",37,26,0
79,"u6",42,23,0
79,"u6",47,32,1
79,"u6",52,49,4
79,"u7",7,5,0
79,"u7",12,14,0
79,"u7",17,22,1
79,"u7",22,49,3
79,"u7",27,61,10
79,"u7",32,92,11
79,"u7",37,112,3
79,"u7",42,33,58
79,"u7",47,5,4
79,"u7",52,12,4
79,"u8",7,2,0
79,"u8",12,12,0
79,"u8",17,46,0
79,"u8",22,37,3
79,"u8",27,117,0
79,"u8",32,195,1
79,"u8",37,265,3
79,"u8",42,119,2
79,"u8",47,114,10
79,"u8",52,70,26
80,"u1",7,10,0
80,"u1",12,13,0
80,"u1",17,18,0
80,"u1",22,72,0
80,"u1",27,145,3
80,"u1",32,171,12
80,"u1",37,114,221
80,"u1",42,45,3
80,"u1",47,21,2
80,"u1",52,17,2
80,"u2",7,5,0
80,"u2",12,19,0
80,"u2",17,60,6
80,"u2",22,63,5
80,"u2",27,23,4
80,"u2",32,3,2
80,"u2",37,0,2
80,"u2",42,0,0
80,"u2",47,0,0
80,"u2",52,0,0
80,"u3",7,6,0
80,"u3",12,18,0
80,"u3",17,39,0
80,"u3",22,38,0
80,"u3",27,121,0
80,"u3",32,77,5
80,"u3",37,92,9
80,"u3",42,76,1
80,"u3",47,4,22
80,"u3",52,10,0
80,"u4",7,7,0
80,"u4",12,7,0
80,"u4",17,93,0
80,"u4",22,151,0
80,"u4",27,153,2
80,"u4",32,206,0
80,"u4",37,345,5
80,"u4",42,209,30
80,"u4",47,64,128
80,"u4",52,21,56
80,"u5",7,12,0
80,"u5",12,38,1
80,"u5",17,68,2
80,"u5",22,64,139
80,"u5",27,62,13
80,"u5",32,241,19
80,"u5",37,170,102
80,"u5",42,103,3
80,"u5",47,27,2
80,"u5",52,6,3
80,"u6",7,9,0
80,"u6",12,58,0
80,"u6",17,50,0
80,"u6",22,114,1
80,"u6",27,148,4
80,"u6",32,66,7
80,"u6",37,16,4
80,"u6",42,10,0
80,"u6",47,8,0
80,"u6",52,4,0
80,"u7",7,9,0
80,"u7",12,25,0
80,"u7",17,74,1
80,"u7",22,57,0
80,"u7",27,141,3
80,"u7",32,131,2
80,"u7",37,156,17
80,"u7",42,35,8
80,"u7",47,8,5
80,"u7",52,2,0
80,"u8",7,1,0
80,"u8",12,17,0
80,"u8",17,39,0
80,"u8",22,111,0
80,"u8",27,261,2
80,"u8",32,320,11
80,"u8",37,141,1
80,"u8",42,29,167
80,"u8",47,11,3
80,"u8",52,9,0
81,"u1",7,9,1
81,"u1",12,27,0
81,"u1",17,68,0
81,"u1",22,107,0
81,"u1",27,103,0
81,"u1",32,161,15
81,"u1",37,52,19
81,"u1",42,1,3
81,"u1",47,0,0
81,"u1",52,0,0
81,"u2",7,11,0
81,"u2",12,17,0
81,"u2",17,79,1
81,"u2",22,108,3
81,"u2",27,129,38
81,"u2",32,115,23
81,"u2",37,28,2
81,"u2",42,24,0
81,"u2",47,30,4
81,"u2",52,21,1
81,"u3",7,8,0
81,"u3",12,20,0
81,"u3",17,23,0
81,"u3",22,71,1
81,"u3",27,220,8
81,"u3",32,114,2
81,"u3",37,33,30
81,"u3",42,17,7
81,"u3",47,51,11
81,"u3",52,49,3
81,"u4",7,5,0
81,"u4",12,41,0
81,"u4",17,29,0
81,"u4",22,52,0
81,"u4",27,149,0
81,"u4",32,194,0
81,"u4",37,153,9
81,"u4",42,68,43
81,"u4",47,32,2
81,"u4",52,42,7
81,"u5",7,2,0
81,"u5",12,8,0
81,"u5",17,25,0
81,"u5",22,61,0
81,"u5",27,114,1
81,"u5",32,84,3
81,"u5",37,49,29
81,"u5",42,36,2
81,"u5",47,31,1
81,"u5",52,38,1
81,"u6",7,14,0
81,"u6",12,16,1
81,"u6",17,97,0
81,"u6",22,145,27
81,"u6",27,105,3
81,"u6",32,185,56
81,"u6",37,22,16
81,"u6",42,2,12
81,"u6",47,4,0
81,"u6",52,0,0
81,"u7",7,6,0
81,"u7",12,11,0
81,"u7",17,46,1
81,"u7",22,71,0
81,"u7",27,216,11
81,"u7",32,143,101
81,"u7",37,45,29
81,"u7",42,30,6
81,"u7",47,9,26
81,"u7",52,1,0
81,"u8",7,4,0
81,"u8",12,11,1
81,"u8",17,67,3
81,"u8",22,127,0
81,"u8",27,147,2
81,"u8",32,102,13
81,"u8",37,55,3
81,"u8",42,2,0
81,"u8",47,0,0
81,"u8",52,0,0
82,"u1",7,4,0
82,"u1",12,20,0
82,"u1",17,32,1
82,"u1",22,68,0
82,"u1",27,90,0
82,"u1",32,123,0
82,"u1",37,74,66
82,"u1",42,16,14
82,"u1",47,16,26
82,"u1",52,9,27
82,"u2",7,6,0
82,"u2",12,14,0
82,"u2",17,20,0
82,"u2",22,62,0
82,"u2",27,143,0
82,"u2",32,144,6
82,"u2",37,174,6
82,"u2",42,132,43
82,"u2",47,31,12
82,"u2",52,6,8
82,"u3",7,7,0
82,"u3",12,27,0
82,"u3",17,72,0
82,"u3",22,211,0
82,"u3",27,302,0
82,"u3",32,241,64
82,"u3",37,65,0
82,"u3",42,40,3
82,"u3",47,9,11
82,"u3",52,7,7
82,"u4",7,6,0
82,"u4",12,17,0
82,"u4",17,25,0
82,"u4",22,70,1
82,"u4",27,151,1
82,"u4",32,115,11
82,"u4",37,71,22
82,"u4",42,15,0
82,"u4",47,12,2
82,"u4",52,14,0
82,"u5",7,6,0
82,"u5",12,20,0
82,"u5",17,25,0
82,"u5",22,66,0
82,"u5",27,156,2
82,"u5",32,313,1
82,"u5",37,277,1
82,"u5",42,247,16
82,"u5",47,25,8
82,"u5",52,17,6
82,"u6",7,7,0
82,"u6",12,20,0
82,"u6",17,27,2
82,"u6",22,66,3
82,"u6",27,15,33
82,"u6",32,24,4
82,"u6",37,13,0
82,"u6",42,6,1
82,"u6",47,39,0
82,"u6",52,18,12
82,"u7",7,8,0
82,"u7",12,8,0
82,"u7",17,24,0
82,"u7",22,82,0
82,"u7",27,109,0
82,"u7",32,187,0
82,"u7",37,287,5
82,"u7",42,287,178
82,"u7",47,159,50
82,"u7",52,24,120
82,"u8",7,6,0
82,"u8",12,11,0
82,"u8",17,19,0
82,"u8",22,20,2
82,"u8",27,23,2
82,"u8",32,39,8
82,"u8",37,41,25
82,"u8",42,12,19
82,"u8",47,1,2
82,"u8",52,1,0
83,"u1",7,8,0
83,"u1",12,22,0
83,"u1",17,42,1
83,"u1",22,77,0
83,"u1",27,123,0
83,"u1",32,137,3
83,"u1",37,146,0
83,"u1",42,96,9
83,"u1",47,22,5
83,"u1",52,9,32
83,"u2",7,4,0
83,"u2",12,21,0
83,"u2",17,36,0
83,"u2",22,46,2
83,"u2",27,126,0
83,"u2",32,134,0
83,"u2",37,152,0
83,"u2",42,155,1
83,"u2",47,84,27
83,"u2",52,148,1
83,"u3",7,8,0
83,"u3",12,16,0
83,"u3",17,13,1
83,"u3",22,64,0
83,"u3",27,124,0
83,"u3",32,124,46
83,"u3",37,73,8
83,"u3",42,19,17
83,"u3",47,19,1
83,"u3",52,12,2
83,"u4",7,5,0
83,"u4",12,11,0
83,"u4",17,49,0
83,"u4",22,145,0
83,"u4",27,287,0
83,"u4",32,232,19
83,"u4",37,123,9
83,"u4",42,64,4
83,"u4",47,6,7
83,"u4",52,3,1
83,"u5",7,11,0
83,"u5",12,20,0
83,"u5",17,59,0
83,"u5",22,58,0
83,"u5",27,108,3
83,"u5",32,138,13
83,"u5",37,146,36
83,"u5",42,103,1
83,"u5",47,46,26
83,"u5",52,53,0
83,"u6",7,4,0
83,"u6",12,9,0
83,"u6",17,38,0
83,"u6",22,218,0
83,"u6",27,95,1
83,"u6",32,124,109
83,"u6",37,26,5
83,"u6",42,6,1
83,"u6",47,6,3
83,"u6",52,2,0
83,"u7",7,4,0
83,"u7",12,26,0
83,"u7",17,127,2
83,"u7",22,334,0
83,"u7",27,293,20
83,"u7",32,113,74
83,"u7",37,67,20
83,"u7",42,59,21
83,"u7",47,31,4
83,"u7",52,45,3
83,"u8",7,4,0
83,"u8",12,7,0
83,"u8",17,25,0
83,"u8",22,55,0
83,"u8",27,143,0
83,"u8",32,159,0
83,"u8",37,218,4
83,"u8",42,193,7
83,"u8",47,145,6
83,"u8",52,167,0
84,"u1",7,3,0
84,"u1",12,8,0
84,"u1",17,20,1
84,"u1",22,65,0
84,"u1",27,123,0
84,"u1",32,68,68
84,"u1",37,15,29
84,"u1",42,19,13
84,"u1",47,10,4
84,"u1",52,2,5
84,"u2",7,4,0
84,"u2",12,13,0
84,"u2",17,33,0
84,"u2",22,57,0
84,"u2",27,207,0
84,"u2",32,161,1
84,"u2",37,145,57
84,"u2",42,42,2
84,"u2",47,26,3
84,"u2",52,22,11
84,"u3",7,10,0
84,"u3",12,14,0
84,"u3",17,40,0
84,"u3",22,94,1
84,"u3",27,100,1
84,"u3",32,165,9
84,"u3",37,114,90
84,"u3",42,74,5
84,"u3",47,47,0
84,"u3",52,27,43
84,"u4",7,8,0
84,"u4",12,21,0
84,"u4",17,35,0
84,"u4",22,18,2
84,"u4",27,66,7
84,"u4",32,41,5
84,"u4",37,19,29
84,"u4",42,12,25
84,"u4",47,11,0
84,"u4",52,28,1
84,"u5",7,5,0
84,"u5",12,8,0
84,"u5",17,14,0
84,"u5",22,40,0
84,"u5",27,57,0
84,"u5",32,150,0
84,"u5",37,322,0
84,"u5",42,393,17
84,"u5",47,204,13
84,"u5",52,88,5
84,"u6",7,7,0
84,"u6",12,22,0
84,"u6",17,33,0
84,"u6",22,162,0
84,"u6",27,307,2
84,"u6",32,221,68
84,"u6",37,38,45
84,"u6",42,68,45
84,"u6",47,21,33
84,"u6",52,4,3
84,"u7",7,8,0
84,"u7",12,7,0
84,"u7",17,50,0
84,"u7",22,44,0
84,"u7",27,63,0
84,"u7",32,104,1
84,"u7",37,87,3
84,"u7",42,170,10
84,"u7",47,44,3
84,"u7",52,16,3
84,"u8",7,2,0
84,"u8",12,37,0
84,"u8",17,33,0
84,"u8",22,70,9
84,"u8",27,115,22
84,"u8",32,92,34
84,"u8",37,81,61
84,"u8",42,28,13
84,"u8",47,43,0
84,"u8",52,73,16
85,"u1",7,4,0
85,"u1",12,14,0
85,"u1",17,37,1
85,"u1",22,75,5
85,"u1",27,62,3
85,"u1",32,76,0
85,"u1",37,31,7
85,"u1",42,28,0
85,"u1",47,10,4
85,"u1",52,3,0
85,"u2",7,8,0
85,"u2",12,20,1
85,"u2",17,52,0
85,"u2",22,116,1
85,"u2",27,163,3
85,"u2",32,126,4
85,"u2",37,171,23
85,"u2",42,101,26
85,"u2",47,24,91
85,"u2",52,11,188
85,"u3",7,2,0
85,"u3",12,15,0
85,"u3",17,15,0
85,"u3",22,23,0
85,"u3",27,70,0
85,"u3",32,117,0
85,"u3",37,151,0
85,"u3",42,134,0
85,"u3",47,112,14
85,"u3",52,105,18
85,"u4",7,7,0
85,"u4",12,10,0
85,"u4",17,48,0
85,"u4",22,94,0
85,"u4",27,73,0
85,"u4",32,72,0
85,"u4",37,264,0
85,"u4",42,117,3
85,"u4",47,104,23
85,"u4",52,38,5
85,"u5",7,4,0
85,"u5",12,30,0
85,"u5",17,53,0
85,"u5",22,166,3
85,"u5",27,206,18
85,"u5",32,121,14
85,"u5",37,18,25
85,"u5",42,2,1
85,"u5",47,6,1
85,"u5",52,5,24
85,"u6",7,5,0
85,"u6",12,22,1
85,"u6",17,58,0
85,"u6",22,155,8
85,"u6",27,243,29
85,"u6",32,168,59
85,"u6",37,53,14
85,"u6",42,59,3
85,"u6",47,39,1
85,"u6",52,43,8
85,"u7",7,4,0
85,"u7",12,6,0
85,"u7",17,32,0
85,"u7",22,84,0
85,"u7",27,104,3
85,"u7",32,140,3
85,"u7",37,73,0
85,"u7",42,55,28
85,"u7",47,12,8
85,"u7",52,5,0
85,"u8",7,15,0
85,"u8",12,25,0
85,"u8",17,28,0
85,"u8",22,115,0
85,"u8",27,156,0
85,"u8",32,226,1
85,"u8",37,374,12
85,"u8",42,221,22
85,"u8",47,161,20
85,"u8",52,56,8
86,"u1",7,2,0
86,"u1",12,25,0
86,"u1",17,96,0
86,"u1",22,165,0
86,"u1",27,249,0
86,"u1",32,203,8
86,"u1",37,92,9
86,"u1",42,39,4
86,"u1",47,19,43
86,"u1",52,6,0
86,"u2",7,4,0
86,"u2",12,5,0
86,"u2",17,30,0
86,"u2",22,107,0
86,"u2",27,66,11
86,"u2",32,234,0
86,"u2",37,200,23
86,"u2",42,71,51
86,"u2",47,32,2
86,"u2",52,70,4
86,"u3",7,6,0
86,"u3",12,16,0
86,"u3",17,46,4
86,"u3",22,82,0
86,"u3",27,73,60
86,"u3",32,8,1
86,"u3",37,5,12
86,"u3",42,5,0
86,"u3",47,5,1
86,"u3",52,6,6
86,"u4",7,6,0
86,"u4",12,5,0
86,"u4",17,19,0
86,"u4",22,60,0
86,"u4",27,67,2
86,"u4",32,101,1
86,"u4",37,133,12
86,"u4",42,46,13
86,"u4",47,13,116
86,"u4",52,12,12
86,"u5",7,10,0
86,"u5",12,16,0
86,"u5",17,84,0
86,"u5",22,254,2
86,"u5",27,70,33
86,"u5",32,44,27
86,"u5",37,26,3
86,"u5",42,38,10
86,"u5",47,28,18
86,"u5",52,31,1
86,"u6",7,9,0
86,"u6",12,25,0
86,"u6",17,46,0
86,"u6",22,136,1
86,"u6",27,174,0
86,"u6",32,108,5
86,"u6",37,101,5
86,"u6",42,71,6
86,"u6",47,53,2
86,"u6",52,16,24
86,"u7",7,19,0
86,"u7",12,22,4
86,"u7",17,133,7
86,"u7",22,142,39
86,"u7",27,83,32
86,"u7",32,39,22
86,"u7",37,22,2
86,"u7",42,3,9
86,"u7",47,0,4
86,"u7",52,0,0
86,"u8",7,8,0
86,"u8",12,17,0
86,"u8",17,59,1
86,"u8",22,123,1
86,"u8",27,101,17
86,"u8",32,129,6
86,"u8",37,44,0
86,"u8",42,12,7
86,"u8",47,11,3
86,"u8",52,18,0
87,"u1",7,8,0
87,"u1",12,12,0
87,"u1",17,31,0
87,"u1",22,44,0
87,"u1",27,85,0
87,"u1",32,131,5
87,"u1",37,142,208
87,"u1",42,125,82
87,"u1",47,80,19
87,"u1",52,107,24
87,"u2",7,2,0
87,"u2",12,24,0
87,"u2",17,25,0
87,"u2",22,104,0
87,"u2",27,292,0
87,"u2",32,159,29
87,"u2",37,117,6
87,"u2",42,15,1
87,"u2",47,0,2
87,"u2",52,0,0
87,"u3",7,0,0
87,"u3",12,30,0
87,"u3",17,37,2
87,"u3",22,57,2
87,"u3",27,272,35
87,"u3",32,383,311
87,"u3",37,329,92
87,"u3",42,431,139
87,"u3",47,127,5
87,"u3",52,80,24
87,"u4",7,8,0
87,"u4",12,15,0
87,"u4",17,45,0
87,"u4",22,52,0
87,"u4",27,94,12
87,"u4",32,42,41
87,"u4",37,28,1
87,"u4",42,18,7
87,"u4",47,3,24
87,"u4",52,0,4
87,"u5",7,9,0
87,"u5",12,22,0
87,"u5",17,48,1
87,"u5",22,198,0
87,"u5",27,246,0
87,"u5",32,164,6
87,"u5",37,210,0
87,"u5",42,189,36
87,"u5",47,43,1
87,"u5",52,25,10
87,"u6",7,0,0
87,"u6",12,9,3
87,"u6",17,52,2
87,"u6",22,77,0
87,"u6",27,65,14
87,"u6",32,17,5
87,"u6",37,60,0
87,"u6",42,17,10
87,"u6",47,10,6
87,"u6",52,4,0
87,"u7",7,2,0
87,"u7",12,8,0
87,"u7",17,28,0
87,"u7",22,20,0
87,"u7",27,132,0
87,"u7",32,202,2
87,"u7",37,228,15
87,"u7",42,119,19
87,"u7",47,46,1
87,"u7",52,44,0
87,"u8",7,9,0
87,"u8",12,23,0
87,"u8",17,57,0
87,"u8",22,122,0
87,"u8",27,309,1
87,"u8",32,215,2
87,"u8",37,158,3
87,"u8",42,144,75
87,"u8",47,104,28
87,"u8",52,59,12
88,"u1",7,4,0
88,"u1",12,16,1
88,"u1",17,42,0
88,"u1",22,103,13
88,"u1",27,203,12
