b,unit,day,dentadult,dentinf,lumadult,luminf
33,u4,52.0,4.0,2.0,0.0,0.0
33,u5,7.0,1.0,0.0,2.0,0.0
33,u5,12.0,12.0,0.0,2.0,0.0
33,u5,17.0,33.0,0.0,15.0,0.0
33,u5,22.0,145.0,11.0,43.0,0.0
33,u5,27.0,72.0,2.0,32.0,3.0
33,u5,32.0,63.0,49.0,6.0,8.0
33,u5,37.0,34.0,15.0,3.0,4.0
33,u5,42.0,42.0,1.0,0.0,1.0
33,u5,47.0,30.0,22.0,0.0,1.0
33,u5,52.0,3.0,2.0,0.0,1.0
33,u6,7.0,3.0,0.0,6.0,0.0
33,u6,12.0,11.0,1.0,13.0,0.0
33,u6,17.0,75.0,2.0,11.0,2.0
33,u6,22.0,81.0,2.0,19.0,10.0
33,u6,27.0,20.0,23.0,30.0,11.0
33,u6,32.0,6.0,12.0,9.0,17.0
33,u6,37.0,12.0,19.0,4.0,0.0
33,u6,42.0,22.0,0.0,1.0,3.0
33,u6,47.0,19.0,0.0,7.0,0.0
33,u6,52.0,7.0,9.0,4.0,2.0
33,u7,7.0,10.0,0.0,0.0,0.0
33,u7,12.0,15.0,0.0,5.0,0.0
33,u7,17.0,15.0,0.0,8.0,0.0
33,u7,22.0,27.0,0.0,12.0,1.0
33,u7,27.0,53.0,2.0,7.0,0.0
33,u7,32.0,35.0,2.0,18.0,0.0
33,u7,37.0,43.0,0.0,27.0,0.0
33,u7,42.0,22.0,11.0,31.0,0.0
33,u7,47.0,3.0,16.0,4.0,2.0
33,u7,52.0,7.0,3.0,0.0,3.0
33,u8,7.0,3.0,0.0,1.0,0.0
33,u8,12.0,35.0,0.0,7.0,0.0
33,u8,17.0,25.0,2.0,14.0,0.0
33,u8,22.0,57.0,5.0,23.0,0.0
33,u8,27.0,79.0,6.0,81.0,12.0
33,u8,32.0,68.0,2.0,32.0,24.0
33,u8,37.0,41.0,0.0,9.0,8.0
33,u8,42.0,12.0,14.0,2.0,1.0
33,u8,47.0,6.0,1.0,1.0,7.0
33,u8,52.0,7.0,0.0,0.0,0.0
34,u1,7.0,3.0,0.0,0.0,0.0
34,u1,12.0,9.0,0.0,3.0,0.0
34,u1,17.0,32.0,0.0,17.0,1.0
34,u1,22.0,49.0,11.0,31.0,0.0
34,u1,27.0,169.0,4.0,2.0,2.0
34,u1,32.0,55.0,3.0,24.0,1.0
34,u1,37.0,41.0,9.0,9.0,2.0
34,u1,42.0,9.0,0.0,3.0,3.0
34,u1,47.0,10.0,2.0,0.0,4.0
34,u1,52.0,26.0,0.0,1.0,0.0
34,u2,7.0,2.0,0.0,4.0,0.0
34,u2,12.0,10.0,0.0,4.0,0.0
34,u2,17.0,13.0,0.0,5.0,0.0
34,u2,22.0,59.0,0.0,14.0,0.0
34,u2,27.0,131.0,1.0,9.0,2.0
34,u2,32.0,101.0,1.0,22.0,7.0
34,u2,37.0,65.0,26.0,19.0,4.0
34,u2,42.0,8.0,1.0,4.0,6.0
34,u2,47.0,2.0,2.0,8.0,3.0
34,u2,52.0,2.0,2.0,1.0,0.0
34,u3,7.0,8.0,0.0,0.0,0.0
34,u3,12.0,3.0,0.0,4.0,0.0
34,u3,17.0,22.0,0.0,5.0,0.0
34,u3,22.0,73.0,0.0,14.0,0.0
34,u3,27.0,99.0,0.0,26.0,0.0
34,u3,32.0,139.0,26.0,32.0,2.0
34,u3,37.0,132.0,22.0,19.0,9.0
34,u3,42.0,12.0,24.0,3.0,2.0
34,u3,47.0,17.0,4.0,1.0,1.0
34,u3,52.0,1.0,2.0,0.0,0.0
34,u4,7.0,9.0,0.0,2.0,0.0
34,u4,12.0,19.0,0.0,2.0,0.0
34,u4,17.0,25.0,0.0,7.0,0.0
34,u4,22.0,156.0,0.0,6.0,0.0
34,u4,27.0,148.0,20.0,18.0,5.0
34,u4,32.0,148.0,4.0,4.0,4.0
34,u4,37.0,117.0,0.0,1.0,1.0
34,u4,42.0,76.0,42.0,1.0,1.0
34,u4,47.0,37.0,3.0,1.0,0.0
34,u4,52.0,14.0,1.0,1.0,0.0
34,u5,7.0,4.0,0.0,0.0,0.0
34,u5,12.0,13.0,1.0,4.0,0.0
34,u5,17.0,29.0,0.0,5.0,0.0
34,u5,22.0,19.0,3.0,19.0,3.0
34,u5,27.0,36.0,7.0,47.0,23.0
34,u5,32.0,40.0,11.0,45.0,27.0
34,u5,37.0,6.0,8.0,9.0,36.0
34,u5,42.0,3.0,5.0,10.0,1.0
34,u5,47.0,1.0,1.0,1.0,5.0
34,u5,52.0,0.0,0.0,0.0,3.0
34,u6,7.0,6.0,0.0,0.0,0.0
34,u6,12.0,7.0,0.0,3.0,0.0
34,u6,17.0,8.0,0.0,1.0,0.0
34,u6,22.0,32.0,0.0,5.0,0.0
34,u6,27.0,81.0,0.0,15.0,2.0
34,u6,32.0,99.0,2.0,35.0,5.0
34,u6,37.0,30.0,36.0,33.0,16.0
34,u6,42.0,153.0,24.0,9.0,9.0
34,u6,47.0,68.0,31.0,3.0,1.0
34,u6,52.0,20.0,36.0,2.0,0.0
34,u7,7.0,1.0,0.0,6.0,0.0
34,u7,12.0,54.0,0.0,2.0,0.0
34,u7,17.0,83.0,0.0,26.0,0.0
34,u7,22.0,26.0,0.0,30.0,1.0
34,u7,27.0,80.0,2.0,27.0,13.0
34,u7,32.0,129.0,13.0,9.0,3.0
34,u7,37.0,15.0,23.0,8.0,6.0
34,u7,42.0,22.0,7.0,4.0,6.0
34,u7,47.0,10.0,16.0,0.0,1.0
34,u7,52.0,6.0,3.0,1.0,1.0
34,u8,7.0,9.0,0.0,1.0,0.0
34,u8,12.0,23.0,0.0,1.0,0.0
34,u8,17.0,15.0,0.0,2.0,0.0
34,u8,22.0,43.0,0.0,14.0,0.0
34,u8,27.0,123.0,0.0,88.0,1.0
34,u8,32.0,48.0,11.0,44.0,4.0
34,u8,37.0,21.0,6.0,4.0,10.0
34,u8,42.0,12.0,5.0,11.0,1.0
34,u8,47.0,2.0,0.0,1.0,2.0
34,u8,52.0,2.0,1.0,4.0,0.0
35,u1,7.0,5.0,0.0,3.0,0.0
35,u1,12.0,14.0,0.0,2.0,0.0
35,u1,17.0,23.0,0.0,6.0,0.0
35,u1,22.0,35.0,0.0,4.0,0.0
35,u1,27.0,40.0,0.0,8.0,0.0
35,u1,32.0,23.0,3.0,11.0,0.0
35,u1,37.0,52.0,0.0,3.0,0.0
35,u1,42.0,37.0,2.0,11.0,0.0
35,u1,47.0,12.0,10.0,1.0,1.0
35,u1,52.0,20.0,5.0,4.0,11.0
35,u2,7.0,3.0,0.0,2.0,0.0
35,u2,12.0,10.0,2.0,9.0,0.0
35,u2,17.0,56.0,1.0,42.0,1.0
35,u2,22.0,52.0,2.0,68.0,9.0
35,u2,27.0,77.0,54.0,21.0,6.0
35,u2,32.0,44.0,2.0,15.0,0.0
35,u2,37.0,4.0,4.0,13.0,28.0
35,u2,42.0,8.0,0.0,3.0,26.0
35,u2,47.0,4.0,0.0,1.0,9.0
35,u2,52.0,2.0,1.0,1.0,0.0
35,u3,7.0,4.0,0.0,1.0,0.0
35,u3,12.0,20.0,0.0,5.0,0.0
35,u3,17.0,65.0,0.0,57.0,0.0
35,u3,22.0,144.0,1.0,30.0,5.0
35,u3,27.0,32.0,64.0,36.0,47.0
35,u3,32.0,64.0,3.0,23.0,11.0
35,u3,37.0,3.0,8.0,16.0,19.0
35,u3,42.0,9.0,0.0,8.0,8.0
35,u3,47.0,1.0,0.0,8.0,4.0
35,u3,52.0,1.0,0.0,0.0,0.0
35,u4,7.0,4.0,0.0,0.0,0.0
35,u4,12.0,9.0,0.0,2.0,0.0
35,u4,17.0,29.0,0.0,5.0,1.0
35,u4,22.0,85.0,32.0,5.0,0.0
35,u4,27.0,97.0,28.0,0.0,1.0
35,u4,32.0,84.0,11.0,0.0,1.0
35,u4,37.0,70.0,8.0,2.0,0.0
35,u4,42.0,30.0,22.0,0.0,0.0
35,u4,47.0,53.0,0.0,5.0,0.0
35,u4,52.0,40.0,4.0,1.0,0.0
35,u5,7.0,3.0,1.0,4.0,0.0
35,u5,12.0,9.0,0.0,3.0,0.0
35,u5,17.0,36.0,0.0,0.0,0.0
35,u5,22.0,65.0,0.0,18.0,0.0
35,u5,27.0,50.0,5.0,26.0,3.0
35,u5,32.0,17.0,26.0,5.0,2.0
35,u5,37.0,53.0,8.0,20.0,1.0
35,u5,42.0,40.0,5.0,7.0,8.0
35,u5,47.0,5.0,8.0,4.0,1.0
35,u5,52.0,3.0,0.0,0.0,0.0
35,u6,7.0,6.0,0.0,1.0,0.0
35,u6,12.0,44.0,0.0,7.0,0.0
35,u6,17.0,43.0,0.0,36.0,0.0
35,u6,22.0,104.0,6.0,69.0,2.0
35,u6,27.0,38.0,9.0,18.0,12.0
35,u6,32.0,31.0,0.0,9.0,14.0
35,u6,37.0,22.0,8.0,15.0,10.0
35,u6,42.0,32.0,16.0,6.0,10.0
35,u6,47.0,6.0,2.0,3.0,7.0
35,u6,52.0,7.0,1.0,8.0,1.0
35,u7,7.0,3.0,0.0,1.0,0.0
35,u7,12.0,31.0,0.0,0.0,0.0
35,u7,17.0,36.0,0.0,4.0,0.0
35,u7,22.0,90.0,2.0,8.0,2.0
35,u7,27.0,47.0,2.0,31.0,5.0
35,u7,32.0,60.0,2.0,11.0,0.0
35,u7,37.0,64.0,16.0,8.0,1.0
35,u7,42.0,37.0,40.0,1.0,2.0
35,u7,47.0,18.0,2.0,2.0,0.0
35,u7,52.0,7.0,0.0,0.0,1.0
35,u8,7.0,6.0,0.0,0.0,0.0
35,u8,12.0,12.0,0.0,0.0,0.0
35,u8,17.0,12.0,0.0,9.0,0.0
35,u8,22.0,88.0,0.0,19.0,0.0
35,u8,27.0,27.0,23.0,25.0,8.0
35,u8,32.0,24.0,0.0,25.0,34.0
35,u8,37.0,2.0,21.0,63.0,23.0
35,u8,42.0,1.0,12.0,4.0,62.0
35,u8,47.0,8.0,22.0,7.0,7.0
35,u8,52.0,19.0,31.0,5.0,7.0
36,u1,7.0,1.0,0.0,2.0,0.0
36,u1,12.0,4.0,0.0,2.0,0.0
36,u1,17.0,7.0,0.0,0.0,0.0
36,u1,22.0,70.0,0.0,4.0,0.0
36,u1,27.0,69.0,1.0,19.0,0.0
36,u1,32.0,97.0,0.0,11.0,1.0
36,u1,37.0,41.0,29.0,4.0,4.0
36,u1,42.0,42.0,4.0,7.0,2.0
36,u1,47.0,2.0,3.0,3.0,1.0
36,u1,52.0,2.0,6.0,0.0,0.0
36,u2,7.0,4.0,0.0,0.0,0.0
36,u2,12.0,17.0,0.0,2.0,0.0
36,u2,17.0,39.0,0.0,23.0,0.0
36,u2,22.0,128.0,1.0,55.0,6.0
36,u2,27.0,33.0,43.0,18.0,0.0
36,u2,32.0,11.0,28.0,31.0,76.0
36,u2,37.0,9.0,12.0,25.0,11.0
36,u2,42.0,4.0,0.0,16.0,9.0
36,u2,47.0,1.0,0.0,1.0,6.0
36,u2,52.0,0.0,0.0,2.0,5.0
36,u3,7.0,2.0,0.0,0.0,0.0
36,u3,12.0,7.0,0.0,7.0,1.0
36,u3,17.0,12.0,0.0,17.0,1.0
36,u3,22.0,36.0,0.0,44.0,0.0
36,u3,27.0,20.0,0.0,90.0,10.0
36,u3,32.0,19.0,5.0,18.0,34.0
36,u3,37.0,3.0,5.0,4.0,10.0
36,u3,42.0,0.0,1.0,0.0,3.0
36,u3,47.0,0.0,0.0,0.0,3.0
36,u3,52.0,0.0,0.0,0.0,2.0
36,u4,7.0,5.0,0.0,1.0,0.0
36,u4,12.0,7.0,1.0,1.0,0.0
36,u4,17.0,32.0,0.0,11.0,1.0
36,u4,22.0,29.0,0.0,49.0,1.0
36,u4,27.0,60.0,7.0,51.0,2.0
36,u4,32.0,70.0,7.0,38.0,12.0
36,u4,37.0,34.0,9.0,18.0,18.0
36,u4,42.0,20.0,2.0,4.0,12.0
36,u4,47.0,17.0,9.0,1.0,5.0
36,u4,52.0,6.0,1.0,1.0,0.0
36,u5,7.0,7.0,0.0,1.0,0.0
36,u5,12.0,1.0,0.0,2.0,0.0
36,u5,17.0,17.0,0.0,3.0,0.0
36,u5,22.0,30.0,0.0,12.0,0.0
36,u5,27.0,18.0,0.0,11.0,0.0
36,u5,32.0,74.0,2.0,14.0,0.0
36,u5,37.0,59.0,4.0,28.0,2.0
36,u5,42.0,30.0,44.0,11.0,19.0
36,u5,47.0,21.0,2.0,9.0,0.0
36,u5,52.0,7.0,5.0,3.0,2.0
36,u6,7.0,7.0,0.0,3.0,0.0
36,u6,12.0,15.0,0.0,3.0,0.0
36,u6,17.0,7.0,0.0,5.0,0.0
36,u6,22.0,51.0,0.0,20.0,2.0
36,u6,27.0,40.0,1.0,31.0,0.0
36,u6,32.0,59.0,1.0,70.0,38.0
36,u6,37.0,65.0,16.0,26.0,36.0
36,u6,42.0,56.0,2.0,13.0,2.0
36,u6,47.0,22.0,0.0,13.0,7.0
36,u6,52.0,6.0,0.0,3.0,3.0
36,u7,7.0,9.0,0.0,0.0,0.0
36,u7,12.0,5.0,0.0,7.0,0.0
36,u7,17.0,32.0,0.0,1.0,0.0
36,u7,22.0,16.0,9.0,18.0,1.0
36,u7,27.0,15.0,33.0,6.0,0.0
36,u7,32.0,4.0,9.0,9.0,4.0
36,u7,37.0,4.0,1.0,10.0,4.0
36,u7,42.0,4.0,2.0,9.0,7.0
36,u7,47.0,0.0,0.0,0.0,4.0
36,u7,52.0,7.0,3.0,0.0,0.0
36,u8,7.0,4.0,1.0,3.0,0.0
36,u8,12.0,4.0,0.0,1.0,0.0
36,u8,17.0,13.0,0.0,8.0,0.0
36,u8,22.0,52.0,1.0,6.0,0.0
36,u8,27.0,36.0,21.0,7.0,1.0
36,u8,32.0,40.0,12.0,6.0,3.0
36,u8,37.0,9.0,4.0,6.0,0.0
36,u8,42.0,2.0,2.0,6.0,2.0
36,u8,47.0,12.0,2.0,3.0,0.0
36,u8,52.0,6.0,9.0,5.0,3.0
37,u1,7.0,10.0,0.0,1.0,0.0
37,u1,12.0,6.0,0.0,5.0,0.0
37,u1,17.0,29.0,0.0,6.0,0.0
37,u1,22.0,65.0,0.0,2.0,0.0
37,u1,27.0,34.0,6.0,7.0,9.0
37,u1,32.0,46.0,39.0,3.0,0.0
37,u1,37.0,25.0,4.0,2.0,0.0
37,u1,42.0,18.0,7.0,1.0,0.0
37,u1,47.0,9.0,0.0,2.0,0.0
37,u1,52.0,0.0,0.0,0.0,0.0
37,u2,7.0,3.0,0.0,0.0,0.0
37,u2,12.0,2.0,0.0,3.0,0.0
37,u2,17.0,7.0,2.0,2.0,0.0
37,u2,22.0,38.0,0.0,3.0,0.0
37,u2,27.0,43.0,2.0,7.0,0.0
37,u2,32.0,101.0,6.0,10.0,6.0
37,u2,37.0,74.0,12.0,0.0,0.0
37,u2,42.0,36.0,1.0,2.0,1.0
37,u2,47.0,15.0,3.0,1.0,0.0
37,u2,52.0,4.0,1.0,0.0,1.0
37,u3,7.0,16.0,0.0,0.0,0.0
37,u3,12.0,9.0,0.0,0.0,0.0
37,u3,17.0,4.0,0.0,4.0,0.0
37,u3,22.0,30.0,4.0,6.0,0.0
37,u3,27.0,44.0,16.0,3.0,5.0
37,u3,32.0,11.0,0.0,6.0,1.0
37,u3,37.0,12.0,0.0,16.0,5.0
37,u3,42.0,4.0,0.0,16.0,15.0
37,u3,47.0,0.0,0.0,24.0,26.0
37,u3,52.0,1.0,0.0,12.0,21.0
37,u4,7.0,2.0,0.0,2.0,0.0
37,u4,12.0,32.0,0.0,1.0,0.0
37,u4,17.0,41.0,0.0,16.0,0.0
37,u4,22.0,141.0,2.0,11.0,0.0
37,u4,27.0,47.0,5.0,24.0,6.0
37,u4,32.0,147.0,16.0,24.0,21.0
37,u4,37.0,16.0,51.0,25.0,13.0
37,u4,42.0,2.0,11.0,6.0,0.0
37,u4,47.0,1.0,6.0,4.0,0.0
37,u4,52.0,3.0,0.0,0.0,1.0
37,u5,7.0,7.0,1.0,3.0,0.0
37,u5,12.0,40.0,0.0,0.0,0.0
37,u5,17.0,76.0,0.0,12.0,0.0
37,u5,22.0,39.0,15.0,6.0,0.0
37,u5,27.0,111.0,15.0,5.0,1.0
37,u5,32.0,36.0,12.0,14.0,1.0
37,u5,37.0,8.0,2.0,2.0,3.0
37,u5,42.0,5.0,5.0,1.0,0.0
37,u5,47.0,7.0,0.0,1.0,1.0
37,u5,52.0,7.0,0.0,1.0,0.0
37,u6,7.0,3.0,0.0,0.0,0.0
37,u6,12.0,6.0,0.0,6.0,0.0
37,u6,17.0,10.0,0.0,11.0,0.0
37,u6,22.0,37.0,0.0,24.0,0.0
37,u6,27.0,141.0,5.0,13.0,3.0
37,u6,32.0,83.0,45.0,12.0,7.0
37,u6,37.0,44.0,42.0,1.0,6.0
37,u6,42.0,15.0,6.0,3.0,1.0
37,u6,47.0,17.0,5.0,0.0,0.0
37,u6,52.0,14.0,0.0,2.0,0.0
37,u7,7.0,0.0,0.0,2.0,0.0
37,u7,12.0,10.0,1.0,2.0,0.0
37,u7,17.0,24.0,0.0,17.0,2.0
37,u7,22.0,54.0,1.0,34.0,5.0
37,u7,27.0,148.0,3.0,17.0,6.0
37,u7,32.0,85.0,17.0,23.0,17.0
37,u7,37.0,1.0,0.0,16.0,19.0
37,u7,42.0,2.0,3.0,2.0,13.0
37,u7,47.0,0.0,0.0,1.0,8.0
37,u7,52.0,1.0,0.0,2.0,2.0
37,u8,7.0,2.0,0.0,1.0,0.0
37,u8,12.0,8.0,0.0,4.0,0.0
37,u8,17.0,19.0,0.0,16.0,0.0
37,u8,22.0,46.0,0.0,7.0,0.0
37,u8,27.0,130.0,0.0,43.0,12.0
37,u8,32.0,99.0,77.0,40.0,10.0
37,u8,37.0,16.0,36.0,22.0,52.0
37,u8,42.0,9.0,5.0,5.0,39.0
37,u8,47.0,0.0,0.0,1.0,3.0
37,u8,52.0,7.0,0.0,1.0,0.0
38,u1,7.0,3.0,0.0,0.0,0.0
38,u1,12.0,12.0,0.0,6.0,0.0
38,u1,17.0,10.0,1.0,9.0,0.0
38,u1,22.0,56.0,1.0,8.0,2.0
38,u1,27.0,55.0,19.0,15.0,1.0
38,u1,32.0,73.0,49.0,23.0,2.0
38,u1,37.0,42.0,5.0,48.0,11.0
38,u1,42.0,4.0,0.0,8.0,6.0
38,u1,47.0,7.0,7.0,4.0,2.0
38,u1,52.0,21.0,13.0,4.0,2.0
38,u2,7.0,2.0,0.0,0.0,0.0
38,u2,12.0,15.0,1.0,4.0,0.0
38,u2,17.0,44.0,0.0,10.0,0.0
38,u2,22.0,68.0,1.0,8.0,0.0
38,u2,27.0,85.0,3.0,19.0,3.0
38,u2,32.0,52.0,3.0,24.0,26.0
38,u2,37.0,8.0,48.0,20.0,16.0
38,u2,42.0,4.0,27.0,0.0,3.0
38,u2,47.0,4.0,4.0,0.0,2.0
38,u2,52.0,0.0,0.0,1.0,2.0
38,u3,7.0,8.0,0.0,0.0,0.0
38,u3,12.0,9.0,0.0,2.0,0.0
38,u3,17.0,28.0,0.0,2.0,0.0
38,u3,22.0,44.0,0.0,5.0,0.0
38,u3,27.0,64.0,3.0,12.0,0.0
38,u3,32.0,109.0,37.0,10.0,0.0
38,u3,37.0,40.0,12.0,12.0,4.0
38,u3,42.0,17.0,8.0,5.0,10.0
38,u3,47.0,7.0,4.0,5.0,0.0
38,u3,52.0,6.0,3.0,5.0,4.0
38,u4,7.0,6.0,0.0,2.0,0.0
38,u4,12.0,14.0,0.0,5.0,0.0
38,u4,17.0,50.0,3.0,4.0,2.0
38,u4,22.0,48.0,1.0,36.0,11.0
38,u4,27.0,69.0,2.0,19.0,2.0
38,u4,32.0,45.0,39.0,12.0,5.0
38,u4,37.0,49.0,2.0,1.0,0.0
38,u4,42.0,12.0,2.0,2.0,0.0
38,u4,47.0,20.0,2.0,1.0,1.0
38,u4,52.0,39.0,1.0,1.0,0.0
38,u5,7.0,7.0,0.0,5.0,0.0
38,u5,12.0,35.0,0.0,3.0,0.0
38,u5,17.0,88.0,2.0,25.0,1.0
38,u5,22.0,18.0,2.0,49.0,6.0
38,u5,27.0,29.0,0.0,31.0,1.0
38,u5,32.0,2.0,0.0,23.0,40.0
38,u5,37.0,6.0,1.0,3.0,2.0
38,u5,42.0,12.0,1.0,5.0,1.0
38,u5,47.0,8.0,4.0,5.0,0.0
38,u5,52.0,6.0,0.0,5.0,0.0
38,u6,7.0,2.0,0.0,0.0,0.0
38,u6,12.0,21.0,0.0,0.0,0.0
38,u6,17.0,42.0,1.0,11.0,1.0
38,u6,22.0,36.0,0.0,2.0,3.0
38,u6,27.0,13.0,13.0,40.0,7.0
38,u6,32.0,15.0,7.0,11.0,11.0
38,u6,37.0,4.0,1.0,9.0,31.0
38,u6,42.0,5.0,4.0,1.0,8.0
38,u6,47.0,3.0,2.0,5.0,12.0
38,u6,52.0,3.0,1.0,8.0,7.0
38,u7,7.0,9.0,0.0,2.0,0.0
38,u7,12.0,14.0,0.0,10.0,0.0
38,u7,17.0,33.0,0.0,9.0,1.0
38,u7,22.0,62.0,1.0,15.0,1.0
38,u7,27.0,61.0,6.0,17.0,3.0
38,u7,32.0,46.0,6.0,4.0,1.0
38,u7,37.0,15.0,10.0,2.0,2.0
38,u7,42.0,5.0,0.0,1.0,0.0
38,u7,47.0,2.0,3.0,0.0,0.0
38,u7,52.0,4.0,5.0,0.0,0.0
38,u8,7.0,1.0,0.0,2.0,0.0
38,u8,12.0,8.0,0.0,10.0,0.0
38,u8,17.0,52.0,5.0,27.0,1.0
38,u8,22.0,57.0,85.0,14.0,13.0
38,u8,27.0,47.0,6.0,2.0,19.0
38,u8,32.0,90.0,14.0,4.0,5.0
38,u8,37.0,74.0,9.0,7.0,0.0
38,u8,42.0,13.0,7.0,4.0,7.0
38,u8,47.0,10.0,13.0,0.0,4.0
38,u8,52.0,1.0,0.0,0.0,1.0
39,u1,7.0,5.0,0.0,2.0,0.0
39,u1,12.0,11.0,0.0,4.0,0.0
39,u1,17.0,18.0,0.0,3.0,0.0
39,u1,22.0,35.0,3.0,2.0,0.0
39,u1,27.0,107.0,7.0,13.0,13.0
39,u1,32.0,33.0,14.0,10.0,5.0
39,u1,37.0,18.0,29.0,3.0,1.0
39,u1,42.0,1.0,4.0,2.0,0.0
39,u1,47.0,1.0,1.0,0.0,0.0
39,u1,52.0,0.0,0.0,0.0,0.0
39,u2,7.0,4.0,0.0,1.0,0.0
39,u2,12.0,1.0,0.0,13.0,1.0
39,u2,17.0,10.0,6.0,61.0,3.0
39,u2,22.0,51.0,1.0,21.0,5.0
39,u2,27.0,14.0,2.0,23.0,26.0
39,u2,32.0,3.0,11.0,5.0,9.0
39,u2,37.0,7.0,1.0,3.0,6.0
39,u2,42.0,2.0,0.0,3.0,1.0
39,u2,47.0,6.0,0.0,1.0,0.0
39,u2,52.0,5.0,1.0,0.0,0.0
39,u3,7.0,2.0,0.0,1.0,0.0
39,u3,12.0,7.0,0.0,1.0,0.0
39,u3,17.0,26.0,0.0,13.0,0.0
39,u3,22.0,40.0,1.0,6.0,0.0
39,u3,27.0,73.0,1.0,14.0,10.0
39,u3,32.0,36.0,14.0,11.0,33.0
39,u3,37.0,9.0,0.0,0.0,4.0
39,u3,42.0,28.0,0.0,3.0,1.0
39,u3,47.0,9.0,8.0,2.0,0.0
39,u3,52.0,2.0,4.0,1.0,0.0
39,u4,7.0,5.0,0.0,0.0,0.0
39,u4,12.0,10.0,0.0,5.0,0.0
39,u4,17.0,11.0,0.0,2.0,0.0
39,u4,22.0,68.0,0.0,8.0,0.0
39,u4,27.0,96.0,1.0,28.0,0.0
39,u4,32.0,51.0,11.0,6.0,0.0
39,u4,37.0,7.0,17.0,3.0,3.0
39,u4,42.0,32.0,9.0,2.0,7.0
39,u4,47.0,23.0,33.0,0.0,0.0
39,u4,52.0,2.0,9.0,1.0,2.0
39,u5,7.0,4.0,0.0,3.0,0.0
39,u5,12.0,16.0,0.0,7.0,0.0
39,u5,17.0,15.0,0.0,17.0,0.0
39,u5,22.0,57.0,0.0,94.0,2.0
39,u5,27.0,40.0,67.0,48.0,13.0
39,u5,32.0,10.0,21.0,7.0,43.0
39,u5,37.0,15.0,6.0,13.0,4.0
39,u5,42.0,0.0,0.0,14.0,4.0
39,u5,47.0,2.0,0.0,6.0,10.0
39,u5,52.0,0.0,0.0,2.0,3.0
39,u6,7.0,1.0,0.0,0.0,0.0
39,u6,12.0,13.0,0.0,5.0,0.0
39,u6,17.0,34.0,0.0,7.0,0.0
39,u6,22.0,60.0,2.0,42.0,0.0
39,u6,27.0,58.0,0.0,59.0,5.0
39,u6,32.0,7.0,18.0,20.0,10.0
39,u6,37.0,11.0,0.0,5.0,12.0
39,u6,42.0,4.0,0.0,2.0,0.0
39,u6,47.0,0.0,0.0,6.0,0.0
39,u6,52.0,2.0,0.0,2.0,0.0
39,u7,7.0,3.0,0.0,2.0,0.0
39,u7,12.0,17.0,0.0,1.0,2.0
39,u7,17.0,32.0,0.0,10.0,0.0
39,u7,22.0,148.0,0.0,16.0,2.0
39,u7,27.0,17.0,0.0,20.0,6.0
39,u7,32.0,61.0,7.0,2.0,6.0
39,u7,37.0,15.0,25.0,2.0,0.0
39,u7,42.0,16.0,7.0,7.0,3.0
39,u7,47.0,7.0,2.0,5.0,0.0
39,u7,52.0,5.0,2.0,2.0,4.0
39,u8,7.0,1.0,0.0,5.0,0.0
39,u8,12.0,16.0,0.0,1.0,0.0
39,u8,17.0,39.0,0.0,11.0,0.0
39,u8,22.0,73.0,2.0,8.0,0.0
39,u8,27.0,59.0,4.0,18.0,1.0
39,u8,32.0,84.0,7.0,5.0,2.0
39,u8,37.0,47.0,22.0,13.0,0.0
39,u8,42.0,13.0,4.0,11.0,1.0
39,u8,47.0,8.0,0.0,15.0,6.0
39,u8,52.0,14.0,1.0,2.0,5.0
40,u1,7.0,16.0,0.0,1.0,0.0
40,u1,12.0,43.0,0.0,2.0,0.0
40,u1,17.0,58.0,0.0,9.0,0.0
40,u1,22.0,73.0,15.0,22.0,1.0
40,u1,27.0,87.0,18.0,6.0,3.0
40,u1,32.0,14.0,17.0,4.0,1.0
40,u1,37.0,5.0,0.0,1.0,0.0
40,u1,42.0,13.0,11.0,1.0,0.0
40,u1,47.0,11.0,4.0,4.0,0.0
40,u1,52.0,13.0,0.0,1.0,0.0
40,u2,7.0,1.0,0.0,1.0,0.0
40,u2,12.0,12.0,0.0,1.0,0.0
40,u2,17.0,13.0,0.0,13.0,0.0
40,u2,22.0,66.0,0.0,39.0,0.0
40,u2,27.0,40.0,0.0,61.0,2.0
40,u2,32.0,31.0,17.0,37.0,1.0
40,u2,37.0,83.0,5.0,23.0,4.0
40,u2,42.0,16.0,19.0,12.0,13.0
40,u2,47.0,3.0,15.0,1.0,1.0
40,u2,52.0,8.0,0.0,1.0,1.0
40,u3,7.0,14.0,0.0,3.0,0.0
40,u3,12.0,12.0,0.0,1.0,0.0
40,u3,17.0,31.0,0.0,12.0,0.0
40,u3,22.0,19.0,0.0,8.0,1.0
40,u3,27.0,51.0,27.0,9.0,3.0
40,u3,32.0,13.0,21.0,16.0,1.0
40,u3,37.0,0.0,11.0,2.0,9.0
40,u3,42.0,0.0,0.0,0.0,11.0
40,u3,47.0,0.0,0.0,0.0,1.0
40,u3,52.0,1.0,0.0,0.0,2.0
40,u4,7.0,6.0,0.0,0.0,0.0
40,u4,12.0,3.0,0.0,2.0,0.0
40,u4,17.0,6.0,4.0,2.0,0.0
40,u4,22.0,10.0,0.0,7.0,1.0
40,u4,27.0,48.0,1.0,18.0,1.0
40,u4,32.0,91.0,24.0,13.0,7.0
40,u4,37.0,104.0,11.0,12.0,0.0
