"b","unit","day","dentadult","lumadult"
52,"u7",7,2,2
52,"u7",12,5,5
52,"u7",17,19,8
52,"u7",22,122,26
52,"u7",27,279,68
52,"u7",32,147,12
52,"u7",37,20,2
52,"u7",42,5,3
52,"u7",47,3,0
52,"u7",52,5,0
52,"u8",7,4,3
52,"u8",12,2,4
52,"u8",17,6,4
52,"u8",22,24,17
52,"u8",27,43,14
52,"u8",32,55,71
52,"u8",37,70,23
52,"u8",42,36,60
52,"u8",47,21,112
52,"u8",52,16,45
52,"u9",7,0,1
52,"u9",12,1,2
52,"u9",17,7,0
52,"u9",22,3,34
52,"u9",27,22,105
52,"u9",32,30,177
52,"u9",37,39,115
52,"u9",42,33,27
52,"u9",47,17,63
52,"u9",52,36,23
53,"u1",7,2,0
53,"u1",12,3,2
53,"u1",17,14,4
53,"u1",22,25,14
53,"u1",27,38,22
53,"u1",32,30,9
53,"u1",37,51,15
53,"u1",42,51,22
53,"u1",47,43,3
53,"u1",52,21,15
53,"u2",7,0,2
53,"u2",12,1,7
53,"u2",17,5,6
53,"u2",22,10,6
53,"u2",27,37,10
53,"u2",32,25,7
53,"u2",37,48,8
53,"u2",42,36,6
53,"u2",47,21,11
53,"u2",52,30,5
53,"u3",7,1,0
53,"u3",12,6,3
53,"u3",17,37,2
53,"u3",22,20,4
53,"u3",27,95,1
53,"u3",32,55,9
53,"u3",37,54,7
53,"u3",42,21,0
53,"u3",47,20,1
53,"u3",52,20,0
53,"u4",7,7,2
53,"u4",12,3,5
53,"u4",17,8,6
53,"u4",22,73,66
53,"u4",27,93,31
53,"u4",32,150,50
53,"u4",37,18,42
53,"u4",42,8,9
53,"u4",47,13,5
53,"u4",52,11,2
53,"u5",7,1,1
53,"u5",12,7,5
53,"u5",17,7,12
53,"u5",22,19,6
53,"u5",27,40,33
53,"u5",32,88,27
53,"u5",37,118,56
53,"u5",42,98,38
53,"u5",47,65,7
53,"u5",52,46,2
53,"u6",7,7,2
53,"u6",12,14,5
53,"u6",17,75,10
53,"u6",22,281,2
53,"u6",27,162,31
53,"u6",32,228,3
53,"u6",37,131,2
53,"u6",42,62,0
53,"u6",47,22,0
53,"u6",52,4,0
53,"u7",7,9,2
53,"u7",12,13,3
53,"u7",17,105,17
53,"u7",22,66,10
53,"u7",27,119,9
53,"u7",32,43,9
53,"u7",37,22,1
53,"u7",42,17,11
53,"u7",47,12,9
53,"u7",52,7,1
53,"u8",7,4,2
53,"u8",12,3,12
53,"u8",17,60,28
53,"u8",22,118,12
53,"u8",27,60,42
53,"u8",32,117,31
53,"u8",37,87,23
53,"u8",42,71,13
53,"u8",47,60,4
53,"u8",52,7,2
53,"u9",7,2,1
53,"u9",12,8,3
53,"u9",17,20,14
53,"u9",22,346,28
53,"u9",27,208,25
53,"u9",32,99,5
53,"u9",37,42,1
53,"u9",42,14,1
53,"u9",47,4,0
53,"u9",52,1,0
54,"u1",7,1,2
54,"u1",12,6,9
54,"u1",17,26,56
54,"u1",22,57,74
54,"u1",27,90,78
54,"u1",32,110,76
54,"u1",37,40,30
54,"u1",42,20,28
54,"u1",47,18,7
54,"u1",52,12,2
54,"u2",7,4,1
54,"u2",12,19,7
54,"u2",17,11,11
54,"u2",22,36,7
54,"u2",27,70,82
54,"u2",32,112,68
54,"u2",37,49,83
54,"u2",42,16,62
54,"u2",47,16,24
54,"u2",52,35,19
54,"u3",7,0,1
54,"u3",12,8,0
54,"u3",17,62,20
54,"u3",22,130,33
54,"u3",27,70,54
54,"u3",32,14,42
54,"u3",37,38,1
54,"u3",42,32,3
54,"u3",47,32,4
54,"u3",52,12,2
54,"u4",7,6,2
54,"u4",12,12,6
54,"u4",17,36,4
54,"u4",22,134,23
54,"u4",27,185,78
54,"u4",32,92,19
54,"u4",37,69,11
54,"u4",42,16,5
54,"u4",47,22,2
54,"u4",52,9,1
54,"u5",7,0,1
54,"u5",12,5,2
54,"u5",17,8,5
54,"u5",22,11,8
54,"u5",27,14,4
54,"u5",32,24,5
54,"u5",37,33,32
54,"u5",42,42,121
54,"u5",47,111,77
54,"u5",52,29,55
54,"u6",7,1,0
54,"u6",12,3,1
54,"u6",17,7,17
54,"u6",22,13,33
54,"u6",27,33,37
54,"u6",32,54,5
54,"u6",37,28,67
54,"u6",42,55,57
54,"u6",47,61,45
54,"u6",52,33,6
54,"u7",7,5,1
54,"u7",12,17,0
54,"u7",17,27,3
54,"u7",22,94,13
54,"u7",27,114,19
54,"u7",32,88,27
54,"u7",37,88,9
54,"u7",42,18,15
54,"u7",47,15,13
54,"u7",52,9,6
54,"u8",7,6,0
54,"u8",12,7,2
54,"u8",17,31,22
54,"u8",22,112,12
54,"u8",27,239,27
54,"u8",32,226,27
54,"u8",37,68,9
54,"u8",42,55,1
54,"u8",47,25,2
54,"u8",52,13,2
54,"u9",7,1,0
54,"u9",12,6,6
54,"u9",17,23,16
54,"u9",22,110,19
54,"u9",27,111,83
54,"u9",32,532,21
54,"u9",37,59,5
54,"u9",42,48,2
54,"u9",47,30,0
54,"u9",52,27,0
55,"u1",7,2,4
55,"u1",12,15,4
55,"u1",17,20,7
55,"u1",22,104,24
55,"u1",27,141,35
55,"u1",32,237,51
55,"u1",37,171,9
55,"u1",42,38,6
55,"u1",47,8,0
55,"u1",52,27,0
55,"u2",7,6,0
55,"u2",12,5,8
55,"u2",17,38,4
55,"u2",22,86,46
55,"u2",27,90,107
55,"u2",32,63,29
55,"u2",37,39,46
55,"u2",42,56,7
55,"u2",47,39,16
55,"u2",52,22,4
55,"u3",7,4,4
55,"u3",12,22,9
55,"u3",17,71,30
55,"u3",22,80,35
55,"u3",27,117,99
55,"u3",32,27,26
55,"u3",37,31,2
55,"u3",42,52,6
55,"u3",47,65,6
55,"u3",52,42,3
55,"u4",7,0,0
55,"u4",12,20,4
55,"u4",17,43,6
55,"u4",22,90,50
55,"u4",27,47,64
55,"u4",32,78,24
55,"u4",37,55,6
55,"u4",42,28,2
55,"u4",47,16,1
55,"u4",52,22,0
55,"u5",7,1,0
55,"u5",12,10,2
55,"u5",17,10,6
55,"u5",22,24,8
55,"u5",27,91,21
55,"u5",32,81,15
55,"u5",37,35,14
55,"u5",42,15,4
55,"u5",47,18,4
55,"u5",52,15,3
55,"u6",7,4,1
55,"u6",12,3,2
55,"u6",17,37,10
55,"u6",22,62,7
55,"u6",27,131,12
55,"u6",32,84,7
55,"u6",37,103,4
55,"u6",42,66,3
55,"u6",47,43,1
55,"u6",52,42,0
55,"u7",7,3,2
55,"u7",12,7,3
55,"u7",17,15,4
55,"u7",22,112,27
55,"u7",27,67,72
55,"u7",32,38,15
55,"u7",37,36,9
55,"u7",42,29,33
55,"u7",47,37,19
55,"u7",52,36,27
55,"u8",7,1,7
55,"u8",12,8,0
55,"u8",17,7,8
55,"u8",22,24,15
55,"u8",27,22,42
55,"u8",32,43,41
55,"u8",37,33,16
55,"u8",42,62,37
55,"u8",47,79,30
55,"u8",52,89,67
55,"u9",7,2,0
55,"u9",12,20,8
55,"u9",17,32,8
55,"u9",22,72,5
55,"u9",27,76,21
55,"u9",32,74,29
55,"u9",37,18,63
55,"u9",42,54,87
55,"u9",47,34,31
55,"u9",52,49,4
56,"u1",7,3,7
56,"u1",12,5,8
56,"u1",17,15,41
56,"u1",22,64,182
56,"u1",27,102,44
56,"u1",32,158,10
56,"u1",37,73,17
56,"u1",42,14,6
56,"u1",47,2,9
56,"u1",52,3,2
56,"u2",7,9,1
56,"u2",12,42,2
56,"u2",17,94,4
56,"u2",22,156,3
56,"u2",27,134,6
56,"u2",32,25,0
56,"u2",37,14,1
56,"u2",42,20,1
56,"u2",47,6,0
56,"u2",52,3,0
56,"u3",7,2,0
56,"u3",12,8,17
56,"u3",17,28,62
56,"u3",22,71,91
56,"u3",27,259,17
56,"u3",32,157,6
56,"u3",37,32,3
56,"u3",42,6,0
56,"u3",47,4,0
56,"u3",52,5,0
56,"u4",7,6,1
56,"u4",12,29,12
56,"u4",17,109,5
56,"u4",22,161,28
56,"u4",27,184,7
56,"u4",32,17,3
56,"u4",37,3,0
56,"u4",42,14,3
56,"u4",47,0,0
56,"u4",52,1,0
56,"u5",7,0,1
56,"u5",12,15,7
56,"u5",17,76,6
56,"u5",22,67,16
56,"u5",27,110,35
56,"u5",32,129,10
56,"u5",37,18,9
56,"u5",42,10,7
56,"u5",47,2,3
56,"u5",52,7,5
56,"u6",7,5,0
56,"u6",12,6,4
56,"u6",17,23,8
56,"u6",22,40,19
56,"u6",27,12,33
56,"u6",32,12,15
56,"u6",37,26,32
56,"u6",42,36,30
56,"u6",47,49,51
56,"u6",52,54,13
56,"u7",7,3,1
56,"u7",12,7,1
56,"u7",17,4,18
56,"u7",22,63,45
56,"u7",27,162,155
56,"u7",32,216,15
56,"u7",37,72,7
56,"u7",42,24,7
56,"u7",47,12,1
56,"u7",52,2,1
56,"u8",7,4,1
56,"u8",12,20,4
56,"u8",17,66,87
56,"u8",22,78,154
56,"u8",27,34,52
56,"u8",32,53,60
56,"u8",37,113,17
56,"u8",42,70,32
56,"u8",47,21,3
56,"u8",52,16,1
56,"u9",7,4,2
56,"u9",12,12,13
56,"u9",17,32,23
56,"u9",22,101,20
56,"u9",27,273,27
56,"u9",32,275,1
56,"u9",37,64,5
56,"u9",42,21,0
56,"u9",47,8,0
56,"u9",52,5,0
57,"u1",7,10,1
57,"u1",12,9,3
57,"u1",17,156,16
57,"u1",22,290,16
57,"u1",27,60,36
57,"u1",32,68,4
57,"u1",37,21,13
57,"u1",42,18,5
57,"u1",47,30,1
57,"u1",52,54,9
57,"u2",7,1,5
57,"u2",12,3,6
57,"u2",17,33,8
57,"u2",22,73,15
57,"u2",27,217,9
57,"u2",32,185,24
57,"u2",37,69,18
57,"u2",42,39,3
57,"u2",47,50,1
57,"u2",52,11,1
57,"u3",7,5,4
57,"u3",12,15,0
57,"u3",17,32,0
57,"u3",22,53,1
57,"u3",27,101,8
57,"u3",32,204,1
57,"u3",37,130,0
57,"u3",42,40,0
57,"u3",47,69,1
57,"u3",52,25,0
57,"u4",7,7,0
57,"u4",12,16,6
57,"u4",17,37,18
57,"u4",22,60,24
57,"u4",27,90,121
57,"u4",32,132,65
57,"u4",37,106,15
57,"u4",42,76,1
57,"u4",47,54,1
57,"u4",52,15,1
57,"u5",7,2,0
57,"u5",12,10,12
57,"u5",17,24,3
57,"u5",22,134,11
57,"u5",27,183,49
57,"u5",32,82,25
57,"u5",37,81,3
57,"u5",42,60,4
57,"u5",47,30,2
57,"u5",52,59,1
57,"u6",7,3,3
57,"u6",12,3,1
57,"u6",17,28,8
57,"u6",22,58,13
57,"u6",27,167,23
57,"u6",32,90,131
57,"u6",37,145,85
57,"u6",42,37,14
57,"u6",47,6,10
57,"u6",52,9,4
57,"u7",7,1,0
57,"u7",12,4,15
57,"u7",17,67,37
57,"u7",22,137,20
57,"u7",27,59,8
57,"u7",32,39,4
57,"u7",37,15,0
57,"u7",42,13,4
57,"u7",47,25,1
57,"u7",52,24,5
57,"u8",7,6,1
57,"u8",12,8,6
57,"u8",17,25,6
57,"u8",22,180,8
57,"u8",27,103,51
57,"u8",32,106,32
57,"u8",37,131,11
57,"u8",42,82,2
57,"u8",47,70,2
57,"u8",52,20,4
57,"u9",7,1,2
57,"u9",12,3,3
57,"u9",17,10,1
57,"u9",22,18,27
57,"u9",27,88,20
57,"u9",32,133,26
57,"u9",37,58,26
57,"u9",42,53,18
57,"u9",47,41,33
57,"u9",52,19,4
58,"u1",7,10,1
58,"u1",12,12,7
58,"u1",17,23,2
58,"u1",22,232,11
58,"u1",27,280,6
58,"u1",32,42,1
58,"u1",37,7,0
58,"u1",42,13,0
58,"u1",47,1,0
58,"u1",52,3,0
58,"u2",7,3,7
58,"u2",12,8,1
58,"u2",17,147,1
58,"u2",22,116,3
58,"u2",27,127,8
58,"u2",32,202,6
58,"u2",37,25,0
58,"u2",42,41,0
58,"u2",47,20,1
58,"u2",52,2,0
58,"u3",7,0,4
58,"u3",12,2,2
58,"u3",17,21,1
58,"u3",22,34,25
58,"u3",27,61,4
58,"u3",32,30,23
58,"u3",37,55,17
58,"u3",42,45,25
58,"u3",47,7,30
58,"u3",52,8,11
58,"u4",7,2,1
58,"u4",12,5,4
58,"u4",17,9,6
58,"u4",22,70,19
58,"u4",27,75,20
58,"u4",32,127,39
58,"u4",37,63,8
58,"u4",42,71,3
58,"u4",47,81,1
58,"u4",52,57,0
58,"u5",7,4,0
58,"u5",12,14,6
58,"u5",17,115,0
58,"u5",22,103,67
58,"u5",27,181,11
58,"u5",32,125,7
58,"u5",37,74,3
58,"u5",42,29,0
58,"u5",47,1,1
58,"u5",52,3,0
58,"u6",7,5,3
58,"u6",12,13,6
58,"u6",17,18,13
58,"u6",22,17,18
58,"u6",27,123,23
58,"u6",32,67,17
58,"u6",37,70,6
58,"u6",42,66,6
58,"u6",47,25,4
58,"u6",52,25,0
58,"u7",7,3,0
58,"u7",12,7,5
58,"u7",17,38,25
58,"u7",22,77,55
58,"u7",27,115,14
58,"u7",32,149,21
58,"u7",37,104,29
58,"u7",42,41,3
58,"u7",47,24,2
58,"u7",52,15,4
58,"u8",7,1,0
58,"u8",12,10,4
58,"u8",17,27,4
58,"u8",22,26,7
58,"u8",27,70,3
58,"u8",32,86,11
58,"u8",37,25,31
58,"u8",42,5,10
58,"u8",47,11,14
58,"u8",52,22,5
58,"u9",7,1,0
58,"u9",12,16,2
58,"u9",17,130,11
58,"u9",22,224,79
58,"u9",27,80,15
58,"u9",32,32,15
58,"u9",37,15,2
58,"u9",42,17,2
58,"u9",47,4,1
58,"u9",52,7,0
59,"u1",7,3,3
59,"u1",12,31,5
59,"u1",17,103,14
59,"u1",22,244,42
59,"u1",27,106,12
59,"u1",32,31,5
59,"u1",37,6,1
59,"u1",42,7,3
59,"u1",47,4,0
59,"u1",52,2,0
59,"u2",7,0,5
59,"u2",12,8,5
59,"u2",17,26,10
59,"u2",22,45,25
59,"u2",27,119,33
59,"u2",32,176,48
59,"u2",37,177,5
59,"u2",42,37,8
59,"u2",47,7,4
59,"u2",52,12,4
59,"u3",7,3,1
59,"u3",12,54,13
59,"u3",17,146,46
59,"u3",22,112,10
59,"u3",27,367,8
59,"u3",32,83,7
59,"u3",37,45,0
59,"u3",42,7,0
59,"u3",47,2,0
59,"u3",52,2,0
59,"u4",7,6,0
59,"u4",12,9,1
59,"u4",17,20,3
59,"u4",22,18,13
59,"u4",27,16,1
59,"u4",32,78,2
59,"u4",37,44,17
59,"u4",42,31,4
59,"u4",47,23,4
59,"u4",52,24,2
59,"u5",7,0,1
59,"u5",12,1,5
59,"u5",17,5,7
59,"u5",22,48,24
59,"u5",27,291,36
59,"u5",32,106,59
59,"u5",37,20,56
59,"u5",42,24,11
59,"u5",47,14,5
59,"u5",52,42,4
59,"u6",7,1,2
59,"u6",12,8,3
59,"u6",17,28,11
59,"u6",22,54,9
59,"u6",27,102,3
59,"u6",32,104,28
59,"u6",37,32,1
59,"u6",42,64,3
59,"u6",47,47,1
59,"u6",52,34,1
59,"u7",7,2,1
59,"u7",12,9,14
59,"u7",17,51,18
59,"u7",22,80,57
59,"u7",27,164,39
59,"u7",32,116,47
59,"u7",37,62,12
59,"u7",42,121,7
59,"u7",47,47,1
59,"u7",52,10,0
59,"u8",7,2,0
59,"u8",12,18,5
59,"u8",17,117,21
59,"u8",22,99,12
59,"u8",27,78,3
59,"u8",32,89,6
59,"u8",37,19,1
59,"u8",42,22,1
59,"u8",47,23,2
59,"u8",52,49,0
59,"u9",7,0,0
59,"u9",12,8,6
59,"u9",17,16,9
59,"u9",22,45,14
59,"u9",27,54,32
59,"u9",32,98,20
59,"u9",37,63,29
59,"u9",42,29,6
59,"u9",47,39,5
59,"u9",52,36,11
60,"u1",7,3,2
60,"u1",12,23,1
60,"u1",17,94,5
60,"u1",22,275,32
60,"u1",27,116,23
60,"u1",32,69,3
60,"u1",37,41,0
60,"u1",42,24,0
60,"u1",47,20,0
60,"u1",52,33,0
60,"u2",7,1,0
60,"u2",12,4,3
60,"u2",17,39,5
60,"u2",22,93,7
60,"u2",27,128,84
60,"u2",32,107,3
60,"u2",37,23,24
60,"u2",42,16,18
60,"u2",47,20,0
60,"u2",52,3,0
60,"u3",7,1,0
60,"u3",12,11,1
60,"u3",17,58,6
60,"u3",22,81,46
60,"u3",27,129,60
60,"u3",32,84,104
60,"u3",37,149,21
60,"u3",42,92,2
60,"u3",47,41,2
60,"u3",52,20,0
60,"u4",7,0,1
60,"u4",12,3,1
60,"u4",17,0,6
60,"u4",22,10,19
60,"u4",27,22,38
60,"u4",32,20,6
60,"u4",37,77,33
60,"u4",42,47,7
60,"u4",47,33,6
60,"u4",52,84,1
60,"u5",7,4,0
60,"u5",12,14,1
60,"u5",17,20,11
60,"u5",22,197,3
60,"u5",27,145,3
60,"u5",32,84,23
60,"u5",37,33,7
60,"u5",42,17,0
60,"u5",47,17,1
60,"u5",52,4,1
60,"u6",7,5,0
60,"u6",12,7,6
60,"u6",17,33,18
60,"u6",22,86,54
60,"u6",27,44,167
60,"u6",32,49,92
60,"u6",37,21,135
60,"u6",42,27,32
60,"u6",47,23,26
60,"u6",52,16,4
60,"u7",7,3,0
60,"u7",12,3,12
60,"u7",17,67,41
60,"u7",22,188,202
60,"u7",27,50,60
60,"u7",32,27,59
60,"u7",37,11,9
60,"u7",42,14,5
60,"u7",47,8,4
60,"u7",52,5,1
60,"u8",7,1,0
60,"u8",12,2,7
60,"u8",17,11,14
60,"u8",22,28,17
60,"u8",27,111,38
60,"u8",32,170,52
60,"u8",37,20,55
60,"u8",42,30,24
60,"u8",47,16,10
60,"u8",52,13,23
60,"u9",7,4,2
60,"u9",12,19,6
60,"u9",17,16,1
60,"u9",22,47,3
60,"u9",27,79,1
60,"u9",32,17,8
60,"u9",37,13,4
60,"u9",42,7,1
60,"u9",47,5,9
60,"u9",52,5,9
61,"u1",7,1,1
61,"u1",12,8,2
61,"u1",17,20,6
61,"u1",22,128,11
61,"u1",27,165,18
61,"u1",32,120,19
61,"u1",37,183,3
61,"u1",42,29,1
61,"u1",47,28,0
61,"u1",52,2,0
61,"u2",7,2,2
61,"u2",12,10,1
61,"u2",17,9,7
61,"u2",22,37,17
61,"u2",27,37,20
61,"u2",32,86,21
61,"u2",37,113,52
61,"u2",42,75,43
61,"u2",47,44,9
61,"u2",52,18,2
61,"u3",7,3,1
61,"u3",12,10,1
61,"u3",17,19,39
61,"u3",22,45,47
61,"u3",27,151,88
61,"u3",32,215,31
61,"u3",37,139,9
61,"u3",42,48,3
61,"u3",47,11,0
61,"u3",52,8,0
61,"u4",7,3,0
61,"u4",12,14,3
61,"u4",17,12,14
61,"u4",22,27,2
61,"u4",27,209,9
61,"u4",32,208,2
61,"u4",37,85,2
61,"u4",42,20,4
61,"u4",47,27,1
61,"u4",52,30,0
61,"u5",7,1,2
61,"u5",12,3,4
61,"u5",17,7,13
61,"u5",22,29,20
61,"u5",27,73,37
61,"u5",32,118,80
61,"u5",37,61,39
61,"u5",42,29,1
61,"u5",47,4,0
61,"u5",52,5,0
61,"u6",7,4,1
61,"u6",12,7,2
61,"u6",17,5,4
61,"u6",22,8,6
61,"u6",27,43,6
61,"u6",32,80,6
61,"u6",37,136,13
61,"u6",42,78,28
61,"u6",47,118,3
61,"u6",52,23,0
61,"u7",7,7,4
61,"u7",12,26,14
61,"u7",17,61,62
61,"u7",22,255,53
61,"u7",27,83,41
61,"u7",32,8,28
61,"u7",37,9,29
61,"u7",42,6,6
61,"u7",47,3,5
61,"u7",52,1,4
61,"u8",7,3,2
61,"u8",12,6,1
61,"u8",17,8,11
61,"u8",22,22,16
61,"u8",27,10,22
61,"u8",32,15,12
61,"u8",37,14,30
61,"u8",42,19,17
61,"u8",47,46,14
61,"u8",52,40,28
61,"u9",7,5,0
61,"u9",12,3,0
61,"u9",17,14,12
61,"u9",22,96,16
61,"u9",27,91,2
61,"u9",32,30,35
61,"u9",37,63,12
61,"u9",42,31,8
61,"u9",47,49,3
61,"u9",52,51,5
62,"u1",7,4,0
62,"u1",12,7,3
62,"u1",17,12,6
62,"u1",22,42,39
62,"u1",27,45,9
62,"u1",32,66,23
62,"u1",37,228,18
62,"u1",42,245,12
62,"u1",47,79,4
62,"u1",52,114,1
62,"u2",7,1,1
62,"u2",12,10,3
62,"u2",17,37,30
62,"u2",22,21,105
62,"u2",27,100,258
62,"u2",32,85,95
62,"u2",37,28,5
62,"u2",42,19,6
62,"u2",47,24,12
62,"u2",52,19,5
62,"u3",7,2,1
62,"u3",12,12,3
62,"u3",17,26,2
62,"u3",22,59,33
62,"u3",27,110,9
62,"u3",32,50,10
62,"u3",37,46,18
62,"u3",42,25,3
62,"u3",47,12,1
62,"u3",52,7,0
62,"u4",7,1,2
62,"u4",12,9,2
62,"u4",17,10,13
62,"u4",22,38,24
62,"u4",27,37,18
62,"u4",32,49,10
62,"u4",37,17,14
62,"u4",42,67,17
62,"u4",47,65,3
62,"u4",52,24,8
62,"u5",7,3,2
62,"u5",12,18,5
62,"u5",17,40,8
62,"u5",22,37,32
62,"u5",27,96,115
62,"u5",32,54,21
62,"u5",37,59,86
62,"u5",42,48,28
62,"u5",47,156,6
62,"u5",52,45,18
62,"u6",7,0,1
62,"u6",12,11,1
62,"u6",17,19,0
62,"u6",22,58,15
62,"u6",27,129,17
62,"u6",32,139,3
62,"u6",37,77,9
62,"u6",42,56,1
62,"u6",47,38,1
62,"u6",52,11,2
62,"u7",7,5,2
62,"u7",12,21,2
62,"u7",17,28,55
62,"u7",22,172,75
62,"u7",27,93,54
62,"u7",32,78,6
62,"u7",37,41,22
62,"u7",42,26,18
62,"u7",47,34,3
62,"u7",52,42,8
62,"u8",7,4,1
62,"u8",12,2,1
62,"u8",17,1,4
62,"u8",22,13,7
62,"u8",27,33,3
62,"u8",32,19,4
62,"u8",37,30,14
62,"u8",42,19,10
62,"u8",47,65,22
62,"u8",52,74,18
62,"u9",7,8,3
62,"u9",12,42,1
62,"u9",17,147,9
62,"u9",22,132,11
62,"u9",27,201,10
62,"u9",32,25,8
62,"u9",37,21,2
62,"u9",42,7,0
62,"u9",47,5,2
62,"u9",52,6,0
63,"u1",7,0,3
63,"u1",12,5,6
63,"u1",17,54,46
63,"u1",22,44,63
63,"u1",27,158,96
63,"u1",32,194,41
63,"u1",37,117,3
63,"u1",42,21,0
63,"u1",47,10,4
63,"u1",52,2,0
63,"u2",7,1,4
63,"u2",12,7,25
63,"u2",17,31,37
63,"u2",22,49,116
63,"u2",27,238,205
63,"u2",32,108,82
63,"u2",37,23,11
63,"u2",42,14,3
63,"u2",47,6,3
63,"u2",52,3,0
63,"u3",7,6,2
63,"u3",12,33,9
63,"u3",17,118,89
63,"u3",22,122,82
63,"u3",27,65,104
63,"u3",32,102,31
63,"u3",37,13,8
63,"u3",42,4,13
63,"u3",47,13,3
63,"u3",52,6,0
63,"u4",7,2,1
63,"u4",12,4,16
63,"u4",17,61,53
63,"u4",22,188,76
63,"u4",27,146,19
63,"u4",32,90,27
63,"u4",37,44,16
63,"u4",42,28,28
63,"u4",47,11,5
63,"u4",52,3,1
63,"u5",7,5,1
63,"u5",12,12,13
63,"u5",17,31,7
63,"u5",22,39,13
63,"u5",27,78,25
63,"u5",32,224,29
63,"u5",37,124,3
63,"u5",42,32,1
63,"u5",47,48,2
63,"u5",52,13,1
63,"u6",7,2,0
63,"u6",12,36,8
63,"u6",17,74,36
63,"u6",22,158,24
63,"u6",27,186,26
63,"u6",32,149,10
63,"u6",37,47,1
63,"u6",42,45,0
63,"u6",47,16,0
63,"u6",52,10,0
63,"u7",7,2,3
63,"u7",12,3,1
63,"u7",17,13,11
63,"u7",22,82,19
63,"u7",27,241,49
63,"u7",32,177,4
63,"u7",37,47,3
63,"u7",42,39,1
63,"u7",47,13,1
63,"u7",52,11,0
63,"u8",7,4,1
63,"u8",12,7,11
63,"u8",17,33,3
63,"u8",22,28,33
63,"u8",27,112,24
63,"u8",32,87,25
63,"u8",37,64,57
63,"u8",42,47,11
63,"u8",47,26,5
63,"u8",52,32,1
63,"u9",7,1,0
63,"u9",12,13,0
63,"u9",17,19,6
63,"u9",22,52,92
63,"u9",27,107,102
63,"u9",32,229,23
63,"u9",37,56,18
63,"u9",42,11,1
63,"u9",47,21,1
63,"u9",52,10,0
64,"u1",7,1,1
64,"u1",12,4,1
64,"u1",17,5,44
64,"u1",22,12,44
64,"u1",27,22,22
64,"u1",32,53,24
64,"u1",37,30,59
64,"u1",42,85,40
64,"u1",47,71,199
64,"u1",52,40,11
64,"u2",7,11,2
64,"u2",12,10,7
64,"u2",17,18,20
64,"u2",22,56,79
64,"u2",27,96,30
64,"u2",32,92,36
64,"u2",37,110,14
64,"u2",42,43,4
64,"u2",47,39,5
64,"u2",52,106,14
64,"u3",7,5,0
64,"u3",12,5,3
64,"u3",17,8,10
64,"u3",22,79,14
64,"u3",27,63,3
64,"u3",32,97,6
64,"u3",37,51,3
64,"u3",42,65,0
64,"u3",47,50,0
64,"u3",52,61,0
64,"u4",7,2,0
64,"u4",12,3,4
64,"u4",17,38,6
64,"u4",22,34,45
64,"u4",27,21,16
64,"u4",32,59,51
64,"u4",37,15,23
64,"u4",42,20,18
64,"u4",47,20,19
64,"u4",52,46,3
64,"u5",7,3,0
64,"u5",12,15,3
64,"u5",17,140,34
64,"u5",22,221,87
64,"u5",27,121,37
64,"u5",32,114,9
64,"u5",37,100,7
64,"u5",42,30,1
64,"u5",47,35,1
64,"u5",52,42,1
64,"u6",7,1,1
64,"u6",12,0,1
64,"u6",17,4,0
64,"u6",22,10,3
64,"u6",27,12,9
64,"u6",32,19,18
64,"u6",37,39,89
64,"u6",42,138,135
64,"u6",47,117,15
64,"u6",52,27,45
64,"u7",7,3,0
64,"u7",12,6,1
64,"u7",17,22,0
64,"u7",22,26,36
64,"u7",27,115,47
64,"u7",32,189,26
64,"u7",37,37,19
64,"u7",42,16,9
64,"u7",47,19,2
64,"u7",52,26,1
64,"u8",7,2,1
64,"u8",12,11,2
64,"u8",17,23,4
64,"u8",22,52,13
64,"u8",27,52,12
64,"u8",32,87,10
64,"u8",37,97,16
64,"u8",42,55,0
64,"u8",47,8,2
64,"u8",52,35,2
64,"u9",7,3,1
64,"u9",12,28,3
64,"u9",17,121,21
64,"u9",22,227,16
64,"u9",27,150,8
64,"u9",32,115,5
64,"u9",37,86,2
64,"u9",42,43,4
64,"u9",47,15,0
64,"u9",52,14,1
65,"u1",7,8,1
65,"u1",12,22,1
65,"u1",17,27,14
65,"u1",22,60,5
65,"u1",27,174,11
65,"u1",32,64,8
65,"u1",37,31,2
65,"u1",42,5,17
65,"u1",47,6,9
65,"u1",52,1,12
65,"u2",7,4,0
65,"u2",12,9,2
65,"u2",17,28,6
65,"u2",22,98,13
65,"u2",27,110,9
65,"u2",32,53,34
65,"u2",37,82,9
65,"u2",42,42,3
65,"u2",47,51,1
65,"u2",52,99,0
65,"u3",7,5,1
65,"u3",12,9,4
65,"u3",17,30,7
65,"u3",22,158,9
65,"u3",27,209,44
65,"u3",32,44,7
65,"u3",37,36,2
65,"u3",42,2,1
65,"u3",47,0,0
65,"u3",52,0,1
65,"u4",7,0,2
65,"u4",12,7,6
65,"u4",17,22,11
65,"u4",22,152,41
65,"u4",27,304,108
65,"u4",32,116,16
65,"u4",37,53,2
65,"u4",42,26,1
65,"u4",47,10,0
65,"u4",52,1,0
65,"u5",7,11,5
65,"u5",12,42,6
65,"u5",17,103,5
65,"u5",22,207,16
65,"u5",27,44,1
65,"u5",32,35,2
65,"u5",37,27,6
65,"u5",42,30,4
65,"u5",47,20,4
65,"u5",52,16,0
65,"u6",7,3,0
65,"u6",12,4,6
65,"u6",17,17,11
65,"u6",22,104,52
65,"u6",27,132,52
