"b","unit","day","dentadult"
70,"u9",22,68
70,"u9",27,128
70,"u9",32,129
70,"u9",37,841
70,"u9",42,737
70,"u9",47,113
70,"u9",52,48
70,"u10",7,1
70,"u10",12,1
70,"u10",17,11
70,"u10",22,13
70,"u10",27,64
70,"u10",32,226
70,"u10",37,151
70,"u10",42,175
70,"u10",47,143
70,"u10",52,93
71,"u1",7,0
71,"u1",12,2
71,"u1",17,8
71,"u1",22,32
71,"u1",27,232
71,"u1",32,174
71,"u1",37,109
71,"u1",42,109
71,"u1",47,131
71,"u1",52,95
71,"u2",7,3
71,"u2",12,43
71,"u2",17,42
71,"u2",22,226
71,"u2",27,112
71,"u2",32,107
71,"u2",37,85
71,"u2",42,27
71,"u2",47,29
71,"u2",52,32
71,"u3",7,3
71,"u3",12,11
71,"u3",17,21
71,"u3",22,212
71,"u3",27,192
71,"u3",32,175
71,"u3",37,253
71,"u3",42,132
71,"u3",47,26
71,"u3",52,13
71,"u4",7,1
71,"u4",12,4
71,"u4",17,18
71,"u4",22,71
71,"u4",27,200
71,"u4",32,352
71,"u4",37,143
71,"u4",42,57
71,"u4",47,54
71,"u4",52,39
71,"u5",7,8
71,"u5",12,20
71,"u5",17,50
71,"u5",22,457
71,"u5",27,369
71,"u5",32,459
71,"u5",37,178
71,"u5",42,126
71,"u5",47,116
71,"u5",52,24
71,"u6",7,2
71,"u6",12,16
71,"u6",17,39
71,"u6",22,136
71,"u6",27,156
71,"u6",32,108
71,"u6",37,219
71,"u6",42,93
71,"u6",47,170
71,"u6",52,76
71,"u7",7,4
71,"u7",12,5
71,"u7",17,54
71,"u7",22,299
71,"u7",27,382
71,"u7",32,214
71,"u7",37,268
71,"u7",42,256
71,"u7",47,142
71,"u7",52,136
71,"u8",7,3
71,"u8",12,9
71,"u8",17,17
71,"u8",22,20
71,"u8",27,84
71,"u8",32,217
71,"u8",37,115
71,"u8",42,162
71,"u8",47,130
71,"u8",52,81
71,"u9",7,0
71,"u9",12,14
71,"u9",17,37
71,"u9",22,97
71,"u9",27,231
71,"u9",32,469
71,"u9",37,91
71,"u9",42,26
71,"u9",47,33
71,"u9",52,81
71,"u10",7,2
71,"u10",12,12
71,"u10",17,43
71,"u10",22,69
71,"u10",27,225
71,"u10",32,159
71,"u10",37,55
71,"u10",42,35
71,"u10",47,67
71,"u10",52,64
72,"u1",7,6
72,"u1",12,22
72,"u1",17,24
72,"u1",22,18
72,"u1",27,71
72,"u1",32,77
72,"u1",37,180
72,"u1",42,143
72,"u1",47,59
72,"u1",52,18
72,"u2",7,3
72,"u2",12,11
72,"u2",17,14
72,"u2",22,91
72,"u2",27,163
72,"u2",32,336
72,"u2",37,254
72,"u2",42,229
72,"u2",47,139
72,"u2",52,56
72,"u3",7,1
72,"u3",12,10
72,"u3",17,37
72,"u3",22,135
72,"u3",27,259
72,"u3",32,187
72,"u3",37,82
72,"u3",42,58
72,"u3",47,30
72,"u3",52,64
72,"u4",7,6
72,"u4",12,11
72,"u4",17,21
72,"u4",22,47
72,"u4",27,133
72,"u4",32,222
72,"u4",37,272
72,"u4",42,409
72,"u4",47,135
72,"u4",52,91
72,"u5",7,2
72,"u5",12,13
72,"u5",17,38
72,"u5",22,105
72,"u5",27,187
72,"u5",32,163
72,"u5",37,80
72,"u5",42,35
72,"u5",47,45
72,"u5",52,160
72,"u6",7,3
72,"u6",12,15
72,"u6",17,39
72,"u6",22,77
72,"u6",27,159
72,"u6",32,189
72,"u6",37,230
72,"u6",42,262
72,"u6",47,145
72,"u6",52,60
72,"u7",7,2
72,"u7",12,13
72,"u7",17,45
72,"u7",22,90
72,"u7",27,274
72,"u7",32,112
72,"u7",37,191
72,"u7",42,150
72,"u7",47,68
72,"u7",52,59
72,"u8",7,2
72,"u8",12,13
72,"u8",17,33
72,"u8",22,74
72,"u8",27,92
72,"u8",32,270
72,"u8",37,99
72,"u8",42,54
72,"u8",47,82
72,"u8",52,94
72,"u9",7,6
72,"u9",12,3
72,"u9",17,19
72,"u9",22,77
72,"u9",27,178
72,"u9",32,177
72,"u9",37,58
72,"u9",42,54
72,"u9",47,39
72,"u9",52,119
72,"u10",7,3
72,"u10",12,4
72,"u10",17,36
72,"u10",22,109
72,"u10",27,164
72,"u10",32,72
72,"u10",37,68
72,"u10",42,142
72,"u10",47,245
72,"u10",52,686
73,"u1",7,1
73,"u1",12,7
73,"u1",17,19
73,"u1",22,55
73,"u1",27,255
73,"u1",32,280
73,"u1",37,443
73,"u1",42,285
73,"u1",47,151
73,"u1",52,64
73,"u2",7,9
73,"u2",12,19
73,"u2",17,49
73,"u2",22,124
73,"u2",27,145
73,"u2",32,65
73,"u2",37,75
73,"u2",42,23
73,"u2",47,21
73,"u2",52,24
73,"u3",7,6
73,"u3",12,11
73,"u3",17,32
73,"u3",22,93
73,"u3",27,42
73,"u3",32,81
73,"u3",37,166
73,"u3",42,48
73,"u3",47,26
73,"u3",52,84
73,"u4",7,6
73,"u4",12,57
73,"u4",17,57
73,"u4",22,282
73,"u4",27,355
73,"u4",32,76
73,"u4",37,110
73,"u4",42,38
73,"u4",47,74
73,"u4",52,19
73,"u5",7,5
73,"u5",12,23
73,"u5",17,29
73,"u5",22,87
73,"u5",27,131
73,"u5",32,107
73,"u5",37,95
73,"u5",42,38
73,"u5",47,40
73,"u5",52,62
73,"u6",7,2
73,"u6",12,5
73,"u6",17,10
73,"u6",22,35
73,"u6",27,174
73,"u6",32,378
73,"u6",37,130
73,"u6",42,106
73,"u6",47,247
73,"u6",52,84
73,"u7",7,10
73,"u7",12,22
73,"u7",17,59
73,"u7",22,228
73,"u7",27,346
73,"u7",32,290
73,"u7",37,133
73,"u7",42,96
73,"u7",47,106
73,"u7",52,156
73,"u8",7,6
73,"u8",12,16
73,"u8",17,46
73,"u8",22,247
73,"u8",27,627
73,"u8",32,102
73,"u8",37,135
73,"u8",42,50
73,"u8",47,20
73,"u8",52,10
73,"u9",7,8
73,"u9",12,4
73,"u9",17,23
73,"u9",22,183
73,"u9",27,131
73,"u9",32,133
73,"u9",37,73
73,"u9",42,85
73,"u9",47,57
73,"u9",52,105
73,"u10",7,5
73,"u10",12,30
73,"u10",17,123
73,"u10",22,184
73,"u10",27,71
73,"u10",32,121
73,"u10",37,77
73,"u10",42,107
73,"u10",47,216
73,"u10",52,120
74,"u1",7,3
74,"u1",12,11
74,"u1",17,11
74,"u1",22,74
74,"u1",27,65
74,"u1",32,63
74,"u1",37,154
74,"u1",42,185
74,"u1",47,65
74,"u1",52,27
74,"u2",7,3
74,"u2",12,33
74,"u2",17,20
74,"u2",22,123
74,"u2",27,247
74,"u2",32,178
74,"u2",37,170
74,"u2",42,47
74,"u2",47,17
74,"u2",52,28
74,"u3",7,3
74,"u3",12,17
74,"u3",17,73
74,"u3",22,89
74,"u3",27,72
74,"u3",32,31
74,"u3",37,26
74,"u3",42,29
74,"u3",47,27
74,"u3",52,73
74,"u4",7,2
74,"u4",12,24
74,"u4",17,24
74,"u4",22,141
74,"u4",27,147
74,"u4",32,126
74,"u4",37,81
74,"u4",42,143
74,"u4",47,17
74,"u4",52,30
74,"u5",7,4
74,"u5",12,11
74,"u5",17,115
74,"u5",22,115
74,"u5",27,357
74,"u5",32,103
74,"u5",37,64
74,"u5",42,93
74,"u5",47,26
74,"u5",52,33
74,"u6",7,3
74,"u6",12,11
74,"u6",17,63
74,"u6",22,81
74,"u6",27,177
74,"u6",32,62
74,"u6",37,94
74,"u6",42,188
74,"u6",47,210
74,"u6",52,204
74,"u7",7,2
74,"u7",12,7
74,"u7",17,61
74,"u7",22,74
74,"u7",27,105
74,"u7",32,104
74,"u7",37,34
74,"u7",42,211
74,"u7",47,147
74,"u7",52,276
74,"u8",7,2
74,"u8",12,9
74,"u8",17,17
74,"u8",22,39
74,"u8",27,102
74,"u8",32,97
74,"u8",37,99
74,"u8",42,111
74,"u8",47,90
74,"u8",52,78
74,"u9",7,3
74,"u9",12,9
74,"u9",17,45
74,"u9",22,130
74,"u9",27,106
74,"u9",32,189
74,"u9",37,154
74,"u9",42,47
74,"u9",47,48
74,"u9",52,79
74,"u10",7,3
74,"u10",12,3
74,"u10",17,6
74,"u10",22,12
74,"u10",27,27
74,"u10",32,62
74,"u10",37,111
74,"u10",42,254
74,"u10",47,95
74,"u10",52,112
75,"u1",7,2
75,"u1",12,8
75,"u1",17,15
75,"u1",22,178
75,"u1",27,134
75,"u1",32,326
75,"u1",37,168
75,"u1",42,78
75,"u1",47,12
75,"u1",52,14
75,"u2",7,2
75,"u2",12,18
75,"u2",17,44
75,"u2",22,205
75,"u2",27,255
75,"u2",32,54
75,"u2",37,35
75,"u2",42,26
75,"u2",47,7
75,"u2",52,11
75,"u3",7,1
75,"u3",12,10
75,"u3",17,3
75,"u3",22,16
75,"u3",27,119
75,"u3",32,208
75,"u3",37,153
75,"u3",42,50
75,"u3",47,42
75,"u3",52,40
75,"u4",7,4
75,"u4",12,12
75,"u4",17,50
75,"u4",22,130
75,"u4",27,93
75,"u4",32,271
75,"u4",37,269
75,"u4",42,241
75,"u4",47,383
75,"u4",52,127
75,"u5",7,2
75,"u5",12,9
75,"u5",17,12
75,"u5",22,48
75,"u5",27,256
75,"u5",32,184
75,"u5",37,272
75,"u5",42,60
75,"u5",47,91
75,"u5",52,19
75,"u6",7,2
75,"u6",12,14
75,"u6",17,10
75,"u6",22,87
75,"u6",27,141
75,"u6",32,108
75,"u6",37,194
75,"u6",42,116
75,"u6",47,67
75,"u6",52,141
75,"u7",7,0
75,"u7",12,6
75,"u7",17,25
75,"u7",22,91
75,"u7",27,132
75,"u7",32,216
75,"u7",37,258
75,"u7",42,178
75,"u7",47,333
75,"u7",52,229
75,"u8",7,3
75,"u8",12,3
75,"u8",17,24
75,"u8",22,86
75,"u8",27,88
75,"u8",32,160
75,"u8",37,94
75,"u8",42,82
75,"u8",47,148
75,"u8",52,547
75,"u9",7,2
75,"u9",12,11
75,"u9",17,15
75,"u9",22,30
75,"u9",27,42
75,"u9",32,43
75,"u9",37,144
75,"u9",42,341
75,"u9",47,357
75,"u9",52,511
75,"u10",7,2
75,"u10",12,6
75,"u10",17,5
75,"u10",22,27
75,"u10",27,97
75,"u10",32,109
75,"u10",37,216
75,"u10",42,118
75,"u10",47,81
75,"u10",52,78
76,"u1",7,4
76,"u1",12,39
76,"u1",17,119
76,"u1",22,216
76,"u1",27,100
76,"u1",32,97
76,"u1",37,57
76,"u1",42,69
76,"u1",47,64
76,"u1",52,23
76,"u2",7,0
76,"u2",12,7
76,"u2",17,28
76,"u2",22,53
76,"u2",27,342
76,"u2",32,467
76,"u2",37,265
76,"u2",42,47
76,"u2",47,20
76,"u2",52,41
76,"u3",7,8
76,"u3",12,17
76,"u3",17,34
76,"u3",22,267
76,"u3",27,181
76,"u3",32,49
76,"u3",37,67
76,"u3",42,136
76,"u3",47,76
76,"u3",52,134
76,"u4",7,4
76,"u4",12,39
76,"u4",17,107
76,"u4",22,117
76,"u4",27,126
76,"u4",32,115
76,"u4",37,181
76,"u4",42,56
76,"u4",47,55
76,"u4",52,72
76,"u5",7,3
76,"u5",12,28
76,"u5",17,102
76,"u5",22,156
76,"u5",27,135
76,"u5",32,86
76,"u5",37,52
76,"u5",42,126
76,"u5",47,84
76,"u5",52,289
76,"u6",7,7
76,"u6",12,22
76,"u6",17,105
76,"u6",22,229
76,"u6",27,268
76,"u6",32,118
76,"u6",37,126
76,"u6",42,44
76,"u6",47,54
76,"u6",52,53
76,"u7",7,3
76,"u7",12,23
76,"u7",17,179
76,"u7",22,398
76,"u7",27,456
76,"u7",32,437
76,"u7",37,140
76,"u7",42,131
76,"u7",47,124
76,"u7",52,62
76,"u8",7,3
76,"u8",12,7
76,"u8",17,7
76,"u8",22,17
76,"u8",27,60
76,"u8",32,240
76,"u8",37,372
76,"u8",42,191
76,"u8",47,264
76,"u8",52,349
76,"u9",7,3
76,"u9",12,7
76,"u9",17,16
76,"u9",22,71
76,"u9",27,259
76,"u9",32,134
76,"u9",37,191
76,"u9",42,219
76,"u9",47,88
76,"u9",52,77
76,"u10",7,3
76,"u10",12,27
76,"u10",17,60
76,"u10",22,119
76,"u10",27,343
76,"u10",32,71
76,"u10",37,39
76,"u10",42,49
76,"u10",47,135
76,"u10",52,403
77,"u1",7,7
77,"u1",12,17
77,"u1",17,53
77,"u1",22,182
77,"u1",27,294
77,"u1",32,69
77,"u1",37,66
77,"u1",42,27
77,"u1",47,61
77,"u1",52,40
77,"u2",7,3
77,"u2",12,14
77,"u2",17,112
77,"u2",22,166
77,"u2",27,260
77,"u2",32,156
77,"u2",37,59
77,"u2",42,74
77,"u2",47,40
77,"u2",52,21
77,"u3",7,8
77,"u3",12,20
77,"u3",17,96
77,"u3",22,301
77,"u3",27,470
77,"u3",32,89
77,"u3",37,80
77,"u3",42,89
77,"u3",47,47
77,"u3",52,87
77,"u4",7,1
77,"u4",12,15
77,"u4",17,27
77,"u4",22,50
77,"u4",27,85
77,"u4",32,390
77,"u4",37,1671
77,"u4",42,274
77,"u4",47,147
77,"u4",52,87
77,"u5",7,2
77,"u5",12,10
77,"u5",17,7
77,"u5",22,20
77,"u5",27,53
77,"u5",32,124
77,"u5",37,232
77,"u5",42,173
77,"u5",47,212
77,"u5",52,93
77,"u6",7,2
77,"u6",12,12
77,"u6",17,71
77,"u6",22,147
77,"u6",27,97
77,"u6",32,113
77,"u6",37,81
77,"u6",42,95
77,"u6",47,164
77,"u6",52,94
77,"u7",7,1
77,"u7",12,2
77,"u7",17,13
77,"u7",22,29
77,"u7",27,101
77,"u7",32,129
77,"u7",37,93
77,"u7",42,96
77,"u7",47,126
77,"u7",52,93
77,"u8",7,3
77,"u8",12,19
77,"u8",17,91
77,"u8",22,107
77,"u8",27,256
77,"u8",32,97
77,"u8",37,71
77,"u8",42,85
77,"u8",47,123
77,"u8",52,46
77,"u9",7,15
77,"u9",12,24
77,"u9",17,70
77,"u9",22,203
77,"u9",27,258
77,"u9",32,380
77,"u9",37,221
77,"u9",42,59
77,"u9",47,44
77,"u9",52,13
77,"u10",7,3
77,"u10",12,3
77,"u10",17,4
77,"u10",22,9
77,"u10",27,42
77,"u10",32,43
77,"u10",37,101
77,"u10",42,191
77,"u10",47,42
77,"u10",52,147
78,"u1",7,7
78,"u1",12,14
78,"u1",17,74
78,"u1",22,144
78,"u1",27,154
78,"u1",32,45
78,"u1",37,57
78,"u1",42,126
78,"u1",47,107
78,"u1",52,117
78,"u2",7,0
78,"u2",12,11
78,"u2",17,36
78,"u2",22,124
78,"u2",27,203
78,"u2",32,123
78,"u2",37,110
78,"u2",42,55
78,"u2",47,65
78,"u2",52,32
78,"u3",7,6
78,"u3",12,4
78,"u3",17,34
78,"u3",22,61
78,"u3",27,65
78,"u3",32,64
78,"u3",37,248
78,"u3",42,188
78,"u3",47,42
78,"u3",52,32
78,"u4",7,7
78,"u4",12,2
78,"u4",17,20
78,"u4",22,57
78,"u4",27,86
78,"u4",32,137
78,"u4",37,131
78,"u4",42,527
78,"u4",47,62
78,"u4",52,62
78,"u5",7,4
78,"u5",12,4
78,"u5",17,10
78,"u5",22,96
78,"u5",27,290
78,"u5",32,114
78,"u5",37,124
78,"u5",42,233
78,"u5",47,84
78,"u5",52,62
78,"u6",7,7
78,"u6",12,2
78,"u6",17,33
78,"u6",22,102
78,"u6",27,399
78,"u6",32,269
78,"u6",37,69
78,"u6",42,241
78,"u6",47,473
78,"u6",52,70
78,"u7",7,4
78,"u7",12,10
78,"u7",17,13
78,"u7",22,57
78,"u7",27,132
78,"u7",32,224
78,"u7",37,286
78,"u7",42,594
78,"u7",47,396
78,"u7",52,456
78,"u8",7,2
78,"u8",12,19
78,"u8",17,100
78,"u8",22,266
78,"u8",27,109
78,"u8",32,338
78,"u8",37,174
78,"u8",42,196
78,"u8",47,188
78,"u8",52,424
78,"u9",7,5
78,"u9",12,9
78,"u9",17,77
78,"u9",22,196
78,"u9",27,188
78,"u9",32,163
78,"u9",37,177
78,"u9",42,69
78,"u9",47,71
78,"u9",52,58
78,"u10",7,5
78,"u10",12,3
78,"u10",17,26
78,"u10",22,63
78,"u10",27,82
78,"u10",32,224
78,"u10",37,323
78,"u10",42,276
78,"u10",47,358
78,"u10",52,264
79,"u1",7,5
79,"u1",12,13
79,"u1",17,41
79,"u1",22,50
79,"u1",27,228
79,"u1",32,90
79,"u1",37,112
79,"u1",42,33
79,"u1",47,47
79,"u1",52,97
79,"u2",7,1
79,"u2",12,11
79,"u2",17,51
79,"u2",22,29
79,"u2",27,112
79,"u2",32,271
79,"u2",37,174
79,"u2",42,184
79,"u2",47,135
79,"u2",52,510
79,"u3",7,2
79,"u3",12,17
79,"u3",17,75
79,"u3",22,170
79,"u3",27,258
79,"u3",32,118
79,"u3",37,73
79,"u3",42,51
79,"u3",47,14
79,"u3",52,9
79,"u4",7,4
79,"u4",12,21
79,"u4",17,49
79,"u4",22,63
79,"u4",27,215
79,"u4",32,92
79,"u4",37,45
79,"u4",42,67
79,"u4",47,80
79,"u4",52,47
79,"u5",7,16
79,"u5",12,31
79,"u5",17,110
79,"u5",22,234
79,"u5",27,231
79,"u5",32,112
79,"u5",37,77
79,"u5",42,165
79,"u5",47,50
79,"u5",52,84
79,"u6",7,1
79,"u6",12,14
79,"u6",17,33
79,"u6",22,75
79,"u6",27,210
79,"u6",32,120
79,"u6",37,145
79,"u6",42,53
79,"u6",47,40
79,"u6",52,24
79,"u7",7,6
79,"u7",12,15
79,"u7",17,26
79,"u7",22,154
79,"u7",27,125
79,"u7",32,154
79,"u7",37,82
79,"u7",42,98
79,"u7",47,41
79,"u7",52,91
79,"u8",7,4
79,"u8",12,17
79,"u8",17,35
79,"u8",22,190
79,"u8",27,82
79,"u8",32,34
79,"u8",37,109
79,"u8",42,136
79,"u8",47,52
79,"u8",52,42
79,"u9",7,1
79,"u9",12,6
79,"u9",17,35
79,"u9",22,108
79,"u9",27,395
79,"u9",32,537
79,"u9",37,462
79,"u9",42,553
79,"u9",47,308
79,"u9",52,83
79,"u10",7,5
79,"u10",12,2
79,"u10",17,4
79,"u10",22,80
79,"u10",27,117
79,"u10",32,192
79,"u10",37,107
79,"u10",42,329
79,"u10",47,154
79,"u10",52,689
80,"u1",7,3
80,"u1",12,3
80,"u1",17,32
80,"u1",22,45
80,"u1",27,130
80,"u1",32,85
80,"u1",37,167
80,"u1",42,52
80,"u1",47,45
80,"u1",52,68
80,"u2",7,1
80,"u2",12,11
80,"u2",17,11
80,"u2",22,61
80,"u2",27,85
80,"u2",32,149
80,"u2",37,108
80,"u2",42,107
80,"u2",47,194
80,"u2",52,200
80,"u3",7,13
80,"u3",12,12
80,"u3",17,45
80,"u3",22,92
80,"u3",27,389
80,"u3",32,146
80,"u3",37,135
80,"u3",42,47
80,"u3",47,49
80,"u3",52,43
80,"u4",7,6
80,"u4",12,28
80,"u4",17,49
80,"u4",22,160
80,"u4",27,216
80,"u4",32,250
80,"u4",37,94
80,"u4",42,46
80,"u4",47,45
80,"u4",52,74
80,"u5",7,5
80,"u5",12,28
80,"u5",17,113
80,"u5",22,144
80,"u5",27,160
80,"u5",32,139
80,"u5",37,79
80,"u5",42,283
80,"u5",47,53
80,"u5",52,85
80,"u6",7,2
80,"u6",12,16
80,"u6",17,74
80,"u6",22,407
80,"u6",27,179
80,"u6",32,104
80,"u6",37,25
80,"u6",42,59
80,"u6",47,22
80,"u6",52,47
80,"u7",7,6
80,"u7",12,10
80,"u7",17,13
80,"u7",22,231
80,"u7",27,227
80,"u7",32,60
80,"u7",37,31
80,"u7",42,42
80,"u7",47,78
80,"u7",52,111
80,"u8",7,0
80,"u8",12,3
80,"u8",17,33
80,"u8",22,78
80,"u8",27,256
80,"u8",32,355
80,"u8",37,117
80,"u8",42,27
80,"u8",47,46
80,"u8",52,28
80,"u9",7,4
80,"u9",12,8
80,"u9",17,20
80,"u9",22,8
80,"u9",27,93
80,"u9",32,285
80,"u9",37,273
80,"u9",42,141
80,"u9",47,62
80,"u9",52,156
80,"u10",7,2
80,"u10",12,1
80,"u10",17,34
80,"u10",22,45
80,"u10",27,141
80,"u10",32,209
80,"u10",37,72
80,"u10",42,85
80,"u10",47,94
80,"u10",52,77
81,"u1",7,5
81,"u1",12,5
81,"u1",17,25
81,"u1",22,100
81,"u1",27,132
81,"u1",32,159
81,"u1",37,206
81,"u1",42,158
81,"u1",47,34
81,"u1",52,39
81,"u2",7,9
81,"u2",12,46
81,"u2",17,254
81,"u2",22,711
81,"u2",27,789
81,"u2",32,2133
81,"u2",37,782
81,"u2",42,899
81,"u2",47,153
81,"u2",52,43
81,"u3",7,12
81,"u3",12,12
81,"u3",17,61
81,"u3",22,125
81,"u3",27,137
81,"u3",32,191
81,"u3",37,73
81,"u3",42,43
81,"u3",47,38
81,"u3",52,76
81,"u4",7,6
81,"u4",12,9
81,"u4",17,19
81,"u4",22,94
81,"u4",27,90
81,"u4",32,275
81,"u4",37,354
81,"u4",42,726
81,"u4",47,170
81,"u4",52,116
81,"u5",7,1
81,"u5",12,25
81,"u5",17,33
81,"u5",22,179
81,"u5",27,1482
81,"u5",32,148
81,"u5",37,53
81,"u5",42,26
81,"u5",47,23
81,"u5",52,20
81,"u6",7,1
81,"u6",12,31
81,"u6",17,54
81,"u6",22,94
81,"u6",27,77
81,"u6",32,57
81,"u6",37,52
81,"u6",42,30
81,"u6",47,37
81,"u6",52,45
81,"u7",7,7
81,"u7",12,10
81,"u7",17,9
81,"u7",22,40
81,"u7",27,88
81,"u7",32,102
81,"u7",37,49
81,"u7",42,106
81,"u7",47,12
81,"u7",52,19
81,"u8",7,2
81,"u8",12,24
81,"u8",17,71
81,"u8",22,488
81,"u8",27,302
81,"u8",32,416
81,"u8",37,164
81,"u8",42,69
81,"u8",47,73
81,"u8",52,58
81,"u9",7,5
81,"u9",12,24
81,"u9",17,134
81,"u9",22,308
81,"u9",27,481
81,"u9",32,285
81,"u9",37,162
81,"u9",42,188
81,"u9",47,362
81,"u9",52,273
81,"u10",7,3
81,"u10",12,43
81,"u10",17,83
81,"u10",22,73
81,"u10",27,411
81,"u10",32,554
81,"u10",37,323
81,"u10",42,198
81,"u10",47,1503
81,"u10",52,216
82,"u1",7,5
82,"u1",12,14
82,"u1",17,24
82,"u1",22,30
82,"u1",27,138
82,"u1",32,132
82,"u1",37,167
82,"u1",42,140
82,"u1",47,131
82,"u1",52,49
82,"u2",7,1
82,"u2",12,13
82,"u2",17,20
82,"u2",22,61
82,"u2",27,82
82,"u2",32,64
82,"u2",37,255
82,"u2",42,489
82,"u2",47,214
82,"u2",52,91
82,"u3",7,3
82,"u3",12,7
82,"u3",17,43
82,"u3",22,178
82,"u3",27,131
82,"u3",32,166
82,"u3",37,142
82,"u3",42,55
82,"u3",47,10
82,"u3",52,7
82,"u4",7,1
82,"u4",12,7
82,"u4",17,24
82,"u4",22,69
82,"u4",27,169
82,"u4",32,260
82,"u4",37,348
82,"u4",42,60
82,"u4",47,141
82,"u4",52,33
82,"u5",7,8
82,"u5",12,21
82,"u5",17,94
82,"u5",22,212
82,"u5",27,85
82,"u5",32,29
82,"u5",37,72
82,"u5",42,47
82,"u5",47,70
82,"u5",52,99
82,"u6",7,2
82,"u6",12,7
82,"u6",17,35
82,"u6",22,172
82,"u6",27,253
82,"u6",32,339
82,"u6",37,153
82,"u6",42,117
82,"u6",47,109
82,"u6",52,109
82,"u7",7,4
82,"u7",12,11
82,"u7",17,77
82,"u7",22,54
82,"u7",27,377
82,"u7",32,616
82,"u7",37,150
82,"u7",42,69
82,"u7",47,41
82,"u7",52,33
82,"u8",7,6
82,"u8",12,4
82,"u8",17,6
82,"u8",22,57
82,"u8",27,84
82,"u8",32,212
82,"u8",37,80
82,"u8",42,42
82,"u8",47,12
82,"u8",52,34
82,"u9",7,0
82,"u9",12,5
82,"u9",17,21
82,"u9",22,29
82,"u9",27,73
82,"u9",32,86
82,"u9",37,200
82,"u9",42,125
82,"u9",47,222
82,"u9",52,401
82,"u10",7,3
82,"u10",12,25
82,"u10",17,53
82,"u10",22,84
82,"u10",27,91
82,"u10",32,115
82,"u10",37,49
82,"u10",42,97
82,"u10",47,264
82,"u10",52,163
83,"u1",7,0
83,"u1",12,9
83,"u1",17,49
83,"u1",22,51
83,"u1",27,78
83,"u1",32,169
83,"u1",37,256
83,"u1",42,120
83,"u1",47,93
83,"u1",52,44
83,"u2",7,5
83,"u2",12,12
83,"u2",17,43
83,"u2",22,41
83,"u2",27,26
83,"u2",32,149
83,"u2",37,225
83,"u2",42,380
83,"u2",47,228
83,"u2",52,294
83,"u3",7,3
83,"u3",12,8
83,"u3",17,38
83,"u3",22,52
83,"u3",27,260
83,"u3",32,130
83,"u3",37,171
83,"u3",42,149
83,"u3",47,130
83,"u3",52,136
83,"u4",7,2
83,"u4",12,6
83,"u4",17,54
83,"u4",22,128
83,"u4",27,69
83,"u4",32,48
83,"u4",37,106
83,"u4",42,375
83,"u4",47,189
83,"u4",52,77
83,"u5",7,2
83,"u5",12,9
83,"u5",17,35
83,"u5",22,80
83,"u5",27,128
83,"u5",32,171
83,"u5",37,203
83,"u5",42,602
83,"u5",47,286
83,"u5",52,377
83,"u6",7,6
83,"u6",12,5
83,"u6",17,12
83,"u6",22,86
83,"u6",27,73
83,"u6",32,79
83,"u6",37,50
83,"u6",42,64
83,"u6",47,142
83,"u6",52,206
83,"u7",7,3
83,"u7",12,50
83,"u7",17,107
83,"u7",22,155
83,"u7",27,198
83,"u7",32,105
83,"u7",37,246
83,"u7",42,316
83,"u7",47,190
83,"u7",52,155
83,"u8",7,1
83,"u8",12,12
83,"u8",17,41
83,"u8",22,444
83,"u8",27,375
83,"u8",32,150
83,"u8",37,63
83,"u8",42,24
83,"u8",47,8
83,"u8",52,5
83,"u9",7,7
83,"u9",12,20
83,"u9",17,19
83,"u9",22,135
83,"u9",27,252
83,"u9",32,227
83,"u9",37,66
83,"u9",42,35
83,"u9",47,32
83,"u9",52,35
83,"u10",7,7
83,"u10",12,4
83,"u10",17,25
83,"u10",22,92
83,"u10",27,155
83,"u10",32,272
83,"u10",37,109
83,"u10",42,117
83,"u10",47,54
83,"u10",52,60
84,"u1",7,4
84,"u1",12,14
84,"u1",17,51
84,"u1",22,113
84,"u1",27,231
84,"u1",32,214
84,"u1",37,204
84,"u1",42,496
84,"u1",47,405
84,"u1",52,70
84,"u2",7,4
84,"u2",12,13
84,"u2",17,57
84,"u2",22,162
84,"u2",27,174
84,"u2",32,90
84,"u2",37,68
84,"u2",42,74
84,"u2",47,15
84,"u2",52,19
84,"u3",7,1
84,"u3",12,8
84,"u3",17,21
84,"u3",22,75
84,"u3",27,125
84,"u3",32,202
84,"u3",37,373
84,"u3",42,1266
84,"u3",47,1530
84,"u3",52,953
84,"u4",7,2
84,"u4",12,12
84,"u4",17,20
84,"u4",22,38
84,"u4",27,106
84,"u4",32,157
84,"u4",37,171
84,"u4",42,89
84,"u4",47,45
84,"u4",52,224
84,"u5",7,2
84,"u5",12,18
84,"u5",17,86
84,"u5",22,84
84,"u5",27,110
84,"u5",32,71
84,"u5",37,57
84,"u5",42,90
84,"u5",47,23
84,"u5",52,19
84,"u6",7,4
84,"u6",12,2
84,"u6",17,10
84,"u6",22,51
84,"u6",27,56
84,"u6",32,73
84,"u6",37,70
84,"u6",42,238
84,"u6",47,333
84,"u6",52,136
84,"u7",7,5
84,"u7",12,19
84,"u7",17,58
84,"u7",22,136
84,"u7",27,162
84,"u7",32,303
84,"u7",37,215
84,"u7",42,35
84,"u7",47,12
84,"u7",52,24
84,"u8",7,2
84,"u8",12,17
84,"u8",17,36
84,"u8",22,76
84,"u8",27,38
84,"u8",32,118
84,"u8",37,103
84,"u8",42,37
84,"u8",47,22
84,"u8",52,31
84,"u9",7,1
