"b","unit","day","dentadult","dentinf","lumadult","luminf"
33,"u5",47,0,0,1,1
33,"u5",52,0,1,0,0
33,"u6",7,14,0,1,0
33,"u6",12,18,1,5,0
33,"u6",17,32,0,3,0
33,"u6",22,26,4,49,0
33,"u6",27,21,8,16,28
33,"u6",32,18,18,15,22
33,"u6",37,4,21,3,2
33,"u6",42,2,2,2,1
33,"u6",47,1,0,0,0
33,"u6",52,1,0,3,1
33,"u7",7,1,0,3,0
33,"u7",12,25,0,6,0
33,"u7",17,17,1,5,0
33,"u7",22,85,0,18,0
33,"u7",27,70,0,15,3
33,"u7",32,18,4,6,4
33,"u7",37,5,2,5,7
33,"u7",42,21,10,1,2
33,"u7",47,4,0,1,0
33,"u7",52,2,0,2,0
33,"u8",7,5,0,1,0
33,"u8",12,28,0,13,0
33,"u8",17,8,0,35,0
33,"u8",22,47,0,9,1
33,"u8",27,57,25,25,29
33,"u8",32,14,2,3,18
33,"u8",37,5,0,6,3
33,"u8",42,0,0,4,10
33,"u8",47,0,0,0,2
33,"u8",52,2,0,0,1
34,"u1",7,4,0,2,0
34,"u1",12,35,0,17,0
34,"u1",17,26,0,43,0
34,"u1",22,50,3,83,2
34,"u1",27,44,10,44,3
34,"u1",32,10,10,22,6
34,"u1",37,7,0,5,2
34,"u1",42,10,16,2,2
34,"u1",47,3,5,2,0
34,"u1",52,5,3,1,1
34,"u2",7,7,0,1,0
34,"u2",12,2,0,3,0
34,"u2",17,47,0,23,6
34,"u2",22,49,2,28,1
34,"u2",27,70,16,29,18
34,"u2",32,72,23,42,9
34,"u2",37,11,2,10,1
34,"u2",42,13,2,5,1
34,"u2",47,20,6,3,0
34,"u2",52,9,4,1,1
34,"u3",7,1,0,1,0
34,"u3",12,44,0,12,0
34,"u3",17,138,1,66,0
34,"u3",22,265,25,37,1
34,"u3",27,143,6,47,19
34,"u3",32,17,3,55,15
34,"u3",37,20,0,4,11
34,"u3",42,16,31,9,0
34,"u3",47,7,2,3,5
34,"u3",52,1,1,0,1
34,"u4",7,3,0,1,0
34,"u4",12,27,0,4,0
34,"u4",17,23,0,13,0
34,"u4",22,30,1,32,0
34,"u4",27,156,10,20,1
34,"u4",32,293,25,13,5
34,"u4",37,125,28,9,2
34,"u4",42,32,19,9,16
34,"u4",47,17,13,8,4
34,"u4",52,18,15,3,0
34,"u5",7,8,0,1,0
34,"u5",12,49,0,7,0
34,"u5",17,244,0,82,0
34,"u5",22,177,35,52,17
34,"u5",27,79,45,28,49
34,"u5",32,20,13,9,40
34,"u5",37,3,15,2,10
34,"u5",42,0,0,2,0
34,"u5",47,0,0,4,0
34,"u5",52,1,0,4,1
34,"u6",7,9,0,3,0
34,"u6",12,13,0,2,0
34,"u6",17,22,0,17,0
34,"u6",22,61,4,36,6
34,"u6",27,123,28,58,7
34,"u6",32,12,13,23,40
34,"u6",37,27,3,30,6
34,"u6",42,2,1,8,9
34,"u6",47,4,3,3,0
34,"u6",52,0,0,0,5
34,"u7",7,2,1,2,0
34,"u7",12,5,0,3,0
34,"u7",17,11,0,6,0
34,"u7",22,97,1,11,1
34,"u7",27,36,0,18,3
34,"u7",32,34,3,24,21
34,"u7",37,4,0,5,0
34,"u7",42,10,0,7,2
34,"u7",47,2,5,0,4
34,"u7",52,0,0,0,2
34,"u8",7,2,0,3,0
34,"u8",12,17,0,4,0
34,"u8",17,21,0,11,0
34,"u8",22,56,0,41,1
34,"u8",27,44,2,86,4
34,"u8",32,23,0,59,63
34,"u8",37,9,1,15,11
34,"u8",42,0,3,6,14
34,"u8",47,0,0,0,13
34,"u8",52,0,0,1,5
35,"u1",7,1,0,1,0
35,"u1",12,18,0,5,0
35,"u1",17,15,0,6,0
35,"u1",22,12,0,13,0
35,"u1",27,21,7,6,1
35,"u1",32,56,29,9,3
35,"u1",37,65,27,17,2
35,"u1",42,9,1,18,4
35,"u1",47,11,22,8,13
35,"u1",52,3,8,4,4
35,"u2",7,6,1,2,0
35,"u2",12,7,0,1,0
35,"u2",17,11,3,5,0
35,"u2",22,19,11,14,0
35,"u2",27,19,1,12,3
35,"u2",32,79,16,5,1
35,"u2",37,32,20,11,4
35,"u2",42,3,8,10,5
35,"u2",47,22,2,0,0
35,"u2",52,27,5,0,2
35,"u3",7,2,0,1,0
35,"u3",12,11,0,3,0
35,"u3",17,46,0,28,0
35,"u3",22,96,5,14,1
35,"u3",27,67,8,7,6
35,"u3",32,67,17,9,6
35,"u3",37,29,3,0,10
35,"u3",42,35,51,2,1
35,"u3",47,56,8,1,0
35,"u3",52,30,9,1,0
35,"u4",7,3,0,1,0
35,"u4",12,18,0,3,0
35,"u4",17,12,0,7,0
35,"u4",22,33,0,7,0
35,"u4",27,62,1,8,1
35,"u4",32,11,0,11,5
35,"u4",37,18,3,8,2
35,"u4",42,7,2,0,5
35,"u4",47,6,0,3,1
35,"u4",52,0,1,0,0
35,"u5",7,5,0,0,0
35,"u5",12,4,0,7,0
35,"u5",17,36,0,6,0
35,"u5",22,46,1,11,0
35,"u5",27,66,8,19,11
35,"u5",32,121,19,8,2
35,"u5",37,7,5,2,0
35,"u5",42,20,1,0,4
35,"u5",47,31,12,1,1
35,"u5",52,18,16,0,0
35,"u6",7,8,0,3,0
35,"u6",12,8,0,2,0
35,"u6",17,4,0,3,0
35,"u6",22,40,0,7,0
35,"u6",27,46,2,10,0
35,"u6",32,88,3,19,2
35,"u6",37,15,10,12,0
35,"u6",42,36,1,6,5
35,"u6",47,34,11,1,6
35,"u6",52,1,4,0,0
35,"u7",7,5,0,2,0
35,"u7",12,31,0,8,2
35,"u7",17,76,0,22,0
35,"u7",22,50,8,36,7
35,"u7",27,65,6,21,21
35,"u7",32,21,13,5,6
35,"u7",37,21,3,1,0
35,"u7",42,13,1,1,0
35,"u7",47,13,0,1,0
35,"u7",52,7,0,3,0
35,"u8",7,1,0,1,0
35,"u8",12,6,0,3,1
35,"u8",17,14,1,15,0
35,"u8",22,40,10,23,8
35,"u8",27,67,4,11,6
35,"u8",32,18,12,41,8
35,"u8",37,4,17,9,17
35,"u8",42,2,0,4,9
35,"u8",47,0,0,5,15
35,"u8",52,0,0,1,1
36,"u1",7,3,0,1,0
36,"u1",12,30,2,9,0
36,"u1",17,39,3,18,1
36,"u1",22,51,9,35,10
36,"u1",27,8,21,12,2
36,"u1",32,29,16,17,2
36,"u1",37,9,34,5,1
36,"u1",42,3,1,5,1
36,"u1",47,4,6,2,4
36,"u1",52,12,0,0,0
36,"u2",7,6,0,2,0
36,"u2",12,4,0,1,0
36,"u2",17,12,0,1,0
36,"u2",22,36,0,5,0
36,"u2",27,72,0,29,0
36,"u2",32,73,1,67,0
36,"u2",37,32,20,54,13
36,"u2",42,78,1,32,11
36,"u2",47,14,11,7,30
36,"u2",52,10,8,6,1
36,"u3",7,2,0,0,0
36,"u3",12,3,0,4,0
36,"u3",17,85,1,15,0
36,"u3",22,85,0,8,0
36,"u3",27,47,5,15,1
36,"u3",32,46,25,12,6
36,"u3",37,12,1,6,3
36,"u3",42,10,3,1,2
36,"u3",47,5,4,2,0
36,"u3",52,3,0,2,0
36,"u4",7,5,0,2,0
36,"u4",12,11,0,8,0
36,"u4",17,10,0,6,0
36,"u4",22,30,0,8,0
36,"u4",27,42,3,30,0
36,"u4",32,42,3,61,17
36,"u4",37,16,21,22,14
36,"u4",42,3,10,6,31
36,"u4",47,5,3,0,14
36,"u4",52,0,1,2,3
36,"u5",7,8,0,1,0
36,"u5",12,7,0,3,0
36,"u5",17,31,1,15,0
36,"u5",22,99,3,15,3
36,"u5",27,116,23,40,6
36,"u5",32,26,23,15,16
36,"u5",37,33,28,10,0
36,"u5",42,12,0,0,5
36,"u5",47,2,6,2,1
36,"u5",52,3,0,1,0
36,"u6",7,4,0,4,0
36,"u6",12,4,0,3,0
36,"u6",17,15,0,13,0
36,"u6",22,17,0,21,1
36,"u6",27,47,2,45,1
36,"u6",32,44,2,12,9
36,"u6",37,33,8,28,41
36,"u6",42,2,1,21,29
36,"u6",47,1,0,7,4
36,"u6",52,0,0,1,4
36,"u7",7,3,0,3,0
36,"u7",12,12,0,7,0
36,"u7",17,40,0,11,0
36,"u7",22,29,2,17,0
36,"u7",27,105,4,23,2
36,"u7",32,25,11,3,1
36,"u7",37,33,22,0,1
36,"u7",42,9,9,0,0
36,"u7",47,4,1,0,0
36,"u7",52,8,1,0,0
36,"u8",7,6,0,1,0
36,"u8",12,9,0,1,0
36,"u8",17,9,0,27,0
36,"u8",22,50,2,30,1
36,"u8",27,35,7,11,3
36,"u8",32,7,3,7,20
36,"u8",37,12,2,2,8
36,"u8",42,7,12,1,1
36,"u8",47,2,1,0,2
36,"u8",52,13,3,2,0
37,"u1",7,2,1,1,0
37,"u1",12,3,1,0,0
37,"u1",17,38,0,9,0
37,"u1",22,60,3,37,0
37,"u1",27,141,4,37,7
37,"u1",32,53,10,34,32
37,"u1",37,4,11,81,10
37,"u1",42,8,6,38,1
37,"u1",47,1,2,8,1
37,"u1",52,0,5,1,6
37,"u2",7,6,0,0,0
37,"u2",12,7,0,3,0
37,"u2",17,14,2,5,0
37,"u2",22,69,0,13,0
37,"u2",27,32,1,17,0
37,"u2",32,22,0,43,0
37,"u2",37,69,1,14,4
37,"u2",42,14,7,3,21
37,"u2",47,20,6,9,5
37,"u2",52,14,0,2,2
37,"u3",7,2,0,1,0
37,"u3",12,3,0,1,0
37,"u3",17,22,0,3,0
37,"u3",22,56,1,32,0
37,"u3",27,41,1,51,1
37,"u3",32,19,15,56,13
37,"u3",37,17,3,24,29
37,"u3",42,40,23,7,6
37,"u3",47,2,10,8,8
37,"u3",52,0,0,7,20
37,"u4",7,4,0,8,0
37,"u4",12,22,0,3,0
37,"u4",17,7,0,9,0
37,"u4",22,28,0,12,0
37,"u4",27,37,6,23,1
37,"u4",32,46,8,36,30
37,"u4",37,15,20,20,73
37,"u4",42,5,4,20,12
37,"u4",47,7,0,3,12
37,"u4",52,1,1,5,4
37,"u5",7,2,0,5,0
37,"u5",12,15,0,4,0
37,"u5",17,37,1,13,0
37,"u5",22,74,7,52,3
37,"u5",27,85,4,22,15
37,"u5",32,21,4,18,100
37,"u5",37,20,14,11,22
37,"u5",42,5,15,9,4
37,"u5",47,2,12,4,14
37,"u5",52,0,1,2,9
37,"u6",7,2,1,0,0
37,"u6",12,3,0,1,0
37,"u6",17,40,0,13,0
37,"u6",22,25,0,20,2
37,"u6",27,89,0,35,9
37,"u6",32,34,2,18,34
37,"u6",37,8,12,1,13
37,"u6",42,7,17,1,9
37,"u6",47,4,0,2,2
37,"u6",52,9,1,0,2
37,"u7",7,1,0,1,0
37,"u7",12,17,0,2,0
37,"u7",17,22,0,18,0
37,"u7",22,25,5,21,1
37,"u7",27,39,6,27,2
37,"u7",32,4,28,4,17
37,"u7",37,9,0,3,5
37,"u7",42,1,0,3,10
37,"u7",47,1,0,10,2
37,"u7",52,3,0,5,0
37,"u8",7,13,0,1,0
37,"u8",12,9,0,1,0
37,"u8",17,16,0,17,0
37,"u8",22,58,2,8,0
37,"u8",27,45,14,20,0
37,"u8",32,42,0,10,0
37,"u8",37,2,4,1,7
37,"u8",42,0,1,1,0
37,"u8",47,0,0,1,2
37,"u8",52,0,0,1,4
38,"u1",7,8,1,1,0
38,"u1",12,4,0,3,0
38,"u1",17,17,3,3,0
38,"u1",22,12,2,8,0
38,"u1",27,37,1,16,0
38,"u1",32,22,12,21,0
38,"u1",37,24,3,9,2
38,"u1",42,11,4,9,0
38,"u1",47,22,2,4,2
38,"u1",52,8,3,3,6
38,"u2",7,6,0,1,0
38,"u2",12,26,1,0,0
38,"u2",17,114,2,21,0
38,"u2",22,140,1,45,1
38,"u2",27,487,47,46,3
38,"u2",32,101,90,86,0
38,"u2",37,78,56,44,13
38,"u2",42,73,6,22,33
38,"u2",47,183,26,25,6
38,"u2",52,217,19,13,0
38,"u3",7,4,0,6,0
38,"u3",12,12,0,6,0
38,"u3",17,34,0,6,0
38,"u3",22,63,0,9,0
38,"u3",27,100,0,32,1
38,"u3",32,103,0,60,0
38,"u3",37,32,2,11,13
38,"u3",42,121,22,25,25
38,"u3",47,33,44,2,2
38,"u3",52,13,12,4,5
38,"u4",7,5,0,2,0
38,"u4",12,9,0,1,0
38,"u4",17,27,3,8,0
38,"u4",22,37,2,45,2
38,"u4",27,84,6,32,20
38,"u4",32,63,51,13,3
38,"u4",37,45,12,2,1
38,"u4",42,17,1,5,2
38,"u4",47,2,0,1,2
38,"u4",52,16,0,0,0
38,"u5",7,0,0,1,0
38,"u5",12,5,0,2,0
38,"u5",17,15,0,10,0
38,"u5",22,41,2,14,0
38,"u5",27,82,3,14,1
38,"u5",32,76,4,12,0
38,"u5",37,26,11,11,5
38,"u5",42,3,10,9,25
38,"u5",47,11,0,9,8
38,"u5",52,3,3,1,2
38,"u6",7,5,0,0,0
38,"u6",12,4,0,6,0
38,"u6",17,30,1,5,0
38,"u6",22,50,0,8,0
38,"u6",27,86,5,7,0
38,"u6",32,13,5,33,7
38,"u6",37,47,2,18,2
38,"u6",42,8,0,3,7
38,"u6",47,5,2,0,0
38,"u6",52,0,1,0,1
38,"u7",7,4,0,0,0
38,"u7",12,4,0,3,0
38,"u7",17,15,1,8,0
38,"u7",22,15,0,38,0
38,"u7",27,28,0,37,17
38,"u7",32,7,4,10,3
38,"u7",37,0,1,0,1
38,"u7",42,0,0,0,0
38,"u7",47,0,0,0,0
38,"u7",52,0,1,1,0
38,"u8",7,4,0,2,0
38,"u8",12,11,0,1,0
38,"u8",17,45,0,21,0
38,"u8",22,87,0,108,5
38,"u8",27,29,5,27,84
38,"u8",32,14,6,3,41
38,"u8",37,12,14,13,3
38,"u8",42,4,0,1,23
38,"u8",47,4,0,1,1
38,"u8",52,5,0,4,1
39,"u1",7,3,0,1,0
39,"u1",12,2,0,8,0
39,"u1",17,53,0,2,3
39,"u1",22,46,1,17,2
39,"u1",27,78,0,10,1
39,"u1",32,30,3,22,14
39,"u1",37,110,111,23,0
39,"u1",42,135,91,2,4
39,"u1",47,120,68,5,1
39,"u1",52,52,71,3,8
39,"u2",7,2,0,0,0
39,"u2",12,1,0,5,0
39,"u2",17,12,0,12,0
39,"u2",22,14,2,16,0
39,"u2",27,45,3,16,0
39,"u2",32,59,0,23,1
39,"u2",37,62,15,27,2
39,"u2",42,94,91,34,8
39,"u2",47,33,9,8,9
39,"u2",52,30,1,4,16
39,"u3",7,4,0,0,0
39,"u3",12,14,0,1,0
39,"u3",17,23,0,4,0
39,"u3",22,47,0,4,0
39,"u3",27,174,0,62,0
39,"u3",32,68,19,12,0
39,"u3",37,116,12,14,1
39,"u3",42,110,6,2,0
39,"u3",47,30,24,5,0
39,"u3",52,11,9,3,0
39,"u4",7,0,0,3,0
39,"u4",12,11,0,1,0
39,"u4",17,14,0,8,0
39,"u4",22,52,2,34,1
39,"u4",27,223,17,23,3
39,"u4",32,96,93,38,69
39,"u4",37,114,22,10,37
39,"u4",42,154,66,8,3
39,"u4",47,197,51,0,4
39,"u4",52,154,23,2,0
39,"u5",7,3,0,3,0
39,"u5",12,4,0,3,0
39,"u5",17,50,0,10,0
39,"u5",22,22,1,8,0
39,"u5",27,28,3,15,0
39,"u5",32,29,1,12,1
39,"u5",37,26,8,19,25
39,"u5",42,16,4,11,7
39,"u5",47,6,18,8,2
39,"u5",52,2,3,0,5
39,"u6",7,7,1,1,0
39,"u6",12,23,0,5,0
39,"u6",17,67,0,32,0
39,"u6",22,55,19,11,7
39,"u6",27,55,22,14,33
39,"u6",32,45,6,0,3
39,"u6",37,10,32,6,3
39,"u6",42,5,2,1,5
39,"u6",47,11,0,1,2
39,"u6",52,7,3,0,1
39,"u7",7,5,0,1,0
39,"u7",12,12,0,7,0
39,"u7",17,15,0,3,0
39,"u7",22,110,0,47,1
39,"u7",27,108,26,60,0
39,"u7",32,21,17,9,1
39,"u7",37,12,2,13,16
39,"u7",42,23,6,8,20
39,"u7",47,25,5,9,26
39,"u7",52,20,18,1,4
39,"u8",7,3,0,2,0
39,"u8",12,26,1,3,0
39,"u8",17,61,0,10,1
39,"u8",22,106,0,18,2
39,"u8",27,10,0,13,10
39,"u8",32,13,1,5,9
39,"u8",37,2,2,0,9
39,"u8",42,1,4,4,2
39,"u8",47,0,0,0,2
39,"u8",52,0,1,1,0
40,"u1",7,12,0,1,0
40,"u1",12,22,0,5,0
40,"u1",17,69,1,13,0
40,"u1",22,169,2,41,0
40,"u1",27,97,160,42,4
40,"u1",32,23,79,15,2
40,"u1",37,20,10,15,0
40,"u1",42,37,4,4,6
40,"u1",47,53,0,10,5
40,"u1",52,23,26,1,2
40,"u2",7,6,0,0,0
40,"u2",12,18,0,5,0
40,"u2",17,55,0,13,0
40,"u2",22,127,7,9,2
40,"u2",27,100,45,18,3
40,"u2",32,66,18,17,8
40,"u2",37,52,7,7,1
40,"u2",42,17,0,28,1
40,"u2",47,16,21,8,4
40,"u2",52,1,2,5,5
40,"u3",7,9,0,2,0
40,"u3",12,35,0,1,0
40,"u3",17,29,0,9,0
40,"u3",22,42,4,12,1
40,"u3",27,22,1,23,3
40,"u3",32,22,30,16,1
40,"u3",37,15,17,14,1
40,"u3",42,31,9,3,1
40,"u3",47,7,0,0,4
40,"u3",52,5,1,1,1
40,"u4",7,4,0,3,0
40,"u4",12,23,0,9,0
40,"u4",17,18,1,15,2
40,"u4",22,51,6,12,3
40,"u4",27,40,13,16,1
40,"u4",32,54,26,14,1
40,"u4",37,18,20,3,3
40,"u4",42,7,6,1,2
40,"u4",47,5,0,0,2
40,"u4",52,12,0,5,3
40,"u5",7,4,0,0,0
40,"u5",12,13,0,2,0
40,"u5",17,21,0,1,0
40,"u5",22,42,1,11,0
40,"u5",27,44,0,26,0
40,"u5",32,85,6,11,2
40,"u5",37,48,36,18,0
40,"u5",42,31,1,4,1
40,"u5",47,14,25,3,2
40,"u5",52,32,1,0,0
40,"u6",7,7,0,0,0
40,"u6",12,23,0,6,0
40,"u6",17,38,2,9,1
40,"u6",22,62,4,30,6
40,"u6",27,141,10,21,8
40,"u6",32,53,19,17,5
40,"u6",37,79,0,3,14
40,"u6",42,15,3,6,0
40,"u6",47,9,0,3,2
40,"u6",52,0,0,6,2
40,"u7",7,5,0,1,0
40,"u7",12,64,0,2,0
40,"u7",17,68,2,10,1
40,"u7",22,78,1,17,2
40,"u7",27,58,44,2,10
40,"u7",32,18,1,1,4
40,"u7",37,4,2,0,1
40,"u7",42,6,1,0,0
40,"u7",47,2,1,0,1
40,"u7",52,0,1,0,0
40,"u8",7,15,0,2,0
40,"u8",12,24,0,3,0
40,"u8",17,64,0,7,0
40,"u8",22,82,1,36,0
40,"u8",27,88,4,21,6
40,"u8",32,14,1,7,43
40,"u8",37,9,4,12,1
40,"u8",42,3,1,2,3
40,"u8",47,2,0,0,0
40,"u8",52,3,0,0,2
41,"u1",7,1,0,3,0
41,"u1",12,9,0,2,0
41,"u1",17,10,0,9,0
41,"u1",22,21,0,33,0
41,"u1",27,8,3,87,1
41,"u1",32,40,6,50,0
41,"u1",37,14,2,27,23
41,"u1",42,39,21,51,17
41,"u1",47,3,3,23,17
41,"u1",52,3,6,13,2
41,"u2",7,6,0,1,0
41,"u2",12,6,0,4,0
41,"u2",17,7,0,22,0
41,"u2",22,88,2,24,0
41,"u2",27,153,3,53,4
41,"u2",32,64,2,23,6
41,"u2",37,28,35,3,19
41,"u2",42,7,0,6,2
41,"u2",47,1,0,3,0
41,"u2",52,5,1,3,0
41,"u3",7,4,0,1,0
41,"u3",12,5,0,3,0
41,"u3",17,2,0,5,0
41,"u3",22,14,0,7,0
41,"u3",27,23,1,52,7
41,"u3",32,44,5,19,93
41,"u3",37,8,9,15,96
41,"u3",42,2,14,31,21
41,"u3",47,1,1,0,1
41,"u3",52,7,1,0,1
41,"u4",7,6,0,1,0
41,"u4",12,8,0,1,0
41,"u4",17,10,0,8,0
41,"u4",22,35,1,6,0
41,"u4",27,25,0,43,0
41,"u4",32,89,8,16,2
41,"u4",37,72,24,13,5
41,"u4",42,69,6,11,0
41,"u4",47,69,11,2,5
41,"u4",52,48,8,1,2
41,"u5",7,5,0,2,0
41,"u5",12,10,0,3,1
41,"u5",17,36,1,12,0
41,"u5",22,70,0,23,1
41,"u5",27,54,6,32,18
41,"u5",32,36,2,14,31
41,"u5",37,59,3,7,1
41,"u5",42,99,1,6,3
41,"u5",47,32,6,1,0
41,"u5",52,33,0,4,1
41,"u6",7,11,0,1,0
41,"u6",12,13,0,5,0
41,"u6",17,75,0,7,1
41,"u6",22,91,0,40,0
41,"u6",27,35,49,5,20
41,"u6",32,13,1,5,1
41,"u6",37,7,5,3,1
41,"u6",42,5,1,0,0
41,"u6",47,1,1,1,0
41,"u6",52,5,0,1,0
41,"u7",7,8,0,2,0
41,"u7",12,10,0,2,0
41,"u7",17,15,0,13,0
41,"u7",22,54,1,37,0
41,"u7",27,50,4,16,3
41,"u7",32,104,14,39,18
41,"u7",37,5,9,21,10
41,"u7",42,6,1,4,6
41,"u7",47,7,3,0,7
41,"u7",52,1,0,1,4
41,"u8",7,3,0,2,0
41,"u8",12,8,0,4,2
41,"u8",17,13,0,13,1
41,"u8",22,16,1,21,2
41,"u8",27,44,7,5,5
41,"u8",32,21,20,6,0
41,"u8",37,2,1,0,0
41,"u8",42,0,0,0,1
41,"u8",47,5,0,0,0
41,"u8",52,5,0,0,0
42,"u1",7,2,0,1,0
42,"u1",12,7,0,11,0
42,"u1",17,31,0,17,0
42,"u1",22,157,9,14,7
42,"u1",27,49,2,48,7
42,"u1",32,8,170,51,9
42,"u1",37,26,23,98,14
42,"u1",42,7,19,10,9
42,"u1",47,9,1,20,3
42,"u1",52,4,1,9,6
42,"u2",7,0,0,3,0
42,"u2",12,14,0,10,0
42,"u2",17,30,0,7,0
42,"u2",22,18,1,20,0
42,"u2",27,34,2,106,12
42,"u2",32,73,28,41,32
42,"u2",37,21,22,34,22
42,"u2",42,15,31,1,20
42,"u2",47,8,5,1,9
42,"u2",52,5,0,0,3
42,"u3",7,5,0,1,0
42,"u3",12,11,0,6,2
42,"u3",17,6,0,1,0
42,"u3",22,6,0,7,0
42,"u3",27,12,0,15,0
42,"u3",32,48,0,17,1
42,"u3",37,45,1,124,6
42,"u3",42,133,14,117,4
42,"u3",47,18,14,76,10
42,"u3",52,25,5,33,5
42,"u4",7,1,0,1,0
42,"u4",12,9,0,7,0
42,"u4",17,62,1,5,0
42,"u4",22,7,0,20,1
42,"u4",27,115,7,13,8
42,"u4",32,20,67,3,8
42,"u4",37,42,3,4,0
42,"u4",42,59,15,1,0
42,"u4",47,16,7,0,0
42,"u4",52,7,1,0,0
42,"u5",7,2,0,3,0
42,"u5",12,4,0,2,0
42,"u5",17,31,1,14,0
42,"u5",22,69,5,15,3
42,"u5",27,14,4,55,23
42,"u5",32,18,2,20,13
42,"u5",37,15,39,8,14
42,"u5",42,15,1,6,10
42,"u5",47,13,0,1,7
42,"u5",52,3,0,4,6
42,"u6",7,5,0,3,0
42,"u6",12,24,0,10,1
42,"u6",17,35,1,15,2
42,"u6",22,33,0,33,1
42,"u6",27,29,1,25,4
42,"u6",32,0,13,6,6
42,"u6",37,7,1,3,1
42,"u6",42,0,0,1,1
42,"u6",47,0,0,0,2
42,"u6",52,0,0,0,0
42,"u7",7,3,0,4,0
42,"u7",12,18,1,3,1
42,"u7",17,31,1,1,2
42,"u7",22,16,2,4,1
42,"u7",27,11,5,2,9
42,"u7",32,16,1,5,0
42,"u7",37,3,1,0,2
42,"u7",42,1,0,0,2
42,"u7",47,0,0,0,0
42,"u7",52,0,0,0,0
42,"u8",7,12,0,2,0
42,"u8",12,5,0,1,0
42,"u8",17,56,0,3,1
42,"u8",22,32,2,14,2
42,"u8",27,21,11,9,2
42,"u8",32,13,5,4,12
42,"u8",37,4,0,12,2
42,"u8",42,1,2,14,0
42,"u8",47,8,0,7,4
42,"u8",52,4,0,8,18
43,"u1",7,3,0,0,0
43,"u1",12,24,0,5,0
43,"u1",17,17,0,16,0
43,"u1",22,47,0,65,0
43,"u1",27,81,0,31,1
43,"u1",32,30,7,41,4
43,"u1",37,19,2,10,12
43,"u1",42,15,6,7,8
43,"u1",47,23,35,7,6
43,"u1",52,7,5,8,0
43,"u2",7,3,0,0,0
43,"u2",12,5,0,1,0
43,"u2",17,38,0,3,1
43,"u2",22,56,0,36,0
43,"u2",27,62,3,42,0
43,"u2",32,138,39,40,2
43,"u2",37,86,9,39,23
43,"u2",42,31,100,13,10
43,"u2",47,18,1,7,0
43,"u2",52,9,7,9,1
43,"u3",7,7,0,1,0
43,"u3",12,8,0,10,0
43,"u3",17,14,0,18,0
43,"u3",22,21,5,16,0
43,"u3",27,22,10,10,0
43,"u3",32,24,5,15,9
43,"u3",37,23,34,6,2
43,"u3",42,31,6,7,3
43,"u3",47,16,29,0,5
43,"u3",52,15,1,4,4
43,"u4",7,17,0,2,0
43,"u4",12,23,1,3,0
43,"u4",17,23,1,9,3
43,"u4",22,13,1,7,0
43,"u4",27,26,4,25,7
43,"u4",32,3,2,7,17
43,"u4",37,1,5,4,4
43,"u4",42,2,0,9,2
43,"u4",47,3,0,6,2
43,"u4",52,4,0,2,5
43,"u5",7,2,0,2,0
43,"u5",12,20,0,5,0
43,"u5",17,31,3,6,0
43,"u5",22,60,0,33,1
43,"u5",27,31,2,1,10
43,"u5",32,20,20,10,2
43,"u5",37,42,2,2,1
43,"u5",42,31,3,5,8
43,"u5",47,12,0,2,0
43,"u5",52,8,1,4,1
43,"u6",7,1,0,2,0
43,"u6",12,11,0,12,0
43,"u6",17,20,0,8,0
43,"u6",22,30,0,34,1
43,"u6",27,42,24,66,20
43,"u6",32,36,17,10,31
43,"u6",37,19,7,5,1
43,"u6",42,10,12,0,3
43,"u6",47,12,0,2,1
43,"u6",52,10,1,0,0
43,"u7",7,7,0,0,0
43,"u7",12,14,1,2,0
43,"u7",17,14,0,37,0
43,"u7",22,91,2,91,0
43,"u7",27,130,25,43,19
43,"u7",32,20,5,16,32
43,"u7",37,4,7,18,13
43,"u7",42,2,2,7,27
43,"u7",47,3,0,4,2
43,"u7",52,4,0,2,8
43,"u8",7,6,0,0,0
43,"u8",12,26,0,3,0
43,"u8",17,12,0,3,0
43,"u8",22,16,0,1,0
43,"u8",27,34,1,5,0
43,"u8",32,27,18,33,1
43,"u8",37,21,6,12,1
43,"u8",42,2,0,6,33
43,"u8",47,2,0,3,8
43,"u8",52,0,0,1,2
44,"u1",7,14,0,3,0
44,"u1",12,42,0,10,0
44,"u1",17,39,1,6,0
44,"u1",22,28,0,3,0
44,"u1",27,60,8,4,0
44,"u1",32,55,2,3,3
44,"u1",37,53,6,5,0
44,"u1",42,42,0,1,0
44,"u1",47,53,4,1,3
44,"u1",52,32,10,2,0
44,"u2",7,2,0,2,0
44,"u2",12,11,0,2,0
44,"u2",17,49,1,3,1
44,"u2",22,20,0,16,0
44,"u2",27,33,14,12,1
44,"u2",32,17,0,11,2
44,"u2",37,39,21,11,4
44,"u2",42,23,0,3,0
44,"u2",47,16,0,10,0
44,"u2",52,59,29,22,7
44,"u3",7,1,0,2,0
44,"u3",12,24,0,6,0
44,"u3",17,17,1,30,0
44,"u3",22,29,3,24,1
44,"u3",27,144,12,57,3
44,"u3",32,56,19,10,35
44,"u3",37,37,7,5,12
44,"u3",42,16,23,1,3
44,"u3",47,14,9,3,1
44,"u3",52,8,2,1,1
44,"u4",7,2,0,3,0
44,"u4",12,13,0,4,0
44,"u4",17,6,0,11,2
44,"u4",22,15,5,15,1
44,"u4",27,9,1,9,3
44,"u4",32,19,8,6,8
44,"u4",37,6,10,2,4
44,"u4",42,11,26,1,3
44,"u4",47,4,0,0,2
44,"u4",52,2,0,0,0
44,"u5",7,7,0,0,0
