"b","unit","day","lumadult"
56,"u9",37,3
56,"u9",42,8
56,"u9",47,6
56,"u9",52,18
56,"u10",7,1
56,"u10",12,3
56,"u10",17,42
56,"u10",22,24
56,"u10",27,52
56,"u10",32,42
56,"u10",37,64
56,"u10",42,76
56,"u10",47,32
56,"u10",52,17
57,"u1",7,2
57,"u1",12,7
57,"u1",17,8
57,"u1",22,57
57,"u1",27,128
57,"u1",32,162
57,"u1",37,81
57,"u1",42,84
57,"u1",47,17
57,"u1",52,10
57,"u2",7,2
57,"u2",12,11
57,"u2",17,67
57,"u2",22,11
57,"u2",27,32
57,"u2",32,40
57,"u2",37,1
57,"u2",42,0
57,"u2",47,11
57,"u2",52,9
57,"u3",7,5
57,"u3",12,9
57,"u3",17,32
57,"u3",22,71
57,"u3",27,55
57,"u3",32,373
57,"u3",37,54
57,"u3",42,9
57,"u3",47,6
57,"u3",52,1
57,"u4",7,4
57,"u4",12,0
57,"u4",17,2
57,"u4",22,16
57,"u4",27,11
57,"u4",32,24
57,"u4",37,14
57,"u4",42,18
57,"u4",47,5
57,"u4",52,135
57,"u5",7,2
57,"u5",12,1
57,"u5",17,6
57,"u5",22,48
57,"u5",27,54
57,"u5",32,253
57,"u5",37,76
57,"u5",42,55
57,"u5",47,50
57,"u5",52,10
57,"u6",7,3
57,"u6",12,10
57,"u6",17,26
57,"u6",22,72
57,"u6",27,60
57,"u6",32,42
57,"u6",37,189
57,"u6",42,23
57,"u6",47,25
57,"u6",52,11
57,"u7",7,0
57,"u7",12,10
57,"u7",17,6
57,"u7",22,4
57,"u7",27,4
57,"u7",32,127
57,"u7",37,74
57,"u7",42,26
57,"u7",47,17
57,"u7",52,35
57,"u8",7,0
57,"u8",12,6
57,"u8",17,5
57,"u8",22,13
57,"u8",27,39
57,"u8",32,70
57,"u8",37,117
57,"u8",42,93
57,"u8",47,62
57,"u8",52,6
57,"u9",7,7
57,"u9",12,6
57,"u9",17,76
57,"u9",22,137
57,"u9",27,122
57,"u9",32,25
57,"u9",37,30
57,"u9",42,130
57,"u9",47,43
57,"u9",52,30
57,"u10",7,3
57,"u10",12,11
57,"u10",17,20
57,"u10",22,9
57,"u10",27,32
57,"u10",32,45
57,"u10",37,6
57,"u10",42,10
57,"u10",47,8
57,"u10",52,12
58,"u1",7,4
58,"u1",12,6
58,"u1",17,27
58,"u1",22,32
58,"u1",27,5
58,"u1",32,35
58,"u1",37,10
58,"u1",42,81
58,"u1",47,56
58,"u1",52,171
58,"u2",7,2
58,"u2",12,0
58,"u2",17,2
58,"u2",22,6
58,"u2",27,65
58,"u2",32,166
58,"u2",37,13
58,"u2",42,90
58,"u2",47,49
58,"u2",52,73
58,"u3",7,0
58,"u3",12,28
58,"u3",17,43
58,"u3",22,50
58,"u3",27,71
58,"u3",32,50
58,"u3",37,16
58,"u3",42,12
58,"u3",47,42
58,"u3",52,20
58,"u4",7,9
58,"u4",12,3
58,"u4",17,8
58,"u4",22,6
58,"u4",27,111
58,"u4",32,90
58,"u4",37,42
58,"u4",42,40
58,"u4",47,1
58,"u4",52,3
58,"u5",7,3
58,"u5",12,3
58,"u5",17,11
58,"u5",22,28
58,"u5",27,14
58,"u5",32,84
58,"u5",37,115
58,"u5",42,42
58,"u5",47,157
58,"u5",52,53
58,"u6",7,2
58,"u6",12,1
58,"u6",17,7
58,"u6",22,4
58,"u6",27,49
58,"u6",32,134
58,"u6",37,15
58,"u6",42,33
58,"u6",47,92
58,"u6",52,11
58,"u7",7,0
58,"u7",12,7
58,"u7",17,10
58,"u7",22,114
58,"u7",27,211
58,"u7",32,16
58,"u7",37,105
58,"u7",42,88
58,"u7",47,36
58,"u7",52,2
58,"u8",7,5
58,"u8",12,14
58,"u8",17,7
58,"u8",22,14
58,"u8",27,118
58,"u8",32,53
58,"u8",37,104
58,"u8",42,11
58,"u8",47,35
58,"u8",52,33
58,"u9",7,0
58,"u9",12,0
58,"u9",17,41
58,"u9",22,29
58,"u9",27,82
58,"u9",32,230
58,"u9",37,85
58,"u9",42,33
58,"u9",47,5
58,"u9",52,17
58,"u10",7,3
58,"u10",12,3
58,"u10",17,2
58,"u10",22,21
58,"u10",27,17
58,"u10",32,262
58,"u10",37,16
58,"u10",42,54
58,"u10",47,10
58,"u10",52,70
59,"u1",7,0
59,"u1",12,2
59,"u1",17,27
59,"u1",22,20
59,"u1",27,50
59,"u1",32,55
59,"u1",37,90
59,"u1",42,78
59,"u1",47,135
59,"u1",52,68
59,"u2",7,6
59,"u2",12,18
59,"u2",17,21
59,"u2",22,48
59,"u2",27,88
59,"u2",32,90
59,"u2",37,11
59,"u2",42,21
59,"u2",47,13
59,"u2",52,116
59,"u3",7,1
59,"u3",12,2
59,"u3",17,1
59,"u3",22,2
59,"u3",27,28
59,"u3",32,2
59,"u3",37,18
59,"u3",42,13
59,"u3",47,147
59,"u3",52,188
59,"u4",7,4
59,"u4",12,9
59,"u4",17,9
59,"u4",22,46
59,"u4",27,83
59,"u4",32,66
59,"u4",37,85
59,"u4",42,33
59,"u4",47,35
59,"u4",52,4
59,"u5",7,6
59,"u5",12,42
59,"u5",17,46
59,"u5",22,46
59,"u5",27,21
59,"u5",32,67
59,"u5",37,14
59,"u5",42,12
59,"u5",47,5
59,"u5",52,21
59,"u6",7,3
59,"u6",12,4
59,"u6",17,2
59,"u6",22,27
59,"u6",27,38
59,"u6",32,14
59,"u6",37,99
59,"u6",42,157
59,"u6",47,36
59,"u6",52,26
59,"u7",7,10
59,"u7",12,3
59,"u7",17,6
59,"u7",22,51
59,"u7",27,67
59,"u7",32,113
59,"u7",37,82
59,"u7",42,16
59,"u7",47,72
59,"u7",52,25
59,"u8",7,1
59,"u8",12,1
59,"u8",17,29
59,"u8",22,25
59,"u8",27,114
59,"u8",32,129
59,"u8",37,11
59,"u8",42,146
59,"u8",47,63
59,"u8",52,30
59,"u9",7,0
59,"u9",12,1
59,"u9",17,5
59,"u9",22,44
59,"u9",27,25
59,"u9",32,21
59,"u9",37,14
59,"u9",42,19
59,"u9",47,16
59,"u9",52,20
59,"u10",7,0
59,"u10",12,5
59,"u10",17,17
59,"u10",22,89
59,"u10",27,202
59,"u10",32,113
59,"u10",37,44
59,"u10",42,5
59,"u10",47,0
59,"u10",52,14
60,"u1",7,0
60,"u1",12,22
60,"u1",17,29
60,"u1",22,16
60,"u1",27,14
60,"u1",32,30
60,"u1",37,24
60,"u1",42,43
60,"u1",47,8
60,"u1",52,48
60,"u2",7,1
60,"u2",12,6
60,"u2",17,114
60,"u2",22,8
60,"u2",27,18
60,"u2",32,31
60,"u2",37,63
60,"u2",42,47
60,"u2",47,98
60,"u2",52,50
60,"u3",7,1
60,"u3",12,2
60,"u3",17,11
60,"u3",22,6
60,"u3",27,15
60,"u3",32,60
60,"u3",37,55
60,"u3",42,49
60,"u3",47,12
60,"u3",52,54
60,"u4",7,3
60,"u4",12,12
60,"u4",17,12
60,"u4",22,28
60,"u4",27,119
60,"u4",32,62
60,"u4",37,60
60,"u4",42,25
60,"u4",47,27
60,"u4",52,50
60,"u5",7,0
60,"u5",12,0
60,"u5",17,2
60,"u5",22,7
60,"u5",27,4
60,"u5",32,20
60,"u5",37,27
60,"u5",42,35
60,"u5",47,152
60,"u5",52,74
60,"u6",7,2
60,"u6",12,3
60,"u6",17,12
60,"u6",22,24
60,"u6",27,17
60,"u6",32,55
60,"u6",37,82
60,"u6",42,97
60,"u6",47,12
60,"u6",52,31
60,"u7",7,1
60,"u7",12,7
60,"u7",17,24
60,"u7",22,11
60,"u7",27,21
60,"u7",32,21
60,"u7",37,37
60,"u7",42,48
60,"u7",47,123
60,"u7",52,69
60,"u8",7,9
60,"u8",12,9
60,"u8",17,13
60,"u8",22,23
60,"u8",27,39
60,"u8",32,83
60,"u8",37,121
60,"u8",42,73
60,"u8",47,14
60,"u8",52,2
60,"u9",7,0
60,"u9",12,3
60,"u9",17,6
60,"u9",22,26
60,"u9",27,19
60,"u9",32,60
60,"u9",37,19
60,"u9",42,8
60,"u9",47,19
60,"u9",52,4
60,"u10",7,1
60,"u10",12,3
60,"u10",17,1
60,"u10",22,14
60,"u10",27,34
60,"u10",32,11
60,"u10",37,71
60,"u10",42,11
60,"u10",47,20
60,"u10",52,26
61,"u1",7,1
61,"u1",12,9
61,"u1",17,4
61,"u1",22,31
61,"u1",27,79
61,"u1",32,102
61,"u1",37,43
61,"u1",42,39
61,"u1",47,21
61,"u1",52,147
61,"u2",7,4
61,"u2",12,12
61,"u2",17,33
61,"u2",22,14
61,"u2",27,24
61,"u2",32,7
61,"u2",37,47
61,"u2",42,2
61,"u2",47,12
61,"u2",52,8
61,"u3",7,3
61,"u3",12,0
61,"u3",17,53
61,"u3",22,25
61,"u3",27,86
61,"u3",32,74
61,"u3",37,58
61,"u3",42,30
61,"u3",47,5
61,"u3",52,4
61,"u4",7,0
61,"u4",12,5
61,"u4",17,4
61,"u4",22,31
61,"u4",27,48
61,"u4",32,11
61,"u4",37,4
61,"u4",42,8
61,"u4",47,3
61,"u4",52,2
61,"u5",7,0
61,"u5",12,0
61,"u5",17,3
61,"u5",22,3
61,"u5",27,5
61,"u5",32,14
61,"u5",37,16
61,"u5",42,23
61,"u5",47,55
61,"u5",52,66
61,"u6",7,5
61,"u6",12,5
61,"u6",17,12
61,"u6",22,8
61,"u6",27,1
61,"u6",32,74
61,"u6",37,6
61,"u6",42,14
61,"u6",47,34
61,"u6",52,7
61,"u7",7,2
61,"u7",12,1
61,"u7",17,8
61,"u7",22,13
61,"u7",27,27
61,"u7",32,51
61,"u7",37,16
61,"u7",42,29
61,"u7",47,32
61,"u7",52,16
61,"u8",7,2
61,"u8",12,3
61,"u8",17,5
61,"u8",22,4
61,"u8",27,13
61,"u8",32,12
61,"u8",37,6
61,"u8",42,27
61,"u8",47,64
61,"u8",52,9
61,"u9",7,3
61,"u9",12,2
61,"u9",17,0
61,"u9",22,8
61,"u9",27,15
61,"u9",32,46
61,"u9",37,139
61,"u9",42,15
61,"u9",47,57
61,"u9",52,43
61,"u10",7,6
61,"u10",12,2
61,"u10",17,4
61,"u10",22,28
61,"u10",27,11
61,"u10",32,53
61,"u10",37,73
61,"u10",42,33
61,"u10",47,13
61,"u10",52,3
62,"u1",7,7
62,"u1",12,5
62,"u1",17,15
62,"u1",22,114
62,"u1",27,92
62,"u1",32,3
62,"u1",37,40
62,"u1",42,32
62,"u1",47,30
62,"u1",52,8
62,"u2",7,3
62,"u2",12,4
62,"u2",17,2
62,"u2",22,24
62,"u2",27,27
62,"u2",32,10
62,"u2",37,64
62,"u2",42,10
62,"u2",47,4
62,"u2",52,4
62,"u3",7,0
62,"u3",12,4
62,"u3",17,25
62,"u3",22,24
62,"u3",27,86
62,"u3",32,25
62,"u3",37,30
62,"u3",42,5
62,"u3",47,17
62,"u3",52,4
62,"u4",7,1
62,"u4",12,0
62,"u4",17,3
62,"u4",22,50
62,"u4",27,5
62,"u4",32,19
62,"u4",37,66
62,"u4",42,41
62,"u4",47,79
62,"u4",52,12
62,"u5",7,0
62,"u5",12,2
62,"u5",17,1
62,"u5",22,29
62,"u5",27,19
62,"u5",32,79
62,"u5",37,28
62,"u5",42,55
62,"u5",47,147
62,"u5",52,27
62,"u6",7,3
62,"u6",12,14
62,"u6",17,25
62,"u6",22,112
62,"u6",27,42
62,"u6",32,95
62,"u6",37,5
62,"u6",42,20
62,"u6",47,33
62,"u6",52,15
62,"u7",7,2
62,"u7",12,5
62,"u7",17,3
62,"u7",22,9
62,"u7",27,93
62,"u7",32,71
62,"u7",37,42
62,"u7",42,10
62,"u7",47,6
62,"u7",52,22
62,"u8",7,1
62,"u8",12,0
62,"u8",17,5
62,"u8",22,21
62,"u8",27,39
62,"u8",32,5
62,"u8",37,3
62,"u8",42,4
62,"u8",47,34
62,"u8",52,8
62,"u9",7,9
62,"u9",12,2
62,"u9",17,15
62,"u9",22,5
62,"u9",27,20
62,"u9",32,21
62,"u9",37,28
62,"u9",42,8
62,"u9",47,43
62,"u9",52,54
62,"u10",7,0
62,"u10",12,2
62,"u10",17,0
62,"u10",22,8
62,"u10",27,8
62,"u10",32,11
62,"u10",37,25
62,"u10",42,209
62,"u10",47,280
62,"u10",52,29
63,"u1",7,1
63,"u1",12,6
63,"u1",17,21
63,"u1",22,95
63,"u1",27,81
63,"u1",32,61
63,"u1",37,113
63,"u1",42,19
63,"u1",47,13
63,"u1",52,47
63,"u2",7,1
63,"u2",12,5
63,"u2",17,19
63,"u2",22,13
63,"u2",27,8
63,"u2",32,22
63,"u2",37,4
63,"u2",42,19
63,"u2",47,14
63,"u2",52,12
63,"u3",7,6
63,"u3",12,32
63,"u3",17,12
63,"u3",22,2
63,"u3",27,0
63,"u3",32,2
63,"u3",37,14
63,"u3",42,33
63,"u3",47,49
63,"u3",52,51
63,"u4",7,0
63,"u4",12,1
63,"u4",17,10
63,"u4",22,88
63,"u4",27,40
63,"u4",32,48
63,"u4",37,9
63,"u4",42,39
63,"u4",47,46
63,"u4",52,329
63,"u5",7,5
63,"u5",12,2
63,"u5",17,13
63,"u5",22,43
63,"u5",27,183
63,"u5",32,322
63,"u5",37,167
63,"u5",42,24
63,"u5",47,1
63,"u5",52,32
63,"u6",7,0
63,"u6",12,10
63,"u6",17,4
63,"u6",22,13
63,"u6",27,154
63,"u6",32,101
63,"u6",37,139
63,"u6",42,82
63,"u6",47,53
63,"u6",52,41
63,"u7",7,4
63,"u7",12,4
63,"u7",17,14
63,"u7",22,15
63,"u7",27,95
63,"u7",32,43
63,"u7",37,46
63,"u7",42,75
63,"u7",47,49
63,"u7",52,0
63,"u8",7,0
63,"u8",12,4
63,"u8",17,10
63,"u8",22,5
63,"u8",27,33
63,"u8",32,23
63,"u8",37,49
63,"u8",42,44
63,"u8",47,21
63,"u8",52,8
63,"u9",7,1
63,"u9",12,0
63,"u9",17,6
63,"u9",22,15
63,"u9",27,11
63,"u9",32,15
63,"u9",37,90
63,"u9",42,108
63,"u9",47,114
63,"u9",52,29
63,"u10",7,2
63,"u10",12,7
63,"u10",17,5
63,"u10",22,35
63,"u10",27,49
63,"u10",32,12
63,"u10",37,187
63,"u10",42,315
63,"u10",47,68
63,"u10",52,61
64,"u1",7,5
64,"u1",12,2
64,"u1",17,9
64,"u1",22,29
64,"u1",27,119
64,"u1",32,18
64,"u1",37,32
64,"u1",42,14
64,"u1",47,70
64,"u1",52,15
64,"u2",7,4
64,"u2",12,11
64,"u2",17,4
64,"u2",22,13
64,"u2",27,4
64,"u2",32,20
64,"u2",37,26
64,"u2",42,28
64,"u2",47,22
64,"u2",52,3
64,"u3",7,10
64,"u3",12,12
64,"u3",17,7
64,"u3",22,28
64,"u3",27,43
64,"u3",32,28
64,"u3",37,35
64,"u3",42,5
64,"u3",47,13
64,"u3",52,22
64,"u4",7,3
64,"u4",12,6
64,"u4",17,44
64,"u4",22,74
64,"u4",27,26
64,"u4",32,55
64,"u4",37,40
64,"u4",42,54
64,"u4",47,30
64,"u4",52,7
64,"u5",7,6
64,"u5",12,3
64,"u5",17,6
64,"u5",22,6
64,"u5",27,41
64,"u5",32,38
64,"u5",37,26
64,"u5",42,204
64,"u5",47,32
64,"u5",52,19
64,"u6",7,2
64,"u6",12,3
64,"u6",17,75
64,"u6",22,73
64,"u6",27,40
64,"u6",32,35
64,"u6",37,10
64,"u6",42,14
64,"u6",47,10
64,"u6",52,1
64,"u7",7,3
64,"u7",12,3
64,"u7",17,14
64,"u7",22,13
64,"u7",27,20
64,"u7",32,50
64,"u7",37,10
64,"u7",42,8
64,"u7",47,0
64,"u7",52,10
64,"u8",7,3
64,"u8",12,1
64,"u8",17,10
64,"u8",22,13
64,"u8",27,33
64,"u8",32,13
64,"u8",37,45
64,"u8",42,32
64,"u8",47,15
64,"u8",52,13
64,"u9",7,0
64,"u9",12,32
64,"u9",17,6
64,"u9",22,91
64,"u9",27,7
64,"u9",32,32
64,"u9",37,6
64,"u9",42,19
64,"u9",47,147
64,"u9",52,128
64,"u10",7,1
64,"u10",12,0
64,"u10",17,18
64,"u10",22,50
64,"u10",27,27
64,"u10",32,28
64,"u10",37,51
64,"u10",42,38
64,"u10",47,46
64,"u10",52,90
65,"u1",7,11
65,"u1",12,8
65,"u1",17,58
65,"u1",22,102
65,"u1",27,68
65,"u1",32,219
65,"u1",37,260
65,"u1",42,143
65,"u1",47,103
65,"u1",52,126
65,"u2",7,3
65,"u2",12,1
65,"u2",17,11
65,"u2",22,33
65,"u2",27,12
65,"u2",32,91
65,"u2",37,120
65,"u2",42,73
65,"u2",47,31
65,"u2",52,11
65,"u3",7,5
65,"u3",12,2
65,"u3",17,14
65,"u3",22,20
65,"u3",27,37
65,"u3",32,30
65,"u3",37,230
65,"u3",42,129
65,"u3",47,154
65,"u3",52,30
65,"u4",7,0
65,"u4",12,7
65,"u4",17,12
65,"u4",22,26
65,"u4",27,4
65,"u4",32,95
65,"u4",37,45
65,"u4",42,20
65,"u4",47,6
65,"u4",52,8
65,"u5",7,1
65,"u5",12,38
65,"u5",17,202
65,"u5",22,90
65,"u5",27,13
65,"u5",32,67
65,"u5",37,17
65,"u5",42,31
65,"u5",47,76
65,"u5",52,24
65,"u6",7,4
65,"u6",12,9
65,"u6",17,68
65,"u6",22,47
65,"u6",27,88
65,"u6",32,25
65,"u6",37,61
65,"u6",42,11
65,"u6",47,30
65,"u6",52,39
65,"u7",7,2
65,"u7",12,7
65,"u7",17,25
65,"u7",22,9
65,"u7",27,5
65,"u7",32,16
65,"u7",37,1
65,"u7",42,52
65,"u7",47,52
65,"u7",52,52
65,"u8",7,4
65,"u8",12,6
65,"u8",17,5
65,"u8",22,13
65,"u8",27,4
65,"u8",32,12
65,"u8",37,2
65,"u8",42,34
65,"u8",47,10
65,"u8",52,30
65,"u9",7,0
65,"u9",12,25
65,"u9",17,17
65,"u9",22,180
65,"u9",27,40
65,"u9",32,112
65,"u9",37,40
65,"u9",42,237
65,"u9",47,140
65,"u9",52,84
65,"u10",7,1
65,"u10",12,4
65,"u10",17,4
65,"u10",22,10
65,"u10",27,27
65,"u10",32,21
65,"u10",37,32
65,"u10",42,9
65,"u10",47,36
65,"u10",52,24
66,"u1",7,5
66,"u1",12,4
66,"u1",17,7
66,"u1",22,5
66,"u1",27,26
66,"u1",32,113
66,"u1",37,51
66,"u1",42,40
66,"u1",47,80
66,"u1",52,9
66,"u2",7,7
66,"u2",12,0
66,"u2",17,4
66,"u2",22,14
66,"u2",27,3
66,"u2",32,38
66,"u2",37,315
66,"u2",42,123
66,"u2",47,74
66,"u2",52,51
66,"u3",7,0
66,"u3",12,4
66,"u3",17,24
66,"u3",22,12
66,"u3",27,98
66,"u3",32,148
66,"u3",37,13
66,"u3",42,13
66,"u3",47,1
66,"u3",52,0
66,"u4",7,1
66,"u4",12,3
66,"u4",17,14
66,"u4",22,33
66,"u4",27,3
66,"u4",32,45
66,"u4",37,29
66,"u4",42,54
66,"u4",47,62
66,"u4",52,32
66,"u5",7,12
66,"u5",12,11
66,"u5",17,18
66,"u5",22,103
66,"u5",27,9
66,"u5",32,90
66,"u5",37,77
66,"u5",42,23
66,"u5",47,165
66,"u5",52,46
66,"u6",7,3
66,"u6",12,0
66,"u6",17,10
66,"u6",22,1
66,"u6",27,44
66,"u6",32,41
66,"u6",37,9
66,"u6",42,11
66,"u6",47,59
66,"u6",52,168
66,"u7",7,1
66,"u7",12,5
66,"u7",17,20
66,"u7",22,11
66,"u7",27,31
66,"u7",32,86
66,"u7",37,123
66,"u7",42,59
66,"u7",47,19
66,"u7",52,15
66,"u8",7,4
66,"u8",12,6
66,"u8",17,76
66,"u8",22,47
66,"u8",27,34
66,"u8",32,61
66,"u8",37,18
66,"u8",42,6
66,"u8",47,1
66,"u8",52,2
66,"u9",7,3
66,"u9",12,18
66,"u9",17,4
66,"u9",22,0
66,"u9",27,45
66,"u9",32,83
66,"u9",37,16
66,"u9",42,13
66,"u9",47,21
66,"u9",52,27
66,"u10",7,2
66,"u10",12,0
66,"u10",17,1
66,"u10",22,5
66,"u10",27,18
66,"u10",32,98
66,"u10",37,73
66,"u10",42,38
66,"u10",47,180
66,"u10",52,299
67,"u1",7,7
67,"u1",12,18
67,"u1",17,24
67,"u1",22,27
67,"u1",27,21
67,"u1",32,110
67,"u1",37,73
67,"u1",42,170
67,"u1",47,306
67,"u1",52,30
67,"u2",7,0
67,"u2",12,2
67,"u2",17,22
67,"u2",22,16
67,"u2",27,17
67,"u2",32,28
67,"u2",37,64
67,"u2",42,89
67,"u2",47,270
67,"u2",52,149
67,"u3",7,1
67,"u3",12,11
67,"u3",17,23
67,"u3",22,102
67,"u3",27,138
67,"u3",32,31
67,"u3",37,17
67,"u3",42,1
67,"u3",47,5
67,"u3",52,4
67,"u4",7,7
67,"u4",12,14
67,"u4",17,62
67,"u4",22,102
67,"u4",27,36
67,"u4",32,115
67,"u4",37,74
67,"u4",42,81
67,"u4",47,10
67,"u4",52,7
67,"u5",7,0
67,"u5",12,6
67,"u5",17,5
67,"u5",22,112
67,"u5",27,21
67,"u5",32,94
67,"u5",37,47
67,"u5",42,49
67,"u5",47,81
67,"u5",52,12
67,"u6",7,1
67,"u6",12,3
67,"u6",17,6
67,"u6",22,57
67,"u6",27,53
67,"u6",32,100
67,"u6",37,59
67,"u6",42,45
67,"u6",47,11
67,"u6",52,0
67,"u7",7,7
67,"u7",12,7
67,"u7",17,21
67,"u7",22,252
67,"u7",27,136
67,"u7",32,73
67,"u7",37,110
67,"u7",42,9
67,"u7",47,57
67,"u7",52,0
67,"u8",7,0
67,"u8",12,2
67,"u8",17,9
67,"u8",22,7
67,"u8",27,25
67,"u8",32,15
67,"u8",37,22
67,"u8",42,16
67,"u8",47,10
67,"u8",52,13
67,"u9",7,6
67,"u9",12,2
67,"u9",17,11
67,"u9",22,34
67,"u9",27,26
67,"u9",32,1
67,"u9",37,21
67,"u9",42,29
67,"u9",47,35
67,"u9",52,15
67,"u10",7,1
67,"u10",12,7
67,"u10",17,16
67,"u10",22,15
67,"u10",27,77
67,"u10",32,27
67,"u10",37,56
67,"u10",42,155
67,"u10",47,68
67,"u10",52,23
68,"u1",7,1
68,"u1",12,1
68,"u1",17,16
68,"u1",22,29
68,"u1",27,26
68,"u1",32,15
68,"u1",37,79
68,"u1",42,18
68,"u1",47,81
68,"u1",52,387
68,"u2",7,2
68,"u2",12,6
68,"u2",17,2
68,"u2",22,11
68,"u2",27,37
68,"u2",32,37
68,"u2",37,8
68,"u2",42,48
68,"u2",47,29
68,"u2",52,16
68,"u3",7,1
68,"u3",12,2
68,"u3",17,33
68,"u3",22,4
68,"u3",27,28
68,"u3",32,22
68,"u3",37,31
68,"u3",42,119
68,"u3",47,106
68,"u3",52,58
68,"u4",7,2
68,"u4",12,2
68,"u4",17,7
68,"u4",22,39
68,"u4",27,63
68,"u4",32,14
68,"u4",37,23
68,"u4",42,3
68,"u4",47,35
68,"u4",52,4
68,"u5",7,6
68,"u5",12,5
68,"u5",17,49
68,"u5",22,155
68,"u5",27,266
68,"u5",32,34
68,"u5",37,4
68,"u5",42,19
68,"u5",47,16
68,"u5",52,3
68,"u6",7,0
68,"u6",12,1
68,"u6",17,2
68,"u6",22,1
68,"u6",27,2
68,"u6",32,15
68,"u6",37,106
68,"u6",42,77
68,"u6",47,283
68,"u6",52,206
68,"u7",7,3
68,"u7",12,4
68,"u7",17,33
68,"u7",22,46
68,"u7",27,116
68,"u7",32,58
68,"u7",37,99
68,"u7",42,134
68,"u7",47,370
68,"u7",52,59
68,"u8",7,3
68,"u8",12,36
68,"u8",17,52
68,"u8",22,181
68,"u8",27,41
68,"u8",32,259
68,"u8",37,140
68,"u8",42,428
68,"u8",47,509
68,"u8",52,33
68,"u9",7,3
68,"u9",12,16
68,"u9",17,14
68,"u9",22,21
68,"u9",27,138
68,"u9",32,39
68,"u9",37,20
68,"u9",42,31
68,"u9",47,26
68,"u9",52,8
68,"u10",7,5
68,"u10",12,13
68,"u10",17,66
68,"u10",22,95
68,"u10",27,62
68,"u10",32,55
68,"u10",37,19
68,"u10",42,6
68,"u10",47,3
68,"u10",52,0
69,"u1",7,1
69,"u1",12,1
69,"u1",17,2
69,"u1",22,9
69,"u1",27,14
69,"u1",32,28
69,"u1",37,79
69,"u1",42,48
69,"u1",47,34
69,"u1",52,20
69,"u2",7,2
69,"u2",12,1
69,"u2",17,1
69,"u2",22,5
69,"u2",27,61
69,"u2",32,82
69,"u2",37,283
69,"u2",42,24
69,"u2",47,308
69,"u2",52,17
69,"u3",7,5
69,"u3",12,1
69,"u3",17,7
69,"u3",22,8
69,"u3",27,36
69,"u3",32,125
69,"u3",37,130
69,"u3",42,140
69,"u3",47,29
69,"u3",52,38
69,"u4",7,4
69,"u4",12,5
69,"u4",17,18
69,"u4",22,133
69,"u4",27,33
69,"u4",32,146
69,"u4",37,117
69,"u4",42,103
69,"u4",47,23
69,"u4",52,62
69,"u5",7,2
69,"u5",12,31
69,"u5",17,5
69,"u5",22,21
69,"u5",27,292
69,"u5",32,330
69,"u5",37,82
69,"u5",42,134
69,"u5",47,238
69,"u5",52,1
69,"u6",7,2
69,"u6",12,7
69,"u6",17,4
69,"u6",22,23
69,"u6",27,35
69,"u6",32,10
69,"u6",37,24
69,"u6",42,20
69,"u6",47,42
69,"u6",52,20
69,"u7",7,7
69,"u7",12,6
69,"u7",17,8
69,"u7",22,5
69,"u7",27,31
69,"u7",32,383
69,"u7",37,57
69,"u7",42,42
69,"u7",47,9
69,"u7",52,17
69,"u8",7,2
69,"u8",12,5
69,"u8",17,23
69,"u8",22,11
69,"u8",27,39
69,"u8",32,22
69,"u8",37,113
69,"u8",42,98
69,"u8",47,69
69,"u8",52,35
69,"u9",7,6
69,"u9",12,3
69,"u9",17,28
69,"u9",22,24
69,"u9",27,71
69,"u9",32,68
69,"u9",37,11
69,"u9",42,35
69,"u9",47,31
69,"u9",52,3
69,"u10",7,0
69,"u10",12,3
69,"u10",17,12
69,"u10",22,18
69,"u10",27,71
69,"u10",32,235
69,"u10",37,33
69,"u10",42,28
69,"u10",47,14
69,"u10",52,20
70,"u1",7,0
70,"u1",12,0
70,"u1",17,8
70,"u1",22,3
70,"u1",27,47
70,"u1",32,9
70,"u1",37,72
70,"u1",42,23
70,"u1",47,47
70,"u1",52,45
70,"u2",7,2
70,"u2",12,6
70,"u2",17,33
70,"u2",22,19
70,"u2",27,39
70,"u2",32,14
70,"u2",37,19
70,"u2",42,21
70,"u2",47,65
70,"u2",52,214
70,"u3",7,2
70,"u3",12,7
70,"u3",17,65
70,"u3",22,189
70,"u3",27,92
70,"u3",32,302
70,"u3",37,62
70,"u3",42,10
70,"u3",47,2
70,"u3",52,40
70,"u4",7,2
70,"u4",12,0
70,"u4",17,15
70,"u4",22,9
70,"u4",27,8
70,"u4",32,125
70,"u4",37,47
70,"u4",42,37
70,"u4",47,178
70,"u4",52,29
70,"u5",7,12
70,"u5",12,2
70,"u5",17,67
70,"u5",22,58
70,"u5",27,164
70,"u5",32,144
70,"u5",37,24
70,"u5",42,57
70,"u5",47,64
70,"u5",52,6
70,"u6",7,1
70,"u6",12,3
70,"u6",17,3
70,"u6",22,19
70,"u6",27,92
70,"u6",32,182
70,"u6",37,46
70,"u6",42,37
70,"u6",47,24
70,"u6",52,6
70,"u7",7,1
70,"u7",12,9
70,"u7",17,3
70,"u7",22,5
70,"u7",27,15
70,"u7",32,11
70,"u7",37,28
70,"u7",42,16
70,"u7",47,10
70,"u7",52,46
70,"u8",7,2
70,"u8",12,4
70,"u8",17,0
70,"u8",22,61
70,"u8",27,16
70,"u8",32,24
70,"u8",37,20
70,"u8",42,11
70,"u8",47,11
70,"u8",52,12
70,"u9",7,2
70,"u9",12,2
70,"u9",17,5
70,"u9",22,19
